event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,1017,0,True,False,"{1: (4, {'cpu': 11, 'gpu': 1, 'storage': 6}), 6: (3, {'cpu': 19, 'gpu': 1, 'storage': 14}), 7: (0, {'cpu': 8, 'gpu': 6, 'storage': 3}), 8: (8, {'cpu': 12, 'gpu': 11, 'storage': 2}), 3: (34, {'cpu': 4, 'gpu': 0, 'storage': 7}), 9: (9, {'cpu': 4, 'gpu': 18, 'storage': 15}), 0: (11, {'cpu': 9, 'gpu': 15, 'storage': 20})}","{(8, 1): ([(4, 8)], {'bandwidth': 44}), (8, 6): ([(3, 4), (4, 6), (6, 7), (7, 8)], {'bandwidth': 44}), (8, 7): ([(0, 4), (4, 8)], {'bandwidth': 16}), (3, 1): ([(4, 0), (0, 34)], {'bandwidth': 34}), (9, 1): ([(4, 29), (29, 9)], {'bandwidth': 44}), (9, 6): ([(3, 5), (5, 4), (4, 29), (29, 15), (15, 9)], {'bandwidth': 30}), (9, 3): ([(9, 8), (8, 7), (7, 34)], {'bandwidth': 11}), (9, 7): ([(0, 4), (4, 29), (29, 9)], {'bandwidth': 10}), (0, 1): ([(4, 5), (5, 23), (23, 22), (22, 13), (13, 11)], {'bandwidth': 32}), (0, 7): ([(0, 4), (4, 5), (5, 23), (23, 22), (22, 13), (13, 11)], {'bandwidth': 22}), (0, 3): ([(11, 13), (13, 12), (12, 15), (15, 9), (9, 8), (8, 7), (7, 34)], {'bandwidth': 13})}",54,1190,486,0.4084033613445378,0,0
2,arrival,1950,1,True,True,"{4: (4, {'cpu': 4, 'gpu': 5, 'storage': 3}), 3: (2, {'cpu': 6, 'gpu': 11, 'storage': 11}), 0: (0, {'cpu': 10, 'gpu': 14, 'storage': 18}), 1: (34, {'cpu': 11, 'gpu': 15, 'storage': 12}), 2: (8, {'cpu': 9, 'gpu': 9, 'storage': 18}), 5: (7, {'cpu': 14, 'gpu': 18, 'storage': 10}), 6: (6, {'cpu': 20, 'gpu': 19, 'storage': 6})}","{(3, 4): ([(2, 4)], {'bandwidth': 43}), (0, 3): ([(0, 2)], {'bandwidth': 45}), (1, 4): ([(4, 0), (0, 34)], {'bandwidth': 24}), (1, 3): ([(2, 32), (32, 34)], {'bandwidth': 10}), (2, 0): ([(0, 4), (4, 8)], {'bandwidth': 20}), (2, 1): ([(8, 7), (7, 34)], {'bandwidth': 15}), (2, 3): ([(2, 31), (31, 4), (4, 8)], {'bandwidth': 15}), (5, 2): ([(7, 8)], {'bandwidth': 32}), (5, 1): ([(7, 34)], {'bandwidth': 28}), (5, 3): ([(2, 32), (32, 34), (34, 7)], {'bandwidth': 28}), (6, 1): ([(6, 4), (4, 16), (16, 34)], {'bandwidth': 43}), (6, 5): ([(6, 7)], {'bandwidth': 22})}",439,809,568,0.7021013597033374,1,0
3,leave,2389,1,True,True,"{}","{}",439,0,0,0,0,0
4,arrival,2918,2,True,True,"{1: (4, {'cpu': 4, 'gpu': 9, 'storage': 16}), 3: (3, {'cpu': 7, 'gpu': 20, 'storage': 19}), 2: (5, {'cpu': 6, 'gpu': 1, 'storage': 1}), 0: (31, {'cpu': 13, 'gpu': 18, 'storage': 2})}","{(3, 1): ([(3, 4)], {'bandwidth': 47}), (2, 3): ([(3, 5)], {'bandwidth': 39}), (0, 1): ([(4, 31)], {'bandwidth': 48}), (0, 2): ([(5, 4), (4, 2), (2, 31)], {'bandwidth': 13})}",521,289,263,0.9100346020761245,1,0
5,leave,3439,2,True,True,"{}","{}",521,0,0,0,0,0
6,arrival,3858,3,True,True,"{5: (4, {'cpu': 9, 'gpu': 9, 'storage': 20}), 1: (2, {'cpu': 17, 'gpu': 17, 'storage': 2}), 2: (0, {'cpu': 7, 'gpu': 10, 'storage': 7}), 7: (34, {'cpu': 13, 'gpu': 4, 'storage': 12}), 8: (8, {'cpu': 9, 'gpu': 9, 'storage': 6}), 3: (7, {'cpu': 18, 'gpu': 19, 'storage': 2}), 6: (9, {'cpu': 4, 'gpu': 17, 'storage': 10}), 4: (5, {'cpu': 2, 'gpu': 10, 'storage': 0}), 0: (16, {'cpu': 2, 'gpu': 14, 'storage': 10})}","{(1, 5): ([(2, 4)], {'bandwidth': 20}), (2, 1): ([(0, 2)], {'bandwidth': 46}), (7, 5): ([(4, 0), (0, 34)], {'bandwidth': 30}), (7, 1): ([(2, 32), (32, 34)], {'bandwidth': 12}), (8, 7): ([(8, 7), (7, 34)], {'bandwidth': 34}), (8, 2): ([(0, 4), (4, 8)], {'bandwidth': 11}), (3, 5): ([(4, 6), (6, 7)], {'bandwidth': 50}), (3, 2): ([(0, 34), (34, 7)], {'bandwidth': 27}), (3, 7): ([(7, 34)], {'bandwidth': 0}), (6, 1): ([(2, 31), (31, 4), (4, 8), (8, 9)], {'bandwidth': 47}), (6, 5): ([(4, 29), (29, 9)], {'bandwidth': 34}), (4, 3): ([(5, 4), (4, 6), (6, 7)], {'bandwidth': 6}), (4, 6): ([(5, 4), (4, 8), (8, 9)], {'bandwidth': 3}), (0, 4): ([(5, 4), (4, 16)], {'bandwidth': 38})}",62,1012,617,0.6096837944664032,1,0
7,leave,3920,3,True,True,"{}","{}",62,0,0,0,0,0
8,arrival,4871,4,True,True,"{3: (4, {'cpu': 4, 'gpu': 15, 'storage': 0}), 2: (3, {'cpu': 5, 'gpu': 7, 'storage': 7}), 1: (5, {'cpu': 3, 'gpu': 6, 'storage': 12}), 0: (17, {'cpu': 1, 'gpu': 18, 'storage': 20})}","{(1, 3): ([(4, 5)], {'bandwidth': 30}), (1, 2): ([(3, 5)], {'bandwidth': 29}), (0, 1): ([(5, 4), (4, 17)], {'bandwidth': 7})}",517,171,164,0.9590643274853801,1,0
9,leave,5388,4,True,True,"{}","{}",517,0,0,0,0,0
10,arrival,5882,5,True,True,"{4: (4, {'cpu': 8, 'gpu': 5, 'storage': 12}), 6: (2, {'cpu': 1, 'gpu': 5, 'storage': 2}), 2: (0, {'cpu': 8, 'gpu': 20, 'storage': 3}), 5: (3, {'cpu': 4, 'gpu': 13, 'storage': 6}), 3: (34, {'cpu': 13, 'gpu': 8, 'storage': 5}), 0: (8, {'cpu': 11, 'gpu': 17, 'storage': 5}), 1: (9, {'cpu': 15, 'gpu': 18, 'storage': 12})}","{(2, 6): ([(0, 2)], {'bandwidth': 40}), (2, 4): ([(0, 4)], {'bandwidth': 37}), (5, 2): ([(0, 30), (30, 3)], {'bandwidth': 49}), (5, 4): ([(3, 4)], {'bandwidth': 22}), (5, 6): ([(2, 4), (4, 3)], {'bandwidth': 17}), (3, 4): ([(4, 0), (0, 34)], {'bandwidth': 39}), (3, 5): ([(3, 5), (5, 4), (4, 16), (16, 34)], {'bandwidth': 39}), (0, 4): ([(4, 8)], {'bandwidth': 41}), (0, 6): ([(2, 32), (32, 34), (34, 7), (7, 8)], {'bandwidth': 40}), (0, 3): ([(8, 7), (7, 34)], {'bandwidth': 28}), (0, 2): ([(0, 4), (4, 8)], {'bandwidth': 4}), (1, 4): ([(4, 29), (29, 9)], {'bandwidth': 43}), (1, 6): ([(2, 4), (4, 29), (29, 15), (15, 9)], {'bandwidth': 29}), (1, 3): ([(9, 25), (25, 24), (24, 34)], {'bandwidth': 22}), (1, 5): ([(3, 4), (4, 8), (8, 9)], {'bandwidth': 5})}",847,1204,646,0.5365448504983389,1,0
