event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,1017,0,True,True,"{0: (6, {'cpu': 18, 'gpu': 16, 'storage': 2}), 1: (4, {'cpu': 14, 'gpu': 3, 'storage': 5}), 4: (7, {'cpu': 10, 'gpu': 6, 'storage': 10}), 3: (8, {'cpu': 17, 'gpu': 4, 'storage': 1}), 2: (25, {'cpu': 6, 'gpu': 5, 'storage': 13})}","{(1, 0): ([(4, 6)], {'bandwidth': 11}), (4, 1): ([(4, 6), (6, 7)], {'bandwidth': 9}), (3, 1): ([(4, 8)], {'bandwidth': 50}), (2, 4): ([(7, 25)], {'bandwidth': 43}), (2, 3): ([(8, 25)], {'bandwidth': 23})}",1086,275,266,0.9672727272727273,1,0
1,arrival,1960,1,True,True,"{1: (31, {'cpu': 0, 'gpu': 11, 'storage': 19}), 2: (4, {'cpu': 9, 'gpu': 4, 'storage': 16}), 0: (2, {'cpu': 15, 'gpu': 0, 'storage': 6}), 3: (0, {'cpu': 12, 'gpu': 12, 'storage': 18})}","{(2, 1): ([(4, 31)], {'bandwidth': 4}), (0, 2): ([(2, 4)], {'bandwidth': 34}), (3, 0): ([(0, 2)], {'bandwidth': 36}), (3, 2): ([(0, 4)], {'bandwidth': 27})}",443,223,223,1.0,2,0
2,leave,2103,0,True,True,"{}","{}",1086,0,0,0,1,0
3,leave,2403,1,True,True,"{}","{}",443,0,0,0,0,0
4,arrival,2941,2,True,True,"{8: (4, {'cpu': 4, 'gpu': 4, 'storage': 4}), 9: (2, {'cpu': 10, 'gpu': 5, 'storage': 1}), 5: (0, {'cpu': 16, 'gpu': 10, 'storage': 10}), 6: (34, {'cpu': 11, 'gpu': 17, 'storage': 3}), 4: (8, {'cpu': 15, 'gpu': 13, 'storage': 20}), 0: (25, {'cpu': 10, 'gpu': 17, 'storage': 18}), 1: (31, {'cpu': 10, 'gpu': 5, 'storage': 18}), 3: (29, {'cpu': 9, 'gpu': 12, 'storage': 19}), 2: (17, {'cpu': 12, 'gpu': 0, 'storage': 3}), 7: (15, {'cpu': 14, 'gpu': 16, 'storage': 2})}","{(5, 8): ([(0, 4)], {'bandwidth': 23}), (5, 9): ([(0, 2)], {'bandwidth': 6}), (6, 8): ([(4, 0), (0, 34)], {'bandwidth': 20}), (6, 9): ([(2, 0), (0, 34)], {'bandwidth': 1}), (4, 9): ([(2, 4), (4, 8)], {'bandwidth': 34}), (4, 5): ([(0, 2), (2, 4), (4, 8)], {'bandwidth': 33}), (4, 6): ([(8, 7), (7, 34)], {'bandwidth': 4}), (0, 5): ([(0, 1), (1, 33), (33, 34), (34, 7), (7, 25)], {'bandwidth': 47}), (0, 9): ([(2, 32), (32, 34), (34, 24), (24, 25)], {'bandwidth': 42}), (0, 6): ([(25, 8), (8, 4), (4, 0), (0, 34)], {'bandwidth': 15}), (0, 4): ([(8, 25)], {'bandwidth': 9}), (1, 9): ([(2, 31)], {'bandwidth': 48}), (1, 8): ([(4, 31)], {'bandwidth': 23}), (1, 0): ([(25, 7), (7, 6), (6, 4), (4, 31)], {'bandwidth': 12}), (3, 4): ([(8, 9), (9, 29)], {'bandwidth': 44}), (3, 8): ([(4, 29)], {'bandwidth': 36}), (3, 1): ([(29, 4), (4, 31)], {'bandwidth': 20}), (3, 5): ([(0, 4), (4, 29)], {'bandwidth': 0}), (2, 9): ([(2, 0), (0, 30), (30, 17)], {'bandwidth': 45}), (2, 6): ([(17, 4), (4, 16), (16, 34)], {'bandwidth': 42}), (2, 8): ([(4, 3), (3, 30), (30, 17)], {'bandwidth': 29}), (2, 3): ([(17, 4), (4, 29)], {'bandwidth': 6}), (2, 0): ([(17, 4), (4, 8), (8, 25)], {'bandwidth': 2}), (7, 0): ([(15, 9), (9, 25)], {'bandwidth': 37}), (7, 5): ([(0, 30), (30, 3), (3, 5), (5, 23), (23, 29), (29, 15)], {'bandwidth': 22}), (7, 6): ([(15, 29), (29, 23), (23, 5), (5, 4), (4, 16), (16, 34)], {'bandwidth': 15}), (7, 9): ([(2, 4), (4, 29), (29, 15)], {'bandwidth': 8})}",642,1995,931,0.4666666666666667,1,0
5,leave,3583,2,True,True,"{}","{}",642,0,0,0,0,0
6,arrival,3914,3,True,True,"{0: (4, {'cpu': 20, 'gpu': 4, 'storage': 11}), 9: (2, {'cpu': 0, 'gpu': 6, 'storage': 17}), 3: (0, {'cpu': 19, 'gpu': 3, 'storage': 8}), 8: (29, {'cpu': 11, 'gpu': 15, 'storage': 10}), 6: (8, {'cpu': 4, 'gpu': 15, 'storage': 7}), 4: (9, {'cpu': 17, 'gpu': 7, 'storage': 6}), 2: (25, {'cpu': 0, 'gpu': 19, 'storage': 6}), 1: (17, {'cpu': 2, 'gpu': 4, 'storage': 16}), 7: (7, {'cpu': 10, 'gpu': 9, 'storage': 0}), 5: (5, {'cpu': 6, 'gpu': 16, 'storage': 2})}","{(9, 0): ([(2, 4)], {'bandwidth': 48}), (3, 0): ([(0, 4)], {'bandwidth': 45}), (3, 9): ([(0, 2)], {'bandwidth': 13}), (8, 3): ([(0, 2), (2, 4), (4, 29)], {'bandwidth': 41}), (6, 9): ([(2, 31), (31, 4), (4, 8)], {'bandwidth': 22}), (6, 0): ([(4, 8)], {'bandwidth': 11}), (4, 9): ([(2, 31), (31, 4), (4, 8), (8, 9)], {'bandwidth': 44}), (4, 8): ([(9, 29)], {'bandwidth': 1}), (2, 4): ([(9, 25)], {'bandwidth': 49}), (2, 6): ([(8, 25)], {'bandwidth': 25}), (2, 8): ([(25, 9), (9, 29)], {'bandwidth': 13}), (2, 3): ([(0, 4), (4, 8), (8, 25)], {'bandwidth': 9}), (1, 0): ([(4, 17)], {'bandwidth': 49}), (1, 9): ([(2, 38), (38, 39), (39, 30), (30, 17)], {'bandwidth': 44}), (1, 3): ([(0, 30), (30, 17)], {'bandwidth': 22}), (7, 0): ([(4, 6), (6, 7)], {'bandwidth': 50}), (7, 4): ([(7, 25), (25, 9)], {'bandwidth': 35}), (7, 3): ([(0, 34), (34, 7)], {'bandwidth': 27}), (7, 8): ([(7, 8), (8, 9), (9, 29)], {'bandwidth': 22}), (7, 9): ([(2, 0), (0, 34), (34, 7)], {'bandwidth': 10}), (7, 1): ([(7, 6), (6, 4), (4, 17)], {'bandwidth': 3}), (5, 9): ([(2, 32), (32, 34), (34, 16), (16, 4), (4, 5)], {'bandwidth': 42}), (5, 7): ([(5, 4), (4, 16), (16, 34), (34, 7)], {'bandwidth': 15}), (5, 0): ([(4, 3), (3, 5)], {'bandwidth': 13})}",128,1774,923,0.520293122886133,1,0
7,leave,4042,3,True,True,"{}","{}",128,0,0,0,0,0
8,arrival,4941,4,True,True,"{2: (3, {'cpu': 12, 'gpu': 4, 'storage': 9}), 3: (5, {'cpu': 0, 'gpu': 19, 'storage': 16}), 4: (4, {'cpu': 1, 'gpu': 1, 'storage': 20}), 1: (31, {'cpu': 20, 'gpu': 19, 'storage': 5}), 0: (2, {'cpu': 6, 'gpu': 15, 'storage': 13})}","{(3, 2): ([(3, 5)], {'bandwidth': 45}), (4, 2): ([(3, 4)], {'bandwidth': 37}), (4, 3): ([(4, 5)], {'bandwidth': 6}), (1, 2): ([(3, 4), (4, 31)], {'bandwidth': 32}), (1, 4): ([(4, 31)], {'bandwidth': 8}), (0, 1): ([(2, 31)], {'bandwidth': 42}), (0, 4): ([(2, 4)], {'bandwidth': 6}), (0, 3): ([(2, 4), (4, 5)], {'bandwidth': 4})}",43,376,340,0.9042553191489362,1,0
9,leave,4984,4,True,True,"{}","{}",43,0,0,0,0,0
