event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,1011,0,True,True,"{5: (4, {'cpu': 2, 'gpu': 2, 'storage': 6}), 1: (17, {'cpu': 7, 'gpu': 13, 'storage': 19}), 2: (31, {'cpu': 12, 'gpu': 3, 'storage': 12}), 4: (6, {'cpu': 0, 'gpu': 16, 'storage': 1}), 6: (3, {'cpu': 15, 'gpu': 18, 'storage': 12}), 3: (2, {'cpu': 17, 'gpu': 20, 'storage': 14}), 0: (5, {'cpu': 7, 'gpu': 2, 'storage': 0})}","{(1, 5): ([(4, 17)], {'bandwidth': 40}), (2, 1): ([(17, 4), (4, 31)], {'bandwidth': 41}), (2, 5): ([(4, 31)], {'bandwidth': 8}), (4, 5): ([(4, 6)], {'bandwidth': 19}), (6, 4): ([(3, 4), (4, 6)], {'bandwidth': 32}), (6, 5): ([(3, 4)], {'bandwidth': 23}), (3, 4): ([(2, 4), (4, 6)], {'bandwidth': 28}), (3, 6): ([(2, 4), (4, 3)], {'bandwidth': 4}), (0, 6): ([(3, 5)], {'bandwidth': 28}), (0, 3): ([(2, 4), (4, 5)], {'bandwidth': 11})}",93,548,432,0.7883211678832117,1,0
1,leave,1104,0,True,True,"{}","{}",93,0,0,0,0,0
2,arrival,2029,1,True,True,"{0: (4, {'cpu': 7, 'gpu': 15, 'storage': 7}), 2: (31, {'cpu': 4, 'gpu': 16, 'storage': 2}), 1: (2, {'cpu': 8, 'gpu': 20, 'storage': 9}), 3: (17, {'cpu': 18, 'gpu': 14, 'storage': 2})}","{(2, 0): ([(4, 31)], {'bandwidth': 44}), (1, 0): ([(2, 4)], {'bandwidth': 20}), (1, 2): ([(2, 31)], {'bandwidth': 9}), (3, 0): ([(4, 17)], {'bandwidth': 46})}",22,241,241,1.0,1,0
3,leave,2051,1,True,True,"{}","{}",22,0,0,0,0,0
4,arrival,3069,2,True,True,"{3: (4, {'cpu': 2, 'gpu': 16, 'storage': 18}), 0: (2, {'cpu': 16, 'gpu': 9, 'storage': 17}), 1: (31, {'cpu': 5, 'gpu': 11, 'storage': 9}), 2: (0, {'cpu': 11, 'gpu': 14, 'storage': 4})}","{(0, 3): ([(2, 4)], {'bandwidth': 43}), (1, 3): ([(4, 31)], {'bandwidth': 28}), (1, 0): ([(2, 31)], {'bandwidth': 5}), (2, 0): ([(0, 2)], {'bandwidth': 8}), (2, 1): ([(0, 2), (2, 31)], {'bandwidth': 4})}",78,224,220,0.9821428571428571,1,0
5,leave,3147,2,True,True,"{}","{}",78,0,0,0,0,0
6,arrival,4044,3,True,True,"{1: (4, {'cpu': 5, 'gpu': 15, 'storage': 4}), 0: (2, {'cpu': 3, 'gpu': 2, 'storage': 5}), 2: (0, {'cpu': 19, 'gpu': 2, 'storage': 8}), 5: (31, {'cpu': 15, 'gpu': 18, 'storage': 8}), 3: (17, {'cpu': 19, 'gpu': 3, 'storage': 12}), 4: (6, {'cpu': 7, 'gpu': 12, 'storage': 16})}","{(0, 1): ([(2, 4)], {'bandwidth': 29}), (2, 0): ([(0, 2)], {'bandwidth': 49}), (2, 1): ([(0, 4)], {'bandwidth': 49}), (5, 0): ([(2, 31)], {'bandwidth': 42}), (5, 1): ([(4, 31)], {'bandwidth': 9}), (5, 2): ([(0, 2), (2, 31)], {'bandwidth': 7}), (3, 5): ([(17, 4), (4, 31)], {'bandwidth': 36}), (3, 1): ([(4, 17)], {'bandwidth': 29}), (3, 2): ([(0, 4), (4, 17)], {'bandwidth': 28}), (4, 1): ([(4, 6)], {'bandwidth': 46})}",349,568,497,0.875,1,0
7,leave,4393,3,True,True,"{}","{}",349,0,0,0,0,0
8,arrival,4983,4,True,True,"{2: (4, {'cpu': 3, 'gpu': 4, 'storage': 19}), 1: (17, {'cpu': 17, 'gpu': 9, 'storage': 16}), 5: (31, {'cpu': 6, 'gpu': 11, 'storage': 18}), 0: (6, {'cpu': 5, 'gpu': 2, 'storage': 18}), 6: (2, {'cpu': 13, 'gpu': 18, 'storage': 14}), 3: (16, {'cpu': 15, 'gpu': 16, 'storage': 6}), 4: (8, {'cpu': 0, 'gpu': 3, 'storage': 11})}","{(1, 2): ([(4, 17)], {'bandwidth': 40}), (5, 1): ([(17, 4), (4, 31)], {'bandwidth': 14}), (0, 5): ([(6, 4), (4, 31)], {'bandwidth': 44}), (0, 2): ([(4, 6)], {'bandwidth': 37}), (6, 2): ([(2, 4)], {'bandwidth': 26}), (6, 5): ([(2, 31)], {'bandwidth': 10}), (3, 6): ([(2, 4), (4, 16)], {'bandwidth': 45}), (3, 1): ([(16, 34), (34, 0), (0, 4), (4, 17)], {'bandwidth': 33}), (3, 5): ([(16, 4), (4, 31)], {'bandwidth': 0}), (4, 2): ([(4, 8)], {'bandwidth': 15}), (4, 5): ([(8, 4), (4, 2), (2, 31)], {'bandwidth': 9})}",695,717,497,0.6931659693165969,1,0
9,leave,5678,4,True,True,"{}","{}",695,0,0,0,0,0
10,arrival,5970,5,True,True,"{3: (4, {'cpu': 18, 'gpu': 12, 'storage': 13}), 6: (31, {'cpu': 8, 'gpu': 11, 'storage': 20}), 0: (2, {'cpu': 16, 'gpu': 15, 'storage': 20}), 5: (0, {'cpu': 8, 'gpu': 2, 'storage': 3}), 4: (17, {'cpu': 18, 'gpu': 2, 'storage': 13}), 2: (16, {'cpu': 0, 'gpu': 12, 'storage': 4}), 1: (6, {'cpu': 19, 'gpu': 19, 'storage': 4})}","{(6, 3): ([(4, 31)], {'bandwidth': 18}), (0, 3): ([(2, 4)], {'bandwidth': 41}), (0, 6): ([(2, 31)], {'bandwidth': 15}), (5, 6): ([(0, 4), (4, 31)], {'bandwidth': 40}), (5, 3): ([(0, 4)], {'bandwidth': 34}), (4, 6): ([(17, 4), (4, 2), (2, 31)], {'bandwidth': 29}), (4, 3): ([(4, 17)], {'bandwidth': 28}), (2, 3): ([(4, 16)], {'bandwidth': 20}), (1, 0): ([(2, 0), (0, 34), (34, 7), (7, 6)], {'bandwidth': 28}), (1, 2): ([(6, 4), (4, 16)], {'bandwidth': 1})}",711,674,491,0.728486646884273,1,0
11,leave,6681,5,True,True,"{}","{}",711,0,0,0,0,0
12,arrival,6944,6,True,True,"{2: (4, {'cpu': 9, 'gpu': 7, 'storage': 12}), 7: (17, {'cpu': 12, 'gpu': 15, 'storage': 2}), 0: (31, {'cpu': 12, 'gpu': 8, 'storage': 20}), 4: (2, {'cpu': 8, 'gpu': 5, 'storage': 7}), 6: (0, {'cpu': 15, 'gpu': 12, 'storage': 3}), 5: (3, {'cpu': 10, 'gpu': 0, 'storage': 20}), 3: (8, {'cpu': 19, 'gpu': 19, 'storage': 15}), 1: (6, {'cpu': 10, 'gpu': 20, 'storage': 13})}","{(7, 2): ([(4, 17)], {'bandwidth': 48}), (0, 7): ([(17, 4), (4, 31)], {'bandwidth': 34}), (4, 2): ([(2, 4)], {'bandwidth': 40}), (6, 4): ([(0, 2)], {'bandwidth': 25}), (6, 2): ([(0, 4)], {'bandwidth': 8}), (5, 0): ([(3, 4), (4, 2), (2, 31)], {'bandwidth': 33}), (5, 6): ([(0, 4), (4, 3)], {'bandwidth': 11}), (3, 0): ([(8, 4), (4, 31)], {'bandwidth': 11}), (1, 3): ([(6, 4), (4, 8)], {'bandwidth': 39})}",99,683,522,0.7642752562225475,1,0
13,leave,7043,6,True,True,"{}","{}",99,0,0,0,0,0
14,arrival,7940,7,True,True,"{7: (4, {'cpu': 14, 'gpu': 8, 'storage': 8}), 4: (3, {'cpu': 5, 'gpu': 9, 'storage': 14}), 6: (5, {'cpu': 19, 'gpu': 14, 'storage': 11}), 3: (17, {'cpu': 14, 'gpu': 10, 'storage': 11}), 5: (31, {'cpu': 14, 'gpu': 16, 'storage': 14}), 2: (8, {'cpu': 4, 'gpu': 1, 'storage': 0}), 0: (29, {'cpu': 19, 'gpu': 17, 'storage': 15}), 1: (6, {'cpu': 9, 'gpu': 1, 'storage': 2})}","{(4, 7): ([(3, 4)], {'bandwidth': 47}), (6, 7): ([(4, 5)], {'bandwidth': 49}), (3, 7): ([(4, 17)], {'bandwidth': 46}), (3, 6): ([(5, 3), (3, 4), (4, 17)], {'bandwidth': 23}), (5, 4): ([(3, 30), (30, 0), (0, 2), (2, 31)], {'bandwidth': 43}), (5, 6): ([(5, 4), (4, 31)], {'bandwidth': 16}), (5, 7): ([(4, 31)], {'bandwidth': 9}), (2, 7): ([(4, 8)], {'bandwidth': 33}), (2, 5): ([(8, 4), (4, 31)], {'bandwidth': 1}), (0, 7): ([(4, 29)], {'bandwidth': 42}), (1, 0): ([(6, 4), (4, 29)], {'bandwidth': 26}), (1, 5): ([(6, 4), (4, 31)], {'bandwidth': 11})}",312,824,595,0.7220873786407767,1,0
15,leave,8252,7,True,True,"{}","{}",312,0,0,0,0,0
16,arrival,8961,8,True,True,"{0: (4, {'cpu': 16, 'gpu': 14, 'storage': 18}), 1: (3, {'cpu': 2, 'gpu': 12, 'storage': 0}), 4: (5, {'cpu': 15, 'gpu': 3, 'storage': 9}), 3: (17, {'cpu': 9, 'gpu': 16, 'storage': 2}), 5: (6, {'cpu': 16, 'gpu': 18, 'storage': 20}), 2: (31, {'cpu': 7, 'gpu': 0, 'storage': 1}), 6: (16, {'cpu': 19, 'gpu': 4, 'storage': 10})}","{(1, 0): ([(3, 4)], {'bandwidth': 42}), (4, 0): ([(4, 5)], {'bandwidth': 44}), (4, 1): ([(3, 5)], {'bandwidth': 35}), (3, 1): ([(3, 4), (4, 17)], {'bandwidth': 31}), (3, 0): ([(4, 17)], {'bandwidth': 20}), (5, 3): ([(6, 4), (4, 0), (0, 30), (30, 17)], {'bandwidth': 47}), (5, 0): ([(4, 6)], {'bandwidth': 21}), (5, 1): ([(3, 5), (5, 4), (4, 6)], {'bandwidth': 7}), (2, 0): ([(4, 31)], {'bandwidth': 40}), (2, 1): ([(3, 30), (30, 0), (0, 2), (2, 31)], {'bandwidth': 20}), (6, 0): ([(4, 16)], {'bandwidth': 39}), (6, 4): ([(5, 23), (23, 29), (29, 4), (4, 16)], {'bandwidth': 31})}",176,927,588,0.6343042071197411,1,0
17,leave,9137,8,True,True,"{}","{}",176,0,0,0,0,0
18,arrival,9991,9,True,True,"{0: (4, {'cpu': 18, 'gpu': 20, 'storage': 12}), 2: (31, {'cpu': 6, 'gpu': 14, 'storage': 14}), 3: (2, {'cpu': 16, 'gpu': 1, 'storage': 3}), 5: (0, {'cpu': 11, 'gpu': 7, 'storage': 1}), 1: (16, {'cpu': 9, 'gpu': 5, 'storage': 1}), 4: (17, {'cpu': 12, 'gpu': 13, 'storage': 12})}","{(2, 0): ([(4, 31)], {'bandwidth': 38}), (3, 0): ([(2, 4)], {'bandwidth': 42}), (5, 0): ([(0, 4)], {'bandwidth': 34}), (5, 3): ([(0, 2)], {'bandwidth': 29}), (1, 2): ([(16, 4), (4, 2), (2, 31)], {'bandwidth': 42}), (1, 0): ([(4, 16)], {'bandwidth': 16}), (1, 5): ([(0, 4), (4, 16)], {'bandwidth': 2}), (4, 2): ([(17, 4), (4, 31)], {'bandwidth': 13}), (4, 3): ([(2, 0), (0, 4), (4, 17)], {'bandwidth': 12})}",527,526,403,0.7661596958174905,1,0
19,leave,10518,9,True,True,"{}","{}",527,0,0,0,0,0
