event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,961,0,True,True,"{4: (4, {'cpu': 1, 'gpu': 7, 'storage': 3}), 1: (16, {'cpu': 10, 'gpu': 8, 'storage': 5}), 3: (31, {'cpu': 10, 'gpu': 19, 'storage': 3}), 0: (17, {'cpu': 7, 'gpu': 5, 'storage': 20}), 5: (2, {'cpu': 13, 'gpu': 8, 'storage': 5}), 2: (0, {'cpu': 8, 'gpu': 20, 'storage': 10})}","{(1, 4): ([(4, 16)], {'bandwidth': 34}), (3, 4): ([(4, 31)], {'bandwidth': 31}), (3, 1): ([(16, 4), (4, 31)], {'bandwidth': 0}), (0, 1): ([(16, 4), (4, 17)], {'bandwidth': 7}), (0, 3): ([(17, 4), (4, 31)], {'bandwidth': 6}), (5, 1): ([(2, 4), (4, 16)], {'bandwidth': 45}), (2, 3): ([(0, 2), (2, 31)], {'bandwidth': 13}), (2, 5): ([(0, 2)], {'bandwidth': 5})}",162,374,303,0.8101604278074866,1,0
1,leave,1123,0,True,True,"{}","{}",162,0,0,0,0,0
2,arrival,1907,1,True,True,"{0: (7, {'cpu': 15, 'gpu': 3, 'storage': 16}), 3: (25, {'cpu': 7, 'gpu': 13, 'storage': 20}), 1: (8, {'cpu': 8, 'gpu': 15, 'storage': 11}), 2: (9, {'cpu': 17, 'gpu': 13, 'storage': 5}), 4: (4, {'cpu': 20, 'gpu': 13, 'storage': 18})}","{(1, 0): ([(7, 8)], {'bandwidth': 15}), (1, 3): ([(8, 25)], {'bandwidth': 12}), (2, 1): ([(8, 9)], {'bandwidth': 15}), (4, 2): ([(4, 8), (8, 9)], {'bandwidth': 19})}",512,274,255,0.9306569343065694,1,0
3,leave,2419,1,True,True,"{}","{}",512,0,0,0,0,0
4,arrival,2918,2,True,True,"{3: (4, {'cpu': 15, 'gpu': 5, 'storage': 16}), 2: (2, {'cpu': 17, 'gpu': 18, 'storage': 9}), 0: (0, {'cpu': 17, 'gpu': 14, 'storage': 14}), 4: (34, {'cpu': 13, 'gpu': 5, 'storage': 15}), 6: (8, {'cpu': 3, 'gpu': 5, 'storage': 17}), 5: (7, {'cpu': 5, 'gpu': 19, 'storage': 12}), 1: (25, {'cpu': 3, 'gpu': 1, 'storage': 10})}","{(2, 3): ([(2, 4)], {'bandwidth': 49}), (0, 3): ([(0, 4)], {'bandwidth': 39}), (0, 2): ([(0, 2)], {'bandwidth': 31}), (4, 3): ([(4, 16), (16, 34)], {'bandwidth': 36}), (4, 0): ([(0, 34)], {'bandwidth': 34}), (6, 2): ([(2, 0), (0, 4), (4, 8)], {'bandwidth': 34}), (6, 0): ([(0, 2), (2, 4), (4, 8)], {'bandwidth': 13}), (6, 4): ([(8, 7), (7, 34)], {'bandwidth': 2}), (5, 4): ([(7, 34)], {'bandwidth': 25}), (5, 2): ([(2, 0), (0, 34), (34, 7)], {'bandwidth': 13}), (5, 0): ([(0, 34), (34, 7)], {'bandwidth': 4}), (1, 6): ([(8, 25)], {'bandwidth': 37}), (1, 5): ([(7, 25)], {'bandwidth': 32}), (1, 2): ([(2, 4), (4, 8), (8, 25)], {'bandwidth': 9})}",136,771,591,0.7665369649805448,1,0
5,leave,3054,2,True,True,"{}","{}",136,0,0,0,0,0
6,arrival,3915,3,True,False,"{5: (4, {'cpu': 9, 'gpu': 12, 'storage': 8}), 0: (2, {'cpu': 3, 'gpu': 20, 'storage': 10}), 4: (34, {'cpu': 8, 'gpu': 7, 'storage': 20}), 8: (8, {'cpu': 5, 'gpu': 15, 'storage': 5}), 3: (7, {'cpu': 18, 'gpu': 3, 'storage': 9}), 6: (29, {'cpu': 17, 'gpu': 3, 'storage': 20}), 1: (17, {'cpu': 7, 'gpu': 13, 'storage': 14}), 7: (30, {'cpu': 6, 'gpu': 17, 'storage': 11})}","{(0, 5): ([(2, 4)], {'bandwidth': 43}), (4, 0): ([(2, 0), (0, 34)], {'bandwidth': 33}), (8, 5): ([(4, 8)], {'bandwidth': 41}), (8, 0): ([(2, 4), (4, 8)], {'bandwidth': 8}), (3, 5): ([(4, 6), (6, 7)], {'bandwidth': 48}), (3, 0): ([(2, 32), (32, 34), (34, 7)], {'bandwidth': 44}), (3, 8): ([(7, 8)], {'bandwidth': 24}), (3, 4): ([(7, 34)], {'bandwidth': 19}), (6, 4): ([(29, 4), (4, 16), (16, 34)], {'bandwidth': 46}), (6, 5): ([(4, 5), (5, 23), (23, 29)], {'bandwidth': 35}), (6, 8): ([(8, 4), (4, 29)], {'bandwidth': 23}), (6, 0): ([(2, 4), (4, 8), (8, 9), (9, 29)], {'bandwidth': 19}), (1, 6): ([(17, 4), (4, 16), (16, 34), (34, 24), (24, 25), (25, 9), (9, 29)], {'bandwidth': 29}), (1, 0): ([(2, 0), (0, 4), (4, 17)], {'bandwidth': 27}), (1, 8): ([(8, 7), (7, 6), (6, 4), (4, 17)], {'bandwidth': 10}), (7, 8): ([(8, 25), (25, 24), (24, 34), (34, 33), (33, 1), (1, 0), (0, 30)], {'bandwidth': 37}), (7, 4): ([(30, 0), (0, 34)], {'bandwidth': 27}), (7, 3): ([(7, 8), (8, 9), (9, 15), (15, 12), (12, 22), (22, 23), (23, 5), (5, 3), (3, 30)], {'bandwidth': 22}), (7, 5): ([(4, 0), (0, 30)], {'bandwidth': 19})}",8,1935,814,0.420671834625323,0,0
8,arrival,4919,4,True,True,"{1: (0, {'cpu': 10, 'gpu': 4, 'storage': 9}), 2: (34, {'cpu': 2, 'gpu': 10, 'storage': 6}), 4: (16, {'cpu': 13, 'gpu': 18, 'storage': 9}), 0: (4, {'cpu': 19, 'gpu': 2, 'storage': 13}), 3: (2, {'cpu': 13, 'gpu': 10, 'storage': 14})}","{(2, 1): ([(0, 34)], {'bandwidth': 44}), (4, 1): ([(0, 4), (4, 16)], {'bandwidth': 18}), (4, 2): ([(16, 34)], {'bandwidth': 14}), (0, 4): ([(4, 16)], {'bandwidth': 5}), (0, 2): ([(4, 0), (0, 34)], {'bandwidth': 4}), (3, 4): ([(2, 4), (4, 16)], {'bandwidth': 14})}",226,287,251,0.8745644599303136,1,0
9,leave,5145,4,True,True,"{}","{}",226,0,0,0,0,0
10,arrival,5925,5,True,True,"{1: (8, {'cpu': 12, 'gpu': 6, 'storage': 9}), 2: (25, {'cpu': 3, 'gpu': 2, 'storage': 3}), 0: (7, {'cpu': 12, 'gpu': 3, 'storage': 1})}","{(2, 1): ([(8, 25)], {'bandwidth': 38}), (0, 2): ([(7, 25)], {'bandwidth': 8})}",26,97,97,1.0,1,0
