event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,971,0,True,True,"{1: (10, {'cpu': 14, 'gpu': 7, 'storage': 14}), 0: (3, {'cpu': 14, 'gpu': 20, 'storage': 17}), 2: (5, {'cpu': 17, 'gpu': 11, 'storage': 18})}","{(0, 1): ([(3, 10)], {'bandwidth': 44}), (2, 0): ([(3, 5)], {'bandwidth': 13}), (2, 1): ([(5, 3), (3, 10)], {'bandwidth': 9})}",111,207,198,0.9565217391304348,1,0
1,leave,1082,0,True,True,"{}","{}",111,0,0,0,0,0
2,arrival,1958,1,True,True,"{4: (37, {'cpu': 2, 'gpu': 0, 'storage': 10}), 0: (36, {'cpu': 15, 'gpu': 17, 'storage': 9}), 2: (35, {'cpu': 4, 'gpu': 11, 'storage': 1}), 1: (2, {'cpu': 10, 'gpu': 9, 'storage': 9}), 3: (31, {'cpu': 20, 'gpu': 9, 'storage': 17})}","{(0, 4): ([(36, 37)], {'bandwidth': 45}), (2, 4): ([(35, 36), (36, 37)], {'bandwidth': 43}), (1, 0): ([(2, 36)], {'bandwidth': 8}), (1, 2): ([(2, 35)], {'bandwidth': 6}), (3, 2): ([(31, 2), (2, 35)], {'bandwidth': 9}), (3, 0): ([(31, 2), (2, 36)], {'bandwidth': 8})}",588,322,262,0.8136645962732919,1,0
3,leave,2546,1,True,True,"{}","{}",588,0,0,0,0,0
4,arrival,2960,2,True,True,"{5: (31, {'cpu': 19, 'gpu': 8, 'storage': 11}), 2: (5, {'cpu': 19, 'gpu': 20, 'storage': 4}), 1: (17, {'cpu': 18, 'gpu': 2, 'storage': 18}), 3: (4, {'cpu': 9, 'gpu': 7, 'storage': 12}), 0: (6, {'cpu': 0, 'gpu': 13, 'storage': 10}), 6: (2, {'cpu': 7, 'gpu': 9, 'storage': 9}), 4: (8, {'cpu': 20, 'gpu': 19, 'storage': 8})}","{(2, 5): ([(5, 4), (4, 31)], {'bandwidth': 48}), (1, 2): ([(5, 3), (3, 4), (4, 17)], {'bandwidth': 49}), (3, 1): ([(4, 17)], {'bandwidth': 8}), (3, 2): ([(4, 5)], {'bandwidth': 6}), (0, 5): ([(6, 4), (4, 2), (2, 31)], {'bandwidth': 43}), (0, 3): ([(4, 6)], {'bandwidth': 6}), (6, 1): ([(2, 0), (0, 30), (30, 17)], {'bandwidth': 44}), (6, 0): ([(2, 0), (0, 34), (34, 7), (7, 6)], {'bandwidth': 25}), (4, 6): ([(2, 0), (0, 4), (4, 8)], {'bandwidth': 25}), (4, 0): ([(6, 4), (4, 8)], {'bandwidth': 18})}",2587,977,514,0.526100307062436,1,0
5,arrival,3977,3,True,True,"{6: (25, {'cpu': 2, 'gpu': 16, 'storage': 16}), 1: (9, {'cpu': 10, 'gpu': 14, 'storage': 16}), 3: (8, {'cpu': 4, 'gpu': 7, 'storage': 10}), 0: (7, {'cpu': 11, 'gpu': 0, 'storage': 10}), 5: (29, {'cpu': 12, 'gpu': 7, 'storage': 12}), 4: (15, {'cpu': 14, 'gpu': 15, 'storage': 20}), 2: (4, {'cpu': 19, 'gpu': 13, 'storage': 17}), 7: (12, {'cpu': 19, 'gpu': 2, 'storage': 0})}","{(1, 6): ([(9, 25)], {'bandwidth': 48}), (3, 6): ([(8, 25)], {'bandwidth': 21}), (3, 1): ([(8, 9)], {'bandwidth': 0}), (0, 1): ([(7, 8), (8, 9)], {'bandwidth': 49}), (0, 3): ([(7, 8)], {'bandwidth': 29}), (5, 1): ([(9, 29)], {'bandwidth': 24}), (5, 0): ([(7, 6), (6, 4), (4, 29)], {'bandwidth': 0}), (4, 3): ([(8, 9), (9, 15)], {'bandwidth': 44}), (4, 5): ([(15, 29)], {'bandwidth': 31}), (4, 0): ([(7, 25), (25, 9), (9, 15)], {'bandwidth': 9}), (2, 6): ([(4, 0), (0, 34), (34, 7), (7, 25)], {'bandwidth': 45}), (2, 4): ([(4, 29), (29, 15)], {'bandwidth': 36}), (2, 3): ([(4, 8)], {'bandwidth': 34}), (2, 0): ([(4, 8), (8, 7)], {'bandwidth': 6}), (7, 2): ([(4, 16), (16, 34), (34, 32), (32, 2), (2, 38), (38, 39), (39, 30), (30, 3), (3, 5), (5, 23), (23, 22), (22, 12)], {'bandwidth': 42}), (7, 4): ([(12, 15)], {'bandwidth': 7})}",453,1441,691,0.47952810548230396,2,0
6,leave,4430,3,True,True,"{}","{}",453,0,0,0,1,0
7,arrival,5024,4,True,True,"{2: (18, {'cpu': 11, 'gpu': 17, 'storage': 1}), 3: (9, {'cpu': 20, 'gpu': 6, 'storage': 14}), 0: (15, {'cpu': 10, 'gpu': 8, 'storage': 15}), 1: (29, {'cpu': 18, 'gpu': 18, 'storage': 1})}","{(3, 2): ([(9, 18)], {'bandwidth': 23}), (0, 3): ([(9, 15)], {'bandwidth': 26}), (1, 3): ([(9, 29)], {'bandwidth': 31}), (1, 0): ([(15, 29)], {'bandwidth': 19})}",1629,238,238,1.0,2,0
8,leave,5547,2,True,True,"{}","{}",2587,0,0,0,1,0
9,arrival,6041,5,True,True,"{6: (2, {'cpu': 14, 'gpu': 19, 'storage': 9}), 7: (4, {'cpu': 15, 'gpu': 8, 'storage': 2}), 3: (3, {'cpu': 3, 'gpu': 12, 'storage': 5}), 0: (9, {'cpu': 10, 'gpu': 18, 'storage': 20}), 8: (12, {'cpu': 1, 'gpu': 9, 'storage': 1}), 4: (8, {'cpu': 14, 'gpu': 20, 'storage': 3}), 2: (34, {'cpu': 10, 'gpu': 11, 'storage': 14}), 5: (36, {'cpu': 14, 'gpu': 15, 'storage': 5}), 9: (37, {'cpu': 15, 'gpu': 20, 'storage': 20}), 1: (38, {'cpu': 19, 'gpu': 12, 'storage': 12})}","{(7, 6): ([(2, 4)], {'bandwidth': 43}), (3, 7): ([(3, 4)], {'bandwidth': 40}), (3, 6): ([(2, 0), (0, 30), (30, 3)], {'bandwidth': 33}), (0, 3): ([(3, 5), (5, 4), (4, 8), (8, 9)], {'bandwidth': 33}), (0, 7): ([(4, 8), (8, 9)], {'bandwidth': 2}), (8, 7): ([(4, 29), (29, 15), (15, 12)], {'bandwidth': 36}), (4, 8): ([(8, 4), (4, 5), (5, 23), (23, 22), (22, 12)], {'bandwidth': 31}), (4, 6): ([(2, 0), (0, 34), (34, 7), (7, 8)], {'bandwidth': 26}), (4, 0): ([(8, 9)], {'bandwidth': 14}), (4, 7): ([(4, 8)], {'bandwidth': 5}), (2, 6): ([(2, 32), (32, 34)], {'bandwidth': 42}), (2, 7): ([(4, 0), (0, 34)], {'bandwidth': 39}), (2, 3): ([(3, 30), (30, 0), (0, 1), (1, 33), (33, 34)], {'bandwidth': 38}), (2, 0): ([(9, 8), (8, 7), (7, 34)], {'bandwidth': 25}), (2, 8): ([(12, 15), (15, 9), (9, 8), (8, 7), (7, 34)], {'bandwidth': 0}), (5, 4): ([(8, 7), (7, 6), (6, 4), (4, 0), (0, 2), (2, 36)], {'bandwidth': 31}), (5, 7): ([(4, 31), (31, 2), (2, 36)], {'bandwidth': 16}), (5, 3): ([(3, 4), (4, 31), (31, 2), (2, 36)], {'bandwidth': 15}), (5, 2): ([(34, 0), (0, 2), (2, 36)], {'bandwidth': 0}), (9, 5): ([(36, 37)], {'bandwidth': 34}), (9, 2): ([(34, 32), (32, 2), (2, 35), (35, 36), (36, 37)], {'bandwidth': 29}), (9, 7): ([(4, 31), (31, 2), (2, 35), (35, 36), (36, 37)], {'bandwidth': 22}), (1, 5): ([(36, 35), (35, 2), (2, 38)], {'bandwidth': 20})}",317,2124,924,0.4350282485875706,2,0
