event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,1003,0,True,True,"{2: (4, {'cpu': 4, 'gpu': 17, 'storage': 16}), 3: (2, {'cpu': 17, 'gpu': 13, 'storage': 15}), 6: (0, {'cpu': 19, 'gpu': 17, 'storage': 17}), 5: (31, {'cpu': 17, 'gpu': 18, 'storage': 4}), 1: (29, {'cpu': 1, 'gpu': 11, 'storage': 5}), 8: (8, {'cpu': 3, 'gpu': 18, 'storage': 9}), 7: (9, {'cpu': 13, 'gpu': 14, 'storage': 2}), 4: (25, {'cpu': 20, 'gpu': 9, 'storage': 20}), 0: (5, {'cpu': 5, 'gpu': 12, 'storage': 10})}","{(3, 2): ([(2, 4)], {'bandwidth': 32}), (6, 2): ([(0, 4)], {'bandwidth': 49}), (6, 3): ([(0, 2)], {'bandwidth': 16}), (5, 3): ([(2, 31)], {'bandwidth': 45}), (5, 6): ([(0, 34), (34, 16), (16, 4), (4, 31)], {'bandwidth': 27}), (1, 2): ([(4, 29)], {'bandwidth': 47}), (8, 6): ([(0, 30), (30, 3), (3, 4), (4, 8)], {'bandwidth': 32}), (8, 5): ([(8, 4), (4, 31)], {'bandwidth': 26}), (8, 1): ([(8, 4), (4, 29)], {'bandwidth': 1}), (7, 1): ([(9, 29)], {'bandwidth': 16}), (7, 3): ([(2, 4), (4, 8), (8, 9)], {'bandwidth': 11}), (7, 8): ([(8, 9)], {'bandwidth': 7}), (7, 6): ([(0, 4), (4, 8), (8, 9)], {'bandwidth': 1}), (4, 1): ([(25, 9), (9, 29)], {'bandwidth': 19}), (4, 6): ([(0, 34), (34, 7), (7, 25)], {'bandwidth': 17}), (4, 5): ([(25, 8), (8, 4), (4, 31)], {'bandwidth': 5}), (4, 7): ([(9, 25)], {'bandwidth': 0}), (0, 3): ([(2, 32), (32, 34), (34, 7), (7, 6), (6, 4), (4, 5)], {'bandwidth': 48}), (0, 1): ([(5, 4), (4, 29)], {'bandwidth': 3})}",571,1262,728,0.5768621236133122,1,0
1,leave,1574,0,True,True,"{}","{}",571,0,0,0,0,0
2,arrival,2030,1,True,True,"{5: (29, {'cpu': 0, 'gpu': 17, 'storage': 20}), 0: (4, {'cpu': 13, 'gpu': 14, 'storage': 10}), 1: (2, {'cpu': 5, 'gpu': 10, 'storage': 14}), 2: (31, {'cpu': 13, 'gpu': 20, 'storage': 0}), 3: (0, {'cpu': 17, 'gpu': 1, 'storage': 1}), 4: (16, {'cpu': 6, 'gpu': 16, 'storage': 9})}","{(0, 5): ([(4, 29)], {'bandwidth': 48}), (1, 5): ([(2, 4), (4, 5), (5, 23), (23, 29)], {'bandwidth': 40}), (2, 1): ([(2, 31)], {'bandwidth': 26}), (2, 5): ([(29, 4), (4, 31)], {'bandwidth': 15}), (3, 1): ([(0, 2)], {'bandwidth': 28}), (3, 2): ([(0, 2), (2, 31)], {'bandwidth': 20}), (4, 3): ([(0, 4), (4, 16)], {'bandwidth': 34}), (4, 1): ([(2, 4), (4, 16)], {'bandwidth': 4})}",21,594,401,0.6750841750841751,1,0
3,leave,2051,1,True,True,"{}","{}",21,0,0,0,0,0
4,arrival,3045,2,True,True,"{6: (2, {'cpu': 18, 'gpu': 8, 'storage': 15}), 3: (4, {'cpu': 8, 'gpu': 0, 'storage': 20}), 0: (0, {'cpu': 18, 'gpu': 9, 'storage': 7}), 2: (31, {'cpu': 6, 'gpu': 13, 'storage': 18}), 1: (3, {'cpu': 16, 'gpu': 13, 'storage': 18}), 7: (30, {'cpu': 1, 'gpu': 3, 'storage': 2}), 5: (34, {'cpu': 20, 'gpu': 12, 'storage': 18}), 4: (8, {'cpu': 13, 'gpu': 6, 'storage': 0})}","{(3, 6): ([(2, 4)], {'bandwidth': 42}), (0, 6): ([(0, 2)], {'bandwidth': 44}), (0, 3): ([(0, 4)], {'bandwidth': 13}), (2, 0): ([(0, 4), (4, 31)], {'bandwidth': 32}), (1, 6): ([(2, 31), (31, 4), (4, 3)], {'bandwidth': 37}), (1, 0): ([(0, 4), (4, 3)], {'bandwidth': 14}), (7, 1): ([(3, 30)], {'bandwidth': 17}), (7, 0): ([(0, 30)], {'bandwidth': 13}), (5, 1): ([(3, 5), (5, 4), (4, 16), (16, 34)], {'bandwidth': 40}), (5, 7): ([(30, 0), (0, 34)], {'bandwidth': 6}), (4, 6): ([(2, 32), (32, 34), (34, 7), (7, 8)], {'bandwidth': 47}), (4, 5): ([(8, 7), (7, 34)], {'bandwidth': 14})}",634,982,581,0.5916496945010183,1,0
5,leave,3679,2,True,True,"{}","{}",634,0,0,0,0,0
6,arrival,4017,3,True,True,"{2: (2, {'cpu': 12, 'gpu': 16, 'storage': 12}), 0: (4, {'cpu': 13, 'gpu': 5, 'storage': 1}), 1: (0, {'cpu': 20, 'gpu': 16, 'storage': 10}), 4: (31, {'cpu': 9, 'gpu': 20, 'storage': 5}), 3: (34, {'cpu': 19, 'gpu': 2, 'storage': 3})}","{(0, 2): ([(2, 4)], {'bandwidth': 50}), (1, 2): ([(0, 2)], {'bandwidth': 40}), (1, 0): ([(0, 4)], {'bandwidth': 17}), (4, 2): ([(2, 31)], {'bandwidth': 32}), (4, 1): ([(0, 2), (2, 31)], {'bandwidth': 22}), (3, 4): ([(31, 4), (4, 0), (0, 34)], {'bandwidth': 29}), (3, 1): ([(0, 34)], {'bandwidth': 20})}",467,453,373,0.8233995584988962,1,0
7,leave,4484,3,True,True,"{}","{}",467,0,0,0,0,0
8,arrival,5003,4,True,True,"{0: (36, {'cpu': 13, 'gpu': 13, 'storage': 11}), 4: (2, {'cpu': 8, 'gpu': 18, 'storage': 13}), 1: (35, {'cpu': 7, 'gpu': 1, 'storage': 18}), 2: (31, {'cpu': 6, 'gpu': 19, 'storage': 3}), 5: (0, {'cpu': 2, 'gpu': 20, 'storage': 8}), 3: (4, {'cpu': 16, 'gpu': 0, 'storage': 4})}","{(4, 0): ([(2, 36)], {'bandwidth': 9}), (1, 0): ([(35, 36)], {'bandwidth': 38}), (2, 4): ([(2, 31)], {'bandwidth': 27}), (2, 1): ([(31, 2), (2, 35)], {'bandwidth': 2}), (5, 1): ([(0, 2), (2, 35)], {'bandwidth': 10}), (5, 2): ([(0, 2), (2, 31)], {'bandwidth': 3}), (3, 2): ([(4, 31)], {'bandwidth': 1}), (3, 1): ([(4, 2), (2, 35)], {'bandwidth': 0})}",77,285,270,0.9473684210526315,1,0
9,leave,5080,4,True,True,"{}","{}",77,0,0,0,0,0
