event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,1049,0,True,True,"{0: (34, {'cpu': 1, 'gpu': 18, 'storage': 13}), 1: (0, {'cpu': 18, 'gpu': 9, 'storage': 8}), 2: (33, {'cpu': 17, 'gpu': 18, 'storage': 1})}","{(1, 0): ([(0, 34)], {'bandwidth': 45}), (2, 1): ([(0, 1), (1, 33)], {'bandwidth': 6})}",417,160,154,0.9625,1,0
1,leave,1466,0,True,True,"{}","{}",417,0,0,0,0,0
2,arrival,2060,1,True,True,"{0: (4, {'cpu': 1, 'gpu': 2, 'storage': 5}), 1: (2, {'cpu': 1, 'gpu': 9, 'storage': 12}), 2: (3, {'cpu': 6, 'gpu': 4, 'storage': 19}), 4: (8, {'cpu': 0, 'gpu': 12, 'storage': 9}), 3: (0, {'cpu': 16, 'gpu': 14, 'storage': 17}), 5: (34, {'cpu': 20, 'gpu': 11, 'storage': 19})}","{(2, 0): ([(3, 4)], {'bandwidth': 49}), (2, 1): ([(2, 0), (0, 30), (30, 3)], {'bandwidth': 26}), (4, 1): ([(2, 4), (4, 8)], {'bandwidth': 30}), (4, 0): ([(4, 8)], {'bandwidth': 9}), (3, 1): ([(0, 2)], {'bandwidth': 49}), (3, 2): ([(0, 4), (4, 3)], {'bandwidth': 7}), (5, 3): ([(0, 34)], {'bandwidth': 23})}",56,459,370,0.8061002178649237,1,0
3,leave,2116,1,True,True,"{}","{}",56,0,0,0,0,0
4,arrival,3090,2,True,True,"{0: (4, {'cpu': 14, 'gpu': 12, 'storage': 19}), 4: (2, {'cpu': 16, 'gpu': 12, 'storage': 18}), 5: (0, {'cpu': 4, 'gpu': 3, 'storage': 1}), 2: (34, {'cpu': 10, 'gpu': 7, 'storage': 15}), 1: (30, {'cpu': 2, 'gpu': 5, 'storage': 15}), 3: (8, {'cpu': 2, 'gpu': 4, 'storage': 20})}","{(4, 0): ([(2, 4)], {'bandwidth': 37}), (5, 0): ([(0, 4)], {'bandwidth': 32}), (5, 4): ([(0, 2)], {'bandwidth': 31}), (2, 4): ([(2, 0), (0, 34)], {'bandwidth': 36}), (2, 0): ([(4, 16), (16, 34)], {'bandwidth': 34}), (2, 5): ([(0, 34)], {'bandwidth': 9}), (1, 4): ([(2, 4), (4, 3), (3, 30)], {'bandwidth': 38}), (1, 5): ([(0, 30)], {'bandwidth': 32}), (1, 0): ([(4, 0), (0, 30)], {'bandwidth': 13}), (3, 2): ([(8, 7), (7, 34)], {'bandwidth': 38}), (3, 0): ([(4, 8)], {'bandwidth': 30}), (3, 4): ([(2, 0), (0, 4), (4, 8)], {'bandwidth': 10})}",338,736,519,0.7051630434782609,1,0
5,leave,3428,2,True,True,"{}","{}",338,0,0,0,0,0
6,arrival,4096,3,True,True,"{4: (4, {'cpu': 2, 'gpu': 14, 'storage': 2}), 1: (2, {'cpu': 8, 'gpu': 17, 'storage': 4}), 6: (0, {'cpu': 9, 'gpu': 1, 'storage': 4}), 3: (34, {'cpu': 6, 'gpu': 8, 'storage': 0}), 0: (8, {'cpu': 3, 'gpu': 8, 'storage': 7}), 5: (7, {'cpu': 3, 'gpu': 17, 'storage': 7}), 2: (30, {'cpu': 20, 'gpu': 12, 'storage': 16})}","{(1, 4): ([(2, 4)], {'bandwidth': 50}), (6, 1): ([(0, 2)], {'bandwidth': 39}), (3, 6): ([(0, 34)], {'bandwidth': 36}), (3, 4): ([(4, 16), (16, 34)], {'bandwidth': 27}), (3, 1): ([(2, 0), (0, 34)], {'bandwidth': 5}), (0, 4): ([(4, 8)], {'bandwidth': 31}), (0, 1): ([(2, 4), (4, 8)], {'bandwidth': 23}), (5, 3): ([(7, 34)], {'bandwidth': 24}), (5, 4): ([(4, 6), (6, 7)], {'bandwidth': 1}), (2, 1): ([(2, 0), (0, 30)], {'bandwidth': 37})}",78,534,441,0.8258426966292135,1,0
7,leave,4174,3,True,True,"{}","{}",78,0,0,0,0,0
8,arrival,5081,4,True,True,"{1: (4, {'cpu': 6, 'gpu': 13, 'storage': 14}), 3: (2, {'cpu': 8, 'gpu': 18, 'storage': 3}), 2: (0, {'cpu': 6, 'gpu': 1, 'storage': 8}), 9: (34, {'cpu': 0, 'gpu': 10, 'storage': 5}), 0: (8, {'cpu': 15, 'gpu': 10, 'storage': 2}), 8: (12, {'cpu': 4, 'gpu': 9, 'storage': 17}), 7: (7, {'cpu': 7, 'gpu': 6, 'storage': 5}), 6: (3, {'cpu': 5, 'gpu': 13, 'storage': 19}), 5: (9, {'cpu': 8, 'gpu': 14, 'storage': 12}), 4: (30, {'cpu': 10, 'gpu': 5, 'storage': 14})}","{(2, 3): ([(0, 2)], {'bandwidth': 30}), (2, 1): ([(0, 4)], {'bandwidth': 26}), (9, 2): ([(0, 34)], {'bandwidth': 47}), (9, 3): ([(2, 32), (32, 34)], {'bandwidth': 44}), (9, 1): ([(4, 0), (0, 34)], {'bandwidth': 9}), (0, 1): ([(4, 8)], {'bandwidth': 45}), (8, 1): ([(4, 29), (29, 15), (15, 12)], {'bandwidth': 39}), (7, 1): ([(4, 6), (6, 7)], {'bandwidth': 23}), (7, 3): ([(2, 4), (4, 6), (6, 7)], {'bandwidth': 22}), (6, 8): ([(3, 5), (5, 23), (23, 22), (22, 12)], {'bandwidth': 41}), (6, 1): ([(3, 4)], {'bandwidth': 34}), (6, 3): ([(2, 4), (4, 3)], {'bandwidth': 9}), (6, 9): ([(3, 4), (4, 16), (16, 34)], {'bandwidth': 5}), (5, 1): ([(4, 8), (8, 9)], {'bandwidth': 42}), (5, 3): ([(2, 4), (4, 29), (29, 9)], {'bandwidth': 37}), (5, 6): ([(3, 4), (4, 8), (8, 9)], {'bandwidth': 1}), (4, 1): ([(4, 0), (0, 30)], {'bandwidth': 24}), (4, 3): ([(2, 0), (0, 30)], {'bandwidth': 20}), (4, 5): ([(9, 29), (29, 4), (4, 17), (17, 30)], {'bandwidth': 11}), (4, 9): ([(30, 0), (0, 1), (1, 33), (33, 34)], {'bandwidth': 10})}",238,1351,786,0.5817912657290896,1,0
9,leave,5319,4,True,True,"{}","{}",238,0,0,0,0,0
