event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,996,0,True,True,"{5: (4, {'cpu': 5, 'gpu': 17, 'storage': 2}), 6: (3, {'cpu': 20, 'gpu': 13, 'storage': 20}), 8: (5, {'cpu': 20, 'gpu': 14, 'storage': 11}), 1: (0, {'cpu': 13, 'gpu': 9, 'storage': 7}), 2: (2, {'cpu': 12, 'gpu': 8, 'storage': 11}), 0: (6, {'cpu': 3, 'gpu': 8, 'storage': 6}), 7: (32, {'cpu': 4, 'gpu': 19, 'storage': 19}), 4: (17, {'cpu': 15, 'gpu': 14, 'storage': 20}), 3: (8, {'cpu': 6, 'gpu': 16, 'storage': 7})}","{(6, 5): ([(3, 4)], {'bandwidth': 31}), (8, 6): ([(3, 5)], {'bandwidth': 48}), (8, 5): ([(4, 5)], {'bandwidth': 29}), (1, 5): ([(0, 4)], {'bandwidth': 47}), (1, 6): ([(0, 4), (4, 3)], {'bandwidth': 12}), (2, 5): ([(2, 4)], {'bandwidth': 44}), (2, 1): ([(0, 2)], {'bandwidth': 11}), (0, 2): ([(2, 31), (31, 4), (4, 6)], {'bandwidth': 19}), (7, 5): ([(4, 16), (16, 34), (34, 32)], {'bandwidth': 28}), (4, 5): ([(4, 17)], {'bandwidth': 32}), (4, 0): ([(6, 4), (4, 17)], {'bandwidth': 27}), (4, 1): ([(0, 30), (30, 17)], {'bandwidth': 7}), (3, 5): ([(4, 8)], {'bandwidth': 47}), (3, 0): ([(6, 7), (7, 8)], {'bandwidth': 33}), (3, 2): ([(2, 0), (0, 34), (34, 7), (7, 8)], {'bandwidth': 10}), (3, 7): ([(8, 4), (4, 2), (2, 32)], {'bandwidth': 0}), (3, 8): ([(5, 4), (4, 8)], {'bandwidth': 0})}",118,947,744,0.7856388595564942,1,0
1,leave,1114,0,True,True,"{}","{}",118,0,0,0,0,0
2,arrival,1949,1,True,True,"{4: (4, {'cpu': 3, 'gpu': 19, 'storage': 2}), 1: (31, {'cpu': 17, 'gpu': 0, 'storage': 2}), 3: (2, {'cpu': 17, 'gpu': 18, 'storage': 18}), 2: (0, {'cpu': 17, 'gpu': 8, 'storage': 9}), 0: (3, {'cpu': 12, 'gpu': 18, 'storage': 10})}","{(1, 4): ([(4, 31)], {'bandwidth': 27}), (3, 4): ([(2, 4)], {'bandwidth': 22}), (3, 1): ([(2, 31)], {'bandwidth': 5}), (2, 1): ([(0, 2), (2, 31)], {'bandwidth': 23}), (2, 3): ([(0, 2)], {'bandwidth': 11}), (0, 4): ([(3, 4)], {'bandwidth': 28})}",76,309,286,0.9255663430420712,1,0
3,leave,2025,1,True,True,"{}","{}",76,0,0,0,0,0
4,arrival,2897,2,True,True,"{2: (4, {'cpu': 17, 'gpu': 11, 'storage': 17}), 0: (31, {'cpu': 0, 'gpu': 18, 'storage': 11}), 3: (2, {'cpu': 20, 'gpu': 14, 'storage': 0}), 1: (0, {'cpu': 13, 'gpu': 13, 'storage': 12})}","{(0, 2): ([(4, 31)], {'bandwidth': 44}), (3, 2): ([(2, 4)], {'bandwidth': 10}), (1, 3): ([(0, 2)], {'bandwidth': 7})}",731,207,207,1.0,1,0
5,leave,3628,2,True,True,"{}","{}",731,0,0,0,0,0
6,arrival,3888,3,True,True,"{0: (4, {'cpu': 9, 'gpu': 9, 'storage': 16}), 1: (0, {'cpu': 20, 'gpu': 13, 'storage': 13}), 4: (31, {'cpu': 8, 'gpu': 15, 'storage': 7}), 2: (2, {'cpu': 18, 'gpu': 17, 'storage': 13}), 3: (3, {'cpu': 9, 'gpu': 0, 'storage': 14})}","{(1, 0): ([(0, 4)], {'bandwidth': 50}), (4, 0): ([(4, 31)], {'bandwidth': 41}), (4, 1): ([(0, 2), (2, 31)], {'bandwidth': 33}), (2, 1): ([(0, 2)], {'bandwidth': 32}), (2, 0): ([(2, 4)], {'bandwidth': 28}), (2, 4): ([(2, 31)], {'bandwidth': 2}), (3, 0): ([(3, 4)], {'bandwidth': 38})}",153,438,405,0.9246575342465754,1,0
7,leave,4041,3,True,True,"{}","{}",153,0,0,0,0,0
8,arrival,4882,4,True,True,"{1: (4, {'cpu': 20, 'gpu': 9, 'storage': 17}), 0: (3, {'cpu': 10, 'gpu': 17, 'storage': 4}), 2: (5, {'cpu': 1, 'gpu': 2, 'storage': 20}), 3: (17, {'cpu': 11, 'gpu': 5, 'storage': 19}), 4: (0, {'cpu': 20, 'gpu': 6, 'storage': 13})}","{(0, 1): ([(3, 4)], {'bandwidth': 45}), (2, 1): ([(4, 5)], {'bandwidth': 48}), (2, 0): ([(3, 5)], {'bandwidth': 33}), (3, 1): ([(4, 17)], {'bandwidth': 44}), (4, 1): ([(0, 4)], {'bandwidth': 45})}",1616,389,389,1.0,1,0
9,arrival,5838,5,True,True,"{1: (4, {'cpu': 2, 'gpu': 11, 'storage': 2}), 7: (31, {'cpu': 3, 'gpu': 12, 'storage': 9}), 4: (2, {'cpu': 17, 'gpu': 13, 'storage': 14}), 5: (0, {'cpu': 0, 'gpu': 14, 'storage': 11}), 3: (32, {'cpu': 11, 'gpu': 5, 'storage': 10}), 6: (34, {'cpu': 1, 'gpu': 9, 'storage': 20}), 0: (16, {'cpu': 8, 'gpu': 16, 'storage': 10}), 2: (7, {'cpu': 4, 'gpu': 2, 'storage': 1})}","{(7, 1): ([(4, 31)], {'bandwidth': 18}), (4, 1): ([(2, 4)], {'bandwidth': 38}), (5, 1): ([(0, 4)], {'bandwidth': 12}), (3, 5): ([(0, 2), (2, 32)], {'bandwidth': 14}), (3, 4): ([(2, 32)], {'bandwidth': 0}), (6, 4): ([(2, 0), (0, 34)], {'bandwidth': 11}), (0, 5): ([(0, 34), (34, 16)], {'bandwidth': 31}), (2, 0): ([(7, 34), (34, 16)], {'bandwidth': 43}), (2, 6): ([(7, 34)], {'bandwidth': 23})}",978,494,395,0.7995951417004049,2,0
10,leave,6498,4,True,True,"{}","{}",1616,0,0,0,1,0
11,leave,6816,5,True,True,"{}","{}",978,0,0,0,0,0
12,arrival,6879,6,True,True,"{0: (4, {'cpu': 18, 'gpu': 1, 'storage': 20}), 2: (31, {'cpu': 9, 'gpu': 0, 'storage': 1}), 3: (2, {'cpu': 20, 'gpu': 20, 'storage': 4}), 1: (0, {'cpu': 13, 'gpu': 12, 'storage': 12})}","{(2, 0): ([(4, 31)], {'bandwidth': 23}), (3, 2): ([(2, 31)], {'bandwidth': 22}), (3, 0): ([(2, 4)], {'bandwidth': 5}), (1, 0): ([(0, 4)], {'bandwidth': 15})}",34,195,195,1.0,1,0
13,leave,6913,6,True,True,"{}","{}",34,0,0,0,0,0
14,arrival,7925,7,True,True,"{0: (4, {'cpu': 13, 'gpu': 10, 'storage': 2}), 1: (2, {'cpu': 0, 'gpu': 20, 'storage': 9})}","{(1, 0): ([(2, 4)], {'bandwidth': 11})}",49,65,65,1.0,1,0
15,leave,7974,7,True,True,"{}","{}",49,0,0,0,0,0
16,arrival,8929,8,True,True,"{0: (4, {'cpu': 8, 'gpu': 12, 'storage': 12}), 3: (0, {'cpu': 20, 'gpu': 10, 'storage': 5}), 1: (2, {'cpu': 17, 'gpu': 6, 'storage': 13}), 2: (31, {'cpu': 0, 'gpu': 4, 'storage': 11})}","{(3, 0): ([(0, 4)], {'bandwidth': 45}), (1, 3): ([(0, 2)], {'bandwidth': 40}), (1, 0): ([(2, 4)], {'bandwidth': 34}), (2, 0): ([(4, 31)], {'bandwidth': 17})}",213,254,254,1.0,1,0
17,leave,9142,8,True,True,"{}","{}",213,0,0,0,0,0
