event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,953,0,True,True,"{3: (31, {'cpu': 9, 'gpu': 4, 'storage': 9}), 1: (4, {'cpu': 14, 'gpu': 10, 'storage': 19}), 0: (2, {'cpu': 8, 'gpu': 0, 'storage': 3}), 2: (0, {'cpu': 4, 'gpu': 0, 'storage': 9})}","{(1, 3): ([(4, 31)], {'bandwidth': 36}), (0, 1): ([(2, 4)], {'bandwidth': 45}), (2, 0): ([(0, 2)], {'bandwidth': 10}), (2, 1): ([(0, 4)], {'bandwidth': 3})}",745,183,183,1.0,1,0
1,leave,1698,0,True,True,"{}","{}",745,0,0,0,0,0
2,arrival,1914,1,True,True,"{2: (4, {'cpu': 5, 'gpu': 1, 'storage': 6}), 1: (29, {'cpu': 2, 'gpu': 19, 'storage': 1}), 0: (5, {'cpu': 4, 'gpu': 19, 'storage': 16}), 5: (3, {'cpu': 13, 'gpu': 5, 'storage': 13}), 6: (17, {'cpu': 16, 'gpu': 11, 'storage': 5}), 4: (0, {'cpu': 16, 'gpu': 15, 'storage': 0}), 3: (31, {'cpu': 2, 'gpu': 6, 'storage': 3})}","{(1, 2): ([(4, 29)], {'bandwidth': 25}), (0, 2): ([(4, 5)], {'bandwidth': 44}), (0, 1): ([(5, 23), (23, 29)], {'bandwidth': 32}), (5, 0): ([(3, 5)], {'bandwidth': 19}), (5, 2): ([(3, 4)], {'bandwidth': 14}), (6, 5): ([(3, 4), (4, 17)], {'bandwidth': 33}), (6, 1): ([(17, 4), (4, 29)], {'bandwidth': 32}), (6, 0): ([(5, 3), (3, 4), (4, 17)], {'bandwidth': 11}), (4, 5): ([(0, 30), (30, 3)], {'bandwidth': 30}), (4, 1): ([(0, 4), (4, 29)], {'bandwidth': 13}), (4, 6): ([(0, 4), (4, 17)], {'bandwidth': 5}), (3, 5): ([(3, 4), (4, 31)], {'bandwidth': 7})}",252,617,443,0.7179902755267423,1,0
3,leave,2166,1,True,True,"{}","{}",252,0,0,0,0,0
4,arrival,2891,2,True,True,"{3: (4, {'cpu': 6, 'gpu': 5, 'storage': 9}), 5: (0, {'cpu': 4, 'gpu': 3, 'storage': 15}), 0: (2, {'cpu': 8, 'gpu': 13, 'storage': 18}), 2: (31, {'cpu': 4, 'gpu': 8, 'storage': 2}), 1: (17, {'cpu': 18, 'gpu': 4, 'storage': 5}), 4: (30, {'cpu': 20, 'gpu': 9, 'storage': 16})}","{(5, 3): ([(0, 4)], {'bandwidth': 40}), (0, 5): ([(0, 2)], {'bandwidth': 37}), (0, 3): ([(2, 4)], {'bandwidth': 32}), (2, 0): ([(2, 31)], {'bandwidth': 46}), (2, 3): ([(4, 31)], {'bandwidth': 41}), (2, 5): ([(0, 2), (2, 31)], {'bandwidth': 2}), (1, 0): ([(2, 0), (0, 4), (4, 17)], {'bandwidth': 35}), (4, 1): ([(17, 30)], {'bandwidth': 8})}",102,480,408,0.85,1,0
5,leave,2993,2,True,True,"{}","{}",102,0,0,0,0,0
6,arrival,3914,3,True,True,"{4: (29, {'cpu': 15, 'gpu': 20, 'storage': 3}), 3: (9, {'cpu': 8, 'gpu': 2, 'storage': 19}), 1: (15, {'cpu': 18, 'gpu': 2, 'storage': 5}), 5: (23, {'cpu': 13, 'gpu': 20, 'storage': 17}), 2: (4, {'cpu': 5, 'gpu': 18, 'storage': 7}), 0: (8, {'cpu': 19, 'gpu': 19, 'storage': 13})}","{(3, 4): ([(9, 29)], {'bandwidth': 41}), (1, 3): ([(9, 15)], {'bandwidth': 26}), (1, 4): ([(15, 29)], {'bandwidth': 25}), (5, 3): ([(9, 29), (29, 23)], {'bandwidth': 32}), (5, 1): ([(15, 29), (29, 23)], {'bandwidth': 2}), (2, 5): ([(4, 5), (5, 23)], {'bandwidth': 28}), (2, 3): ([(4, 8), (8, 9)], {'bandwidth': 16}), (0, 3): ([(8, 9)], {'bandwidth': 28})}",437,499,421,0.843687374749499,1,0
7,leave,4351,3,True,True,"{}","{}",437,0,0,0,0,0
8,arrival,4901,4,True,True,"{1: (4, {'cpu': 13, 'gpu': 10, 'storage': 6}), 4: (2, {'cpu': 2, 'gpu': 9, 'storage': 15}), 7: (0, {'cpu': 17, 'gpu': 15, 'storage': 8}), 5: (34, {'cpu': 5, 'gpu': 20, 'storage': 11}), 3: (16, {'cpu': 13, 'gpu': 13, 'storage': 1}), 8: (31, {'cpu': 17, 'gpu': 12, 'storage': 8}), 2: (6, {'cpu': 3, 'gpu': 5, 'storage': 19}), 0: (17, {'cpu': 9, 'gpu': 4, 'storage': 8}), 6: (8, {'cpu': 13, 'gpu': 4, 'storage': 5})}","{(4, 1): ([(2, 4)], {'bandwidth': 43}), (7, 1): ([(0, 4)], {'bandwidth': 23}), (5, 7): ([(0, 34)], {'bandwidth': 21}), (5, 4): ([(2, 0), (0, 34)], {'bandwidth': 12}), (3, 5): ([(16, 34)], {'bandwidth': 33}), (3, 1): ([(4, 16)], {'bandwidth': 23}), (3, 7): ([(0, 4), (4, 16)], {'bandwidth': 20}), (8, 7): ([(0, 2), (2, 31)], {'bandwidth': 28}), (8, 1): ([(4, 31)], {'bandwidth': 13}), (2, 1): ([(4, 6)], {'bandwidth': 41}), (2, 5): ([(6, 7), (7, 34)], {'bandwidth': 34}), (0, 1): ([(4, 17)], {'bandwidth': 31}), (0, 3): ([(16, 4), (4, 17)], {'bandwidth': 23}), (0, 2): ([(6, 4), (4, 17)], {'bandwidth': 3}), (6, 0): ([(8, 4), (4, 17)], {'bandwidth': 13}), (6, 2): ([(6, 4), (4, 8)], {'bandwidth': 10})}",262,779,636,0.8164313222079589,1,0
9,leave,5163,4,True,True,"{}","{}",262,0,0,0,0,0
