event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,971,0,True,True,"{5: (7, {'cpu': 6, 'gpu': 12, 'storage': 13}), 3: (25, {'cpu': 2, 'gpu': 10, 'storage': 19}), 2: (8, {'cpu': 18, 'gpu': 12, 'storage': 17}), 1: (34, {'cpu': 16, 'gpu': 2, 'storage': 6}), 6: (17, {'cpu': 9, 'gpu': 18, 'storage': 19}), 4: (2, {'cpu': 1, 'gpu': 11, 'storage': 4}), 0: (4, {'cpu': 8, 'gpu': 1, 'storage': 0})}","{(2, 3): ([(8, 25)], {'bandwidth': 46}), (1, 2): ([(8, 7), (7, 34)], {'bandwidth': 38}), (1, 5): ([(7, 34)], {'bandwidth': 5}), (6, 3): ([(17, 4), (4, 8), (8, 25)], {'bandwidth': 9}), (4, 6): ([(2, 4), (4, 17)], {'bandwidth': 30}), (4, 5): ([(2, 0), (0, 34), (34, 7)], {'bandwidth': 11}), (0, 5): ([(4, 6), (6, 7)], {'bandwidth': 2})}",159,455,345,0.7582417582417582,1,0
1,leave,1130,0,True,True,"{}","{}",159,0,0,0,0,0
2,arrival,2005,1,True,True,"{1: (7, {'cpu': 12, 'gpu': 16, 'storage': 12}), 2: (9, {'cpu': 6, 'gpu': 2, 'storage': 18}), 0: (25, {'cpu': 0, 'gpu': 6, 'storage': 12}), 4: (34, {'cpu': 16, 'gpu': 6, 'storage': 9}), 6: (4, {'cpu': 8, 'gpu': 7, 'storage': 10}), 3: (16, {'cpu': 15, 'gpu': 17, 'storage': 9}), 5: (2, {'cpu': 10, 'gpu': 1, 'storage': 8}), 7: (29, {'cpu': 2, 'gpu': 10, 'storage': 4})}","{(2, 1): ([(7, 8), (8, 9)], {'bandwidth': 12}), (0, 1): ([(7, 25)], {'bandwidth': 14}), (4, 0): ([(25, 7), (7, 34)], {'bandwidth': 19}), (4, 2): ([(9, 8), (8, 7), (7, 34)], {'bandwidth': 1}), (6, 2): ([(4, 8), (8, 9)], {'bandwidth': 44}), (6, 1): ([(4, 6), (6, 7)], {'bandwidth': 38}), (6, 4): ([(4, 0), (0, 34)], {'bandwidth': 25}), (3, 4): ([(16, 34)], {'bandwidth': 39}), (3, 2): ([(9, 8), (8, 4), (4, 16)], {'bandwidth': 2}), (5, 1): ([(2, 32), (32, 34), (34, 7)], {'bandwidth': 28}), (5, 3): ([(2, 4), (4, 16)], {'bandwidth': 17}), (7, 0): ([(25, 9), (9, 29)], {'bandwidth': 44}), (7, 3): ([(16, 4), (4, 29)], {'bandwidth': 25}), (7, 4): ([(29, 4), (4, 0), (0, 34)], {'bandwidth': 25})}",363,885,549,0.6203389830508474,1,0
3,leave,2368,1,True,True,"{}","{}",363,0,0,0,0,0
4,arrival,2992,2,True,True,"{0: (29, {'cpu': 0, 'gpu': 18, 'storage': 19}), 2: (2, {'cpu': 4, 'gpu': 7, 'storage': 16}), 4: (8, {'cpu': 18, 'gpu': 10, 'storage': 19}), 3: (0, {'cpu': 8, 'gpu': 3, 'storage': 15}), 1: (4, {'cpu': 3, 'gpu': 1, 'storage': 4}), 5: (5, {'cpu': 1, 'gpu': 7, 'storage': 0})}","{(2, 0): ([(2, 4), (4, 29)], {'bandwidth': 44}), (4, 2): ([(2, 0), (0, 4), (4, 8)], {'bandwidth': 28}), (3, 2): ([(0, 4), (4, 31), (31, 2)], {'bandwidth': 38}), (3, 0): ([(0, 34), (34, 7), (7, 8), (8, 9), (9, 29)], {'bandwidth': 31}), (3, 4): ([(0, 34), (34, 7), (7, 8)], {'bandwidth': 18}), (1, 3): ([(0, 30), (30, 3), (3, 4)], {'bandwidth': 49}), (1, 2): ([(2, 4)], {'bandwidth': 10}), (1, 4): ([(4, 8)], {'bandwidth': 8}), (5, 2): ([(2, 32), (32, 34), (34, 16), (16, 4), (4, 5)], {'bandwidth': 41}), (5, 4): ([(5, 23), (23, 29), (29, 15), (15, 9), (9, 8)], {'bandwidth': 38}), (5, 3): ([(0, 2), (2, 31), (31, 4), (4, 5)], {'bandwidth': 18})}",676,1280,476,0.371875,1,0
5,leave,3668,2,True,True,"{}","{}",676,0,0,0,0,0
6,arrival,3975,3,True,True,"{2: (7, {'cpu': 15, 'gpu': 11, 'storage': 4}), 0: (25, {'cpu': 18, 'gpu': 8, 'storage': 17}), 1: (8, {'cpu': 8, 'gpu': 5, 'storage': 2})}","{(1, 0): ([(8, 25)], {'bandwidth': 42}), (1, 2): ([(7, 8)], {'bandwidth': 4})}",958,134,134,1.0,1,0
7,leave,4933,3,True,True,"{}","{}",958,0,0,0,0,0
8,arrival,4981,4,True,True,"{2: (7, {'cpu': 2, 'gpu': 15, 'storage': 19}), 7: (22, {'cpu': 14, 'gpu': 20, 'storage': 10}), 5: (34, {'cpu': 10, 'gpu': 18, 'storage': 7}), 3: (12, {'cpu': 9, 'gpu': 13, 'storage': 11}), 6: (2, {'cpu': 16, 'gpu': 20, 'storage': 13}), 0: (4, {'cpu': 7, 'gpu': 11, 'storage': 10}), 1: (8, {'cpu': 15, 'gpu': 1, 'storage': 15}), 4: (29, {'cpu': 12, 'gpu': 17, 'storage': 10})}","{(5, 2): ([(7, 34)], {'bandwidth': 45}), (6, 5): ([(2, 0), (0, 34)], {'bandwidth': 38}), (6, 2): ([(2, 4), (4, 6), (6, 7)], {'bandwidth': 10}), (0, 2): ([(4, 6), (6, 7)], {'bandwidth': 5}), (0, 3): ([(4, 29), (29, 15), (15, 12)], {'bandwidth': 2}), (1, 6): ([(2, 31), (31, 4), (4, 8)], {'bandwidth': 49}), (1, 7): ([(8, 4), (4, 5), (5, 23), (23, 22)], {'bandwidth': 37}), (1, 3): ([(8, 9), (9, 15), (15, 12)], {'bandwidth': 32}), (1, 0): ([(4, 6), (6, 7), (7, 8)], {'bandwidth': 21}), (1, 2): ([(7, 8)], {'bandwidth': 9}), (4, 1): ([(8, 25), (25, 9), (9, 29)], {'bandwidth': 42}), (4, 3): ([(12, 15), (15, 29)], {'bandwidth': 35}), (4, 6): ([(2, 4), (4, 29)], {'bandwidth': 19})}",335,1159,639,0.551337359792925,1,0
9,leave,5316,4,True,True,"{}","{}",335,0,0,0,0,0
10,arrival,5954,5,True,True,"{0: (4, {'cpu': 3, 'gpu': 9, 'storage': 9}), 1: (2, {'cpu': 8, 'gpu': 15, 'storage': 11})}","{(1, 0): ([(2, 4)], {'bandwidth': 44})}",140,99,99,1.0,1,0
11,leave,6094,5,True,True,"{}","{}",140,0,0,0,0,0
12,arrival,6899,6,True,True,"{4: (6, {'cpu': 0, 'gpu': 17, 'storage': 4}), 2: (4, {'cpu': 7, 'gpu': 20, 'storage': 3}), 1: (7, {'cpu': 10, 'gpu': 17, 'storage': 3}), 0: (8, {'cpu': 7, 'gpu': 20, 'storage': 4}), 3: (34, {'cpu': 2, 'gpu': 19, 'storage': 6})}","{(2, 4): ([(4, 6)], {'bandwidth': 8}), (1, 2): ([(4, 6), (6, 7)], {'bandwidth': 25}), (0, 2): ([(4, 8)], {'bandwidth': 7}), (3, 0): ([(8, 7), (7, 34)], {'bandwidth': 5}), (3, 1): ([(7, 34)], {'bandwidth': 2})}",20,216,186,0.8611111111111112,1,0
13,leave,6919,6,True,True,"{}","{}",20,0,0,0,0,0
