event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,4,0,True,True,"{2: (80, {'cpu': 20, 'gpu': 14, 'ram': 13}), 1: (80, {'cpu': 8, 'gpu': 20, 'ram': 9}), 0: (241, {'cpu': 4, 'gpu': 19, 'ram': 19})}","{(1, 2): ([(80, 80)], {'bandwidth': 30}), (0, 2): ([(80, 241)], {'bandwidth': 35})}",161,191,1.186335403726708,1,0
1,arrival,5,1,True,True,"{1: (112, {'cpu': 0, 'gpu': 6, 'ram': 4}), 6: (112, {'cpu': 3, 'gpu': 12, 'ram': 12}), 4: (112, {'cpu': 19, 'gpu': 6, 'ram': 10}), 2: (73, {'cpu': 15, 'gpu': 5, 'ram': 1}), 5: (73, {'cpu': 14, 'gpu': 6, 'ram': 10}), 7: (73, {'cpu': 3, 'gpu': 2, 'ram': 20}), 0: (73, {'cpu': 5, 'gpu': 11, 'ram': 1}), 3: (73, {'cpu': 9, 'gpu': 9, 'ram': 3})}","{(6, 1): ([(112, 112)], {'bandwidth': 26}), (4, 1): ([(112, 112)], {'bandwidth': 48}), (4, 6): ([(112, 112)], {'bandwidth': 31}), (2, 1): ([(73, 112)], {'bandwidth': 38}), (5, 1): ([(73, 96), (96, 112)], {'bandwidth': 21}), (5, 6): ([(73, 112)], {'bandwidth': 14}), (7, 2): ([(73, 73)], {'bandwidth': 15}), (0, 7): ([(73, 73)], {'bandwidth': 32}), (3, 2): ([(73, 73)], {'bandwidth': 24}), (3, 7): ([(73, 73)], {'bandwidth': 1}), (3, 4): ([(73, 112)], {'bandwidth': 0})}",280,436,1.5571428571428572,2,0
2,arrival,6,2,True,True,"{2: (106, {'cpu': 8, 'gpu': 17, 'ram': 7}), 1: (106, {'cpu': 17, 'gpu': 18, 'ram': 4}), 0: (186, {'cpu': 15, 'gpu': 11, 'ram': 17})}","{(1, 2): ([(106, 106)], {'bandwidth': 38}), (0, 2): ([(106, 186)], {'bandwidth': 4})}",118,156,1.3220338983050848,3,0
3,arrival,6,3,True,True,"{8: (142, {'cpu': 15, 'gpu': 3, 'ram': 7}), 0: (142, {'cpu': 15, 'gpu': 3, 'ram': 10}), 3: (142, {'cpu': 4, 'gpu': 13, 'ram': 5}), 4: (142, {'cpu': 5, 'gpu': 11, 'ram': 0}), 5: (221, {'cpu': 3, 'gpu': 20, 'ram': 8}), 2: (142, {'cpu': 14, 'gpu': 19, 'ram': 8}), 7: (221, {'cpu': 5, 'gpu': 18, 'ram': 3}), 1: (221, {'cpu': 5, 'gpu': 16, 'ram': 3}), 6: (142, {'cpu': 13, 'gpu': 12, 'ram': 12})}","{(3, 8): ([(142, 142)], {'bandwidth': 25}), (3, 0): ([(142, 142)], {'bandwidth': 10}), (4, 3): ([(142, 142)], {'bandwidth': 38}), (4, 0): ([(142, 142)], {'bandwidth': 9}), (4, 8): ([(142, 142)], {'bandwidth': 9}), (5, 0): ([(142, 221)], {'bandwidth': 46}), (5, 3): ([(142, 221)], {'bandwidth': 7}), (5, 8): ([(142, 221)], {'bandwidth': 2}), (2, 8): ([(142, 142)], {'bandwidth': 50}), (2, 3): ([(142, 142)], {'bandwidth': 44}), (2, 0): ([(142, 142)], {'bandwidth': 26}), (7, 0): ([(142, 42), (42, 221)], {'bandwidth': 33}), (7, 4): ([(142, 42), (42, 221)], {'bandwidth': 24}), (7, 5): ([(221, 221)], {'bandwidth': 18}), (7, 8): ([(142, 42), (42, 221)], {'bandwidth': 9}), (1, 4): ([(142, 83), (83, 221)], {'bandwidth': 40}), (1, 8): ([(142, 83), (83, 221)], {'bandwidth': 34}), (1, 5): ([(221, 221)], {'bandwidth': 2}), (6, 0): ([(142, 142)], {'bandwidth': 24}), (6, 5): ([(142, 94), (94, 221)], {'bandwidth': 24}), (6, 7): ([(142, 94), (94, 221)], {'bandwidth': 19}), (6, 8): ([(142, 142)], {'bandwidth': 19}), (6, 2): ([(142, 142)], {'bandwidth': 9})}",671,771,1.1490312965722802,4,0
4,arrival,7,4,True,True,"{3: (66, {'cpu': 5, 'gpu': 2, 'ram': 11}), 1: (66, {'cpu': 5, 'gpu': 20, 'ram': 11}), 0: (66, {'cpu': 11, 'gpu': 6, 'ram': 9}), 2: (66, {'cpu': 7, 'gpu': 12, 'ram': 11})}","{(1, 3): ([(66, 66)], {'bandwidth': 45}), (0, 3): ([(66, 66)], {'bandwidth': 19}), (2, 3): ([(66, 66)], {'bandwidth': 16}), (2, 0): ([(66, 66)], {'bandwidth': 1})}",110,191,1.7363636363636363,5,0
5,arrival,9,5,True,True,"{2: (322, {'cpu': 15, 'gpu': 18, 'ram': 1}), 4: (322, {'cpu': 14, 'gpu': 20, 'ram': 17}), 6: (341, {'cpu': 3, 'gpu': 18, 'ram': 12}), 1: (341, {'cpu': 14, 'gpu': 5, 'ram': 19}), 3: (341, {'cpu': 16, 'gpu': 9, 'ram': 10}), 0: (103, {'cpu': 11, 'gpu': 18, 'ram': 14}), 5: (341, {'cpu': 15, 'gpu': 7, 'ram': 12}), 7: (179, {'cpu': 14, 'gpu': 16, 'ram': 11})}","{(6, 4): ([(322, 341)], {'bandwidth': 38}), (6, 2): ([(322, 341)], {'bandwidth': 7}), (1, 4): ([(322, 100), (100, 341)], {'bandwidth': 44}), (1, 6): ([(341, 341)], {'bandwidth': 22}), (1, 2): ([(322, 100), (100, 341)], {'bandwidth': 19}), (3, 2): ([(322, 103), (103, 341)], {'bandwidth': 46}), (3, 4): ([(322, 103), (103, 341)], {'bandwidth': 23}), (3, 6): ([(341, 341)], {'bandwidth': 4}), (0, 4): ([(103, 46), (46, 322)], {'bandwidth': 41}), (5, 1): ([(341, 341)], {'bandwidth': 25}), (5, 0): ([(103, 341)], {'bandwidth': 12}), (7, 2): ([(179, 86), (86, 322)], {'bandwidth': 44}), (7, 0): ([(103, 166), (166, 179)], {'bandwidth': 10})}",820,644,0.7853658536585366,6,0
6,arrival,9,6,True,True,"{3: (255, {'cpu': 2, 'gpu': 18, 'ram': 14}), 0: (255, {'cpu': 6, 'gpu': 15, 'ram': 10}), 1: (255, {'cpu': 14, 'gpu': 0, 'ram': 20}), 4: (301, {'cpu': 10, 'gpu': 2, 'ram': 5}), 2: (301, {'cpu': 14, 'gpu': 19, 'ram': 19})}","{(0, 3): ([(255, 255)], {'bandwidth': 20}), (1, 3): ([(255, 255)], {'bandwidth': 46}), (4, 1): ([(255, 301)], {'bandwidth': 14}), (4, 3): ([(255, 301)], {'bandwidth': 8}), (2, 0): ([(255, 301)], {'bandwidth': 49})}",239,305,1.2761506276150627,7,0
7,arrival,10,7,True,True,"{0: (84, {'cpu': 16, 'gpu': 16, 'ram': 11}), 5: (84, {'cpu': 20, 'gpu': 10, 'ram': 3}), 3: (153, {'cpu': 5, 'gpu': 1, 'ram': 7}), 4: (153, {'cpu': 19, 'gpu': 4, 'ram': 11}), 1: (153, {'cpu': 14, 'gpu': 12, 'ram': 9}), 2: (212, {'cpu': 18, 'gpu': 3, 'ram': 8})}","{(5, 0): ([(84, 84)], {'bandwidth': 50}), (3, 0): ([(84, 153)], {'bandwidth': 41}), (3, 5): ([(84, 153)], {'bandwidth': 26}), (4, 0): ([(84, 69), (69, 153)], {'bandwidth': 46}), (1, 5): ([(84, 153)], {'bandwidth': 18}), (2, 1): ([(153, 212)], {'bandwidth': 45})}",409,413,1.0097799511002445,8,0
8,arrival,11,8,True,True,"{4: (218, {'cpu': 4, 'gpu': 7, 'ram': 9}), 9: (218, {'cpu': 2, 'gpu': 18, 'ram': 14}), 5: (218, {'cpu': 9, 'gpu': 12, 'ram': 4}), 3: (198, {'cpu': 19, 'gpu': 10, 'ram': 4}), 7: (198, {'cpu': 13, 'gpu': 10, 'ram': 17}), 2: (198, {'cpu': 18, 'gpu': 8, 'ram': 13}), 1: (198, {'cpu': 18, 'gpu': 14, 'ram': 7}), 0: (198, {'cpu': 18, 'gpu': 8, 'ram': 7}), 8: (289, {'cpu': 13, 'gpu': 5, 'ram': 17}), 6: (47, {'cpu': 13, 'gpu': 4, 'ram': 1})}","{(9, 4): ([(218, 218)], {'bandwidth': 49}), (5, 4): ([(218, 218)], {'bandwidth': 49}), (3, 5): ([(198, 218)], {'bandwidth': 28}), (3, 9): ([(198, 218)], {'bandwidth': 25}), (7, 5): ([(198, 23), (23, 218)], {'bandwidth': 26}), (2, 4): ([(198, 80), (80, 218)], {'bandwidth': 48}), (2, 9): ([(198, 128), (128, 218)], {'bandwidth': 41}), (2, 7): ([(198, 198)], {'bandwidth': 30}), (2, 3): ([(198, 198)], {'bandwidth': 25}), (1, 7): ([(198, 198)], {'bandwidth': 33}), (1, 3): ([(198, 198)], {'bandwidth': 15}), (1, 4): ([(198, 23), (23, 218)], {'bandwidth': 15}), (1, 5): ([(198, 23), (23, 218)], {'bandwidth': 15}), (0, 4): ([(198, 139), (139, 218)], {'bandwidth': 47}), (0, 1): ([(198, 198)], {'bandwidth': 34}), (0, 7): ([(198, 198)], {'bandwidth': 3}), (8, 9): ([(218, 289)], {'bandwidth': 32}), (8, 3): ([(198, 289)], {'bandwidth': 30}), (8, 4): ([(218, 289)], {'bandwidth': 11}), (8, 0): ([(198, 289)], {'bandwidth': 10}), (6, 5): ([(47, 218)], {'bandwidth': 30}), (6, 4): ([(47, 218)], {'bandwidth': 16}), (6, 7): ([(47, 11), (11, 198)], {'bandwidth': 16}), (6, 9): ([(47, 218)], {'bandwidth': 6})}",920,950,1.0326086956521738,9,0
9,arrival,12,9,True,True,"{0: (168, {'cpu': 16, 'gpu': 12, 'ram': 16}), 1: (168, {'cpu': 9, 'gpu': 13, 'ram': 17}), 2: (241, {'cpu': 0, 'gpu': 5, 'ram': 4}), 3: (241, {'cpu': 7, 'gpu': 16, 'ram': 4})}","{(1, 0): ([(168, 168)], {'bandwidth': 41}), (2, 0): ([(168, 241)], {'bandwidth': 40}), (2, 1): ([(168, 241)], {'bandwidth': 38}), (3, 0): ([(168, 35), (35, 241)], {'bandwidth': 43}), (3, 1): ([(168, 241)], {'bandwidth': 3})}",286,284,0.993006993006993,10,0
10,arrival,14,10,True,True,"{1: (39, {'cpu': 12, 'gpu': 11, 'ram': 9}), 4: (39, {'cpu': 4, 'gpu': 1, 'ram': 19}), 0: (39, {'cpu': 9, 'gpu': 8, 'ram': 6}), 2: (39, {'cpu': 3, 'gpu': 11, 'ram': 5}), 3: (39, {'cpu': 6, 'gpu': 15, 'ram': 2})}","{(4, 1): ([(39, 39)], {'bandwidth': 47}), (0, 4): ([(39, 39)], {'bandwidth': 50}), (0, 1): ([(39, 39)], {'bandwidth': 8}), (2, 1): ([(39, 39)], {'bandwidth': 40}), (3, 2): ([(39, 39)], {'bandwidth': 30}), (3, 1): ([(39, 39)], {'bandwidth': 27})}",121,323,2.669421487603306,11,0
11,arrival,14,11,True,True,"{0: (91, {'cpu': 15, 'gpu': 15, 'ram': 8}), 3: (91, {'cpu': 1, 'gpu': 6, 'ram': 16}), 2: (319, {'cpu': 3, 'gpu': 12, 'ram': 9}), 1: (186, {'cpu': 20, 'gpu': 5, 'ram': 14})}","{(3, 0): ([(91, 91)], {'bandwidth': 40}), (2, 0): ([(91, 319)], {'bandwidth': 39}), (1, 2): ([(186, 11), (11, 319)], {'bandwidth': 17}), (1, 0): ([(91, 186)], {'bandwidth': 5})}",202,225,1.113861386138614,12,0
12,arrival,14,12,True,True,"{7: (205, {'cpu': 14, 'gpu': 7, 'ram': 14}), 4: (205, {'cpu': 19, 'gpu': 5, 'ram': 6}), 6: (205, {'cpu': 5, 'gpu': 13, 'ram': 20}), 3: (205, {'cpu': 18, 'gpu': 13, 'ram': 11}), 2: (205, {'cpu': 0, 'gpu': 19, 'ram': 9}), 0: (205, {'cpu': 4, 'gpu': 19, 'ram': 19}), 1: (185, {'cpu': 3, 'gpu': 0, 'ram': 16}), 5: (185, {'cpu': 6, 'gpu': 13, 'ram': 5})}","{(4, 7): ([(205, 205)], {'bandwidth': 47}), (6, 4): ([(205, 205)], {'bandwidth': 16}), (6, 7): ([(205, 205)], {'bandwidth': 4}), (3, 4): ([(205, 205)], {'bandwidth': 16}), (3, 7): ([(205, 205)], {'bandwidth': 14}), (2, 6): ([(205, 205)], {'bandwidth': 46}), (2, 7): ([(205, 205)], {'bandwidth': 27}), (2, 3): ([(205, 205)], {'bandwidth': 5}), (0, 7): ([(205, 205)], {'bandwidth': 46}), (0, 6): ([(205, 205)], {'bandwidth': 33}), (0, 4): ([(205, 205)], {'bandwidth': 15}), (1, 4): ([(185, 205)], {'bandwidth': 46}), (1, 7): ([(185, 205)], {'bandwidth': 10}), (1, 3): ([(185, 205)], {'bandwidth': 2}), (5, 3): ([(185, 151), (151, 205)], {'bandwidth': 49}), (5, 2): ([(185, 205)], {'bandwidth': 21}), (5, 6): ([(185, 205)], {'bandwidth': 5})}",440,660,1.5,13,0
13,arrival,16,13,True,True,"{1: (42, {'cpu': 17, 'gpu': 3, 'ram': 2}), 0: (42, {'cpu': 14, 'gpu': 19, 'ram': 19})}","{(0, 1): ([(42, 42)], {'bandwidth': 39})}",74,113,1.527027027027027,14,0
14,arrival,17,14,True,True,"{0: (102, {'cpu': 11, 'gpu': 1, 'ram': 1}), 1: (102, {'cpu': 19, 'gpu': 10, 'ram': 20}), 4: (47, {'cpu': 17, 'gpu': 4, 'ram': 18}), 6: (47, {'cpu': 1, 'gpu': 15, 'ram': 7}), 2: (47, {'cpu': 2, 'gpu': 2, 'ram': 11}), 3: (47, {'cpu': 18, 'gpu': 8, 'ram': 10}), 5: (47, {'cpu': 13, 'gpu': 9, 'ram': 13})}","{(1, 0): ([(102, 102)], {'bandwidth': 35}), (4, 1): ([(47, 102)], {'bandwidth': 18}), (4, 0): ([(47, 102)], {'bandwidth': 16}), (6, 0): ([(47, 102)], {'bandwidth': 41}), (6, 4): ([(47, 47)], {'bandwidth': 34}), (2, 0): ([(47, 15), (15, 102)], {'bandwidth': 29}), (2, 4): ([(47, 47)], {'bandwidth': 23}), (2, 6): ([(47, 47)], {'bandwidth': 4}), (3, 1): ([(47, 15), (15, 102)], {'bandwidth': 38}), (5, 1): ([(47, 103), (103, 102)], {'bandwidth': 42}), (5, 2): ([(47, 47)], {'bandwidth': 13}), (5, 6): ([(47, 47)], {'bandwidth': 2})}",503,505,1.0039761431411531,15,0
15,arrival,18,15,True,True,"{1: (249, {'cpu': 17, 'gpu': 4, 'ram': 20}), 3: (249, {'cpu': 18, 'gpu': 5, 'ram': 5}), 2: (274, {'cpu': 17, 'gpu': 8, 'ram': 6}), 0: (75, {'cpu': 16, 'gpu': 17, 'ram': 18})}","{(3, 1): ([(249, 249)], {'bandwidth': 28}), (2, 1): ([(249, 274)], {'bandwidth': 24}), (0, 1): ([(75, 249)], {'bandwidth': 32})}",207,235,1.1352657004830917,16,0
16,arrival,18,16,True,True,"{7: (262, {'cpu': 8, 'gpu': 11, 'ram': 17}), 1: (262, {'cpu': 10, 'gpu': 16, 'ram': 8}), 3: (294, {'cpu': 6, 'gpu': 6, 'ram': 1}), 0: (98, {'cpu': 17, 'gpu': 12, 'ram': 7}), 2: (30, {'cpu': 2, 'gpu': 5, 'ram': 10}), 6: (98, {'cpu': 16, 'gpu': 5, 'ram': 15}), 5: (294, {'cpu': 2, 'gpu': 7, 'ram': 1}), 4: (270, {'cpu': 10, 'gpu': 6, 'ram': 4})}","{(1, 7): ([(262, 262)], {'bandwidth': 49}), (3, 1): ([(262, 294)], {'bandwidth': 42}), (3, 7): ([(262, 96), (96, 294)], {'bandwidth': 35}), (0, 3): ([(98, 2), (2, 294)], {'bandwidth': 46}), (0, 1): ([(98, 262)], {'bandwidth': 39}), (0, 7): ([(98, 262)], {'bandwidth': 32}), (2, 7): ([(30, 4), (4, 262)], {'bandwidth': 43}), (2, 0): ([(30, 98)], {'bandwidth': 14}), (2, 3): ([(30, 294)], {'bandwidth': 3}), (6, 1): ([(98, 1), (1, 262)], {'bandwidth': 49}), (6, 7): ([(98, 86), (86, 262)], {'bandwidth': 32}), (6, 0): ([(98, 98)], {'bandwidth': 7}), (5, 1): ([(262, 270), (270, 294)], {'bandwidth': 50}), (5, 2): ([(30, 294)], {'bandwidth': 32}), (5, 7): ([(262, 294)], {'bandwidth': 6}), (4, 6): ([(98, 30), (30, 270)], {'bandwidth': 17}), (4, 7): ([(262, 270)], {'bandwidth': 13}), (4, 3): ([(270, 8), (8, 294)], {'bandwidth': 11}), (4, 1): ([(262, 270)], {'bandwidth': 4}), (4, 2): ([(30, 270)], {'bandwidth': 4})}",957,730,0.7628004179728317,17,0
17,arrival,20,17,True,True,"{0: (244, {'cpu': 1, 'gpu': 20, 'ram': 8}), 3: (244, {'cpu': 9, 'gpu': 4, 'ram': 14}), 5: (244, {'cpu': 20, 'gpu': 1, 'ram': 0}), 1: (244, {'cpu': 20, 'gpu': 16, 'ram': 12}), 2: (244, {'cpu': 17, 'gpu': 8, 'ram': 17}), 4: (176, {'cpu': 6, 'gpu': 0, 'ram': 15})}","{(3, 0): ([(244, 244)], {'bandwidth': 47}), (5, 0): ([(244, 244)], {'bandwidth': 38}), (5, 3): ([(244, 244)], {'bandwidth': 15}), (1, 0): ([(244, 244)], {'bandwidth': 32}), (1, 3): ([(244, 244)], {'bandwidth': 26}), (1, 5): ([(244, 244)], {'bandwidth': 6}), (2, 3): ([(244, 244)], {'bandwidth': 15}), (2, 0): ([(244, 244)], {'bandwidth': 10}), (2, 5): ([(244, 244)], {'bandwidth': 2}), (4, 2): ([(176, 244)], {'bandwidth': 19}), (4, 1): ([(176, 244)], {'bandwidth': 0})}",207,398,1.922705314009662,18,0
18,arrival,22,18,True,True,"{1: (44, {'cpu': 20, 'gpu': 2, 'ram': 7}), 0: (44, {'cpu': 0, 'gpu': 11, 'ram': 6}), 2: (328, {'cpu': 9, 'gpu': 6, 'ram': 10})}","{(0, 1): ([(44, 44)], {'bandwidth': 27}), (2, 1): ([(44, 328)], {'bandwidth': 26}), (2, 0): ([(44, 328)], {'bandwidth': 8})}",105,132,1.2571428571428571,19,0
