event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,0,0,True,True,"{1: (212, {'cpu': 19, 'gpu': 8, 'ram': 10}), 2: (212, {'cpu': 5, 'gpu': 20, 'ram': 10}), 4: (212, {'cpu': 17, 'gpu': 10, 'ram': 20}), 3: (212, {'cpu': 8, 'gpu': 15, 'ram': 20}), 0: (212, {'cpu': 14, 'gpu': 12, 'ram': 4}), 5: (212, {'cpu': 5, 'gpu': 3, 'ram': 3})}","{(2, 1): ([(212, 212)], {'bandwidth': 33}), (4, 2): ([(212, 212)], {'bandwidth': 28}), (4, 1): ([(212, 212)], {'bandwidth': 26}), (3, 1): ([(212, 212)], {'bandwidth': 37}), (3, 4): ([(212, 212)], {'bandwidth': 15}), (3, 2): ([(212, 212)], {'bandwidth': 9}), (0, 3): ([(212, 212)], {'bandwidth': 23}), (0, 4): ([(212, 212)], {'bandwidth': 6}), (5, 0): ([(212, 212)], {'bandwidth': 31}), (5, 2): ([(212, 212)], {'bandwidth': 30})}",203,441,2.1724137931034484,1,0
1,arrival,0,1,True,True,"{4: (223, {'cpu': 17, 'gpu': 19, 'ram': 2}), 0: (223, {'cpu': 12, 'gpu': 5, 'ram': 9}), 6: (223, {'cpu': 18, 'gpu': 19, 'ram': 19}), 1: (190, {'cpu': 12, 'gpu': 13, 'ram': 13}), 7: (223, {'cpu': 3, 'gpu': 16, 'ram': 14}), 3: (297, {'cpu': 6, 'gpu': 13, 'ram': 6}), 5: (223, {'cpu': 19, 'gpu': 0, 'ram': 17}), 2: (72, {'cpu': 8, 'gpu': 10, 'ram': 19})}","{(0, 4): ([(223, 223)], {'bandwidth': 47}), (6, 4): ([(223, 223)], {'bandwidth': 31}), (6, 0): ([(223, 223)], {'bandwidth': 24}), (1, 4): ([(190, 223)], {'bandwidth': 32}), (1, 6): ([(190, 223)], {'bandwidth': 30}), (1, 0): ([(190, 17), (17, 63), (63, 223)], {'bandwidth': 25}), (7, 6): ([(223, 223)], {'bandwidth': 42}), (7, 4): ([(223, 223)], {'bandwidth': 36}), (7, 0): ([(223, 223)], {'bandwidth': 34}), (7, 1): ([(190, 17), (17, 63), (63, 223)], {'bandwidth': 13}), (3, 1): ([(190, 72), (72, 297)], {'bandwidth': 49}), (3, 0): ([(223, 297)], {'bandwidth': 32}), (3, 4): ([(223, 297)], {'bandwidth': 27}), (5, 0): ([(223, 223)], {'bandwidth': 25}), (5, 1): ([(190, 35), (35, 144), (144, 223)], {'bandwidth': 21}), (5, 3): ([(223, 297)], {'bandwidth': 1}), (2, 3): ([(72, 235), (235, 297)], {'bandwidth': 46}), (2, 5): ([(72, 297), (297, 223)], {'bandwidth': 21}), (2, 7): ([(72, 7), (7, 254), (254, 223)], {'bandwidth': 13}), (2, 1): ([(72, 190)], {'bandwidth': 9})}",868,847,0.9758064516129032,2,0
2,arrival,2,2,True,True,"{1: (17, {'cpu': 15, 'gpu': 0, 'ram': 7}), 0: (17, {'cpu': 17, 'gpu': 7, 'ram': 2}), 2: (17, {'cpu': 0, 'gpu': 2, 'ram': 19})}","{(0, 1): ([(17, 17)], {'bandwidth': 38}), (2, 0): ([(17, 17)], {'bandwidth': 4})}",69,111,1.608695652173913,3,0
3,arrival,2,3,True,True,"{2: (113, {'cpu': 19, 'gpu': 11, 'ram': 4}), 8: (113, {'cpu': 11, 'gpu': 18, 'ram': 6}), 5: (304, {'cpu': 0, 'gpu': 5, 'ram': 18}), 6: (304, {'cpu': 0, 'gpu': 12, 'ram': 8}), 7: (304, {'cpu': 20, 'gpu': 4, 'ram': 15}), 1: (304, {'cpu': 12, 'gpu': 13, 'ram': 7}), 0: (235, {'cpu': 9, 'gpu': 17, 'ram': 18}), 3: (304, {'cpu': 6, 'gpu': 3, 'ram': 1}), 4: (364, {'cpu': 11, 'gpu': 0, 'ram': 17})}","{(8, 2): ([(113, 113)], {'bandwidth': 35}), (5, 8): ([(113, 304)], {'bandwidth': 45}), (6, 8): ([(113, 304)], {'bandwidth': 16}), (6, 5): ([(304, 304)], {'bandwidth': 0}), (7, 8): ([(113, 304)], {'bandwidth': 1}), (7, 5): ([(304, 304)], {'bandwidth': 0}), (1, 8): ([(113, 28), (28, 304)], {'bandwidth': 46}), (1, 7): ([(304, 304)], {'bandwidth': 5}), (0, 1): ([(235, 304)], {'bandwidth': 25}), (0, 7): ([(235, 304)], {'bandwidth': 18}), (0, 5): ([(235, 304)], {'bandwidth': 10}), (3, 6): ([(304, 304)], {'bandwidth': 27}), (3, 1): ([(304, 304)], {'bandwidth': 1}), (3, 7): ([(304, 304)], {'bandwidth': 1}), (4, 0): ([(235, 116), (116, 364)], {'bandwidth': 20}), (4, 3): ([(304, 364)], {'bandwidth': 20}), (4, 1): ([(304, 364)], {'bandwidth': 8})}",540,543,1.0055555555555555,4,0
4,arrival,2,4,True,True,"{3: (271, {'cpu': 3, 'gpu': 16, 'ram': 1}), 0: (271, {'cpu': 3, 'gpu': 13, 'ram': 5}), 2: (271, {'cpu': 12, 'gpu': 2, 'ram': 10}), 1: (271, {'cpu': 3, 'gpu': 13, 'ram': 5})}","{(0, 3): ([(271, 271)], {'bandwidth': 36}), (2, 0): ([(271, 271)], {'bandwidth': 34}), (1, 2): ([(271, 271)], {'bandwidth': 22}), (1, 0): ([(271, 271)], {'bandwidth': 16})}",86,194,2.255813953488372,5,0
5,arrival,2,5,True,True,"{1: (32, {'cpu': 16, 'gpu': 20, 'ram': 11}), 0: (32, {'cpu': 3, 'gpu': 20, 'ram': 19})}","{(0, 1): ([(32, 32)], {'bandwidth': 21})}",89,110,1.2359550561797752,6,0
6,arrival,3,6,True,True,"{1: (99, {'cpu': 15, 'gpu': 8, 'ram': 13}), 0: (99, {'cpu': 20, 'gpu': 8, 'ram': 8}), 3: (99, {'cpu': 20, 'gpu': 5, 'ram': 11}), 5: (99, {'cpu': 14, 'gpu': 7, 'ram': 20}), 2: (99, {'cpu': 12, 'gpu': 8, 'ram': 9}), 4: (99, {'cpu': 19, 'gpu': 9, 'ram': 17})}","{(0, 1): ([(99, 99)], {'bandwidth': 18}), (3, 0): ([(99, 99)], {'bandwidth': 48}), (5, 3): ([(99, 99)], {'bandwidth': 11}), (5, 0): ([(99, 99)], {'bandwidth': 6}), (2, 0): ([(99, 99)], {'bandwidth': 39}), (2, 3): ([(99, 99)], {'bandwidth': 1}), (4, 2): ([(99, 99)], {'bandwidth': 17})}",223,363,1.6278026905829597,7,0
7,arrival,5,7,True,True,"{0: (312, {'cpu': 12, 'gpu': 9, 'ram': 19}), 1: (312, {'cpu': 1, 'gpu': 12, 'ram': 8}), 3: (312, {'cpu': 17, 'gpu': 9, 'ram': 16}), 5: (312, {'cpu': 13, 'gpu': 6, 'ram': 13}), 4: (312, {'cpu': 1, 'gpu': 6, 'ram': 1}), 2: (312, {'cpu': 2, 'gpu': 13, 'ram': 8})}","{(1, 0): ([(312, 312)], {'bandwidth': 41}), (3, 0): ([(312, 312)], {'bandwidth': 50}), (3, 1): ([(312, 312)], {'bandwidth': 8}), (5, 0): ([(312, 312)], {'bandwidth': 35}), (5, 3): ([(312, 312)], {'bandwidth': 23}), (4, 5): ([(312, 312)], {'bandwidth': 26}), (2, 3): ([(312, 312)], {'bandwidth': 7})}",166,356,2.144578313253012,8,0
8,arrival,5,8,True,True,"{0: (319, {'cpu': 20, 'gpu': 3, 'ram': 18}), 1: (319, {'cpu': 2, 'gpu': 10, 'ram': 15})}","{(1, 0): ([(319, 319)], {'bandwidth': 40})}",68,108,1.588235294117647,9,0
9,arrival,5,9,True,True,"{7: (339, {'cpu': 17, 'gpu': 2, 'ram': 20}), 2: (63, {'cpu': 15, 'gpu': 10, 'ram': 9}), 1: (63, {'cpu': 7, 'gpu': 14, 'ram': 19}), 4: (63, {'cpu': 19, 'gpu': 20, 'ram': 0}), 3: (339, {'cpu': 14, 'gpu': 5, 'ram': 17}), 0: (339, {'cpu': 18, 'gpu': 8, 'ram': 14}), 6: (339, {'cpu': 15, 'gpu': 20, 'ram': 8}), 5: (63, {'cpu': 14, 'gpu': 19, 'ram': 9})}","{(2, 7): ([(63, 339)], {'bandwidth': 11}), (1, 7): ([(63, 339)], {'bandwidth': 44}), (1, 2): ([(63, 63)], {'bandwidth': 3}), (4, 2): ([(63, 63)], {'bandwidth': 34}), (3, 2): ([(63, 95), (95, 339)], {'bandwidth': 41}), (3, 7): ([(339, 339)], {'bandwidth': 29}), (3, 4): ([(63, 95), (95, 339)], {'bandwidth': 21}), (0, 4): ([(63, 305), (305, 339)], {'bandwidth': 36}), (0, 3): ([(339, 339)], {'bandwidth': 25}), (0, 1): ([(63, 305), (305, 339)], {'bandwidth': 22}), (6, 0): ([(339, 339)], {'bandwidth': 23}), (6, 3): ([(339, 339)], {'bandwidth': 7}), (5, 0): ([(63, 339)], {'bandwidth': 13}), (5, 3): ([(63, 95), (95, 339)], {'bandwidth': 12})}",645,634,0.9829457364341085,10,0
