event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,4,0,True,True,"{5: (57, {'cpu': 18, 'gpu': 1, 'ram': 1}), 0: (57, {'cpu': 6, 'gpu': 6, 'ram': 3}), 3: (57, {'cpu': 7, 'gpu': 20, 'ram': 11}), 1: (57, {'cpu': 2, 'gpu': 12, 'ram': 17}), 2: (57, {'cpu': 2, 'gpu': 8, 'ram': 10}), 4: (57, {'cpu': 3, 'gpu': 6, 'ram': 3})}","{(0, 5): ([(57, 57)], {'bandwidth': 14}), (3, 5): ([(57, 57)], {'bandwidth': 47}), (1, 3): ([(57, 57)], {'bandwidth': 10}), (1, 5): ([(57, 57)], {'bandwidth': 2}), (2, 5): ([(57, 57)], {'bandwidth': 26}), (4, 3): ([(57, 57)], {'bandwidth': 12}), (4, 2): ([(57, 57)], {'bandwidth': 1})}",136,248,1.8235294117647058,1,0
1,arrival,4,1,True,True,"{2: (332, {'cpu': 4, 'gpu': 5, 'ram': 10}), 1: (332, {'cpu': 5, 'gpu': 18, 'ram': 20}), 0: (332, {'cpu': 18, 'gpu': 10, 'ram': 14})}","{(1, 2): ([(332, 332)], {'bandwidth': 34}), (0, 2): ([(332, 332)], {'bandwidth': 16})}",104,154,1.4807692307692308,2,0
2,arrival,6,2,True,True,"{3: (259, {'cpu': 0, 'gpu': 16, 'ram': 15}), 2: (259, {'cpu': 18, 'gpu': 4, 'ram': 10}), 0: (259, {'cpu': 9, 'gpu': 0, 'ram': 4}), 1: (259, {'cpu': 3, 'gpu': 12, 'ram': 18})}","{(2, 3): ([(259, 259)], {'bandwidth': 43}), (0, 2): ([(259, 259)], {'bandwidth': 33}), (0, 3): ([(259, 259)], {'bandwidth': 4}), (1, 3): ([(259, 259)], {'bandwidth': 29})}",109,218,2.0,3,0
3,arrival,6,3,True,True,"{0: (306, {'cpu': 5, 'gpu': 0, 'ram': 20}), 4: (306, {'cpu': 8, 'gpu': 15, 'ram': 4}), 1: (306, {'cpu': 10, 'gpu': 16, 'ram': 7}), 3: (306, {'cpu': 19, 'gpu': 18, 'ram': 20}), 2: (306, {'cpu': 13, 'gpu': 16, 'ram': 9})}","{(4, 0): ([(306, 306)], {'bandwidth': 30}), (1, 4): ([(306, 306)], {'bandwidth': 50}), (1, 0): ([(306, 306)], {'bandwidth': 47}), (3, 0): ([(306, 306)], {'bandwidth': 24}), (3, 4): ([(306, 306)], {'bandwidth': 18}), (3, 1): ([(306, 306)], {'bandwidth': 10}), (2, 0): ([(306, 306)], {'bandwidth': 14})}",180,373,2.0722222222222224,4,0
4,arrival,8,4,True,True,"{6: (206, {'cpu': 5, 'gpu': 5, 'ram': 7}), 0: (206, {'cpu': 14, 'gpu': 1, 'ram': 8}), 4: (206, {'cpu': 5, 'gpu': 20, 'ram': 0}), 2: (206, {'cpu': 12, 'gpu': 9, 'ram': 3}), 1: (206, {'cpu': 2, 'gpu': 20, 'ram': 16}), 7: (206, {'cpu': 0, 'gpu': 20, 'ram': 16}), 5: (6, {'cpu': 0, 'gpu': 11, 'ram': 13}), 3: (206, {'cpu': 5, 'gpu': 0, 'ram': 10})}","{(0, 6): ([(206, 206)], {'bandwidth': 31}), (4, 0): ([(206, 206)], {'bandwidth': 41}), (4, 6): ([(206, 206)], {'bandwidth': 23}), (2, 0): ([(206, 206)], {'bandwidth': 33}), (2, 6): ([(206, 206)], {'bandwidth': 6}), (1, 2): ([(206, 206)], {'bandwidth': 20}), (1, 4): ([(206, 206)], {'bandwidth': 13}), (7, 1): ([(206, 206)], {'bandwidth': 44}), (7, 6): ([(206, 206)], {'bandwidth': 33}), (5, 7): ([(6, 206)], {'bandwidth': 7}), (5, 6): ([(6, 206)], {'bandwidth': 6}), (5, 1): ([(6, 206)], {'bandwidth': 4}), (3, 5): ([(6, 206)], {'bandwidth': 25})}",244,488,2.0,5,0
5,arrival,8,5,True,True,"{7: (331, {'cpu': 16, 'gpu': 5, 'ram': 6}), 0: (331, {'cpu': 14, 'gpu': 0, 'ram': 7}), 4: (331, {'cpu': 1, 'gpu': 18, 'ram': 4}), 6: (331, {'cpu': 4, 'gpu': 17, 'ram': 20}), 3: (331, {'cpu': 2, 'gpu': 18, 'ram': 9}), 5: (331, {'cpu': 13, 'gpu': 8, 'ram': 18}), 1: (331, {'cpu': 18, 'gpu': 2, 'ram': 5}), 2: (331, {'cpu': 17, 'gpu': 14, 'ram': 12})}","{(0, 7): ([(331, 331)], {'bandwidth': 40}), (4, 7): ([(331, 331)], {'bandwidth': 33}), (6, 7): ([(331, 331)], {'bandwidth': 47}), (6, 4): ([(331, 331)], {'bandwidth': 28}), (6, 0): ([(331, 331)], {'bandwidth': 26}), (3, 0): ([(331, 331)], {'bandwidth': 26}), (3, 7): ([(331, 331)], {'bandwidth': 19}), (5, 4): ([(331, 331)], {'bandwidth': 28}), (5, 0): ([(331, 331)], {'bandwidth': 19}), (1, 5): ([(331, 331)], {'bandwidth': 22}), (1, 6): ([(331, 331)], {'bandwidth': 1}), (2, 1): ([(331, 331)], {'bandwidth': 21})}",248,558,2.25,6,0
6,arrival,10,6,True,True,"{8: (100, {'cpu': 6, 'gpu': 2, 'ram': 7}), 7: (100, {'cpu': 14, 'gpu': 5, 'ram': 3}), 3: (100, {'cpu': 2, 'gpu': 8, 'ram': 4}), 5: (100, {'cpu': 2, 'gpu': 11, 'ram': 1}), 4: (100, {'cpu': 14, 'gpu': 6, 'ram': 19}), 0: (100, {'cpu': 7, 'gpu': 14, 'ram': 4}), 6: (100, {'cpu': 11, 'gpu': 12, 'ram': 19}), 2: (100, {'cpu': 19, 'gpu': 7, 'ram': 6}), 1: (100, {'cpu': 18, 'gpu': 7, 'ram': 6})}","{(7, 8): ([(100, 100)], {'bandwidth': 45}), (3, 7): ([(100, 100)], {'bandwidth': 43}), (3, 8): ([(100, 100)], {'bandwidth': 43}), (5, 7): ([(100, 100)], {'bandwidth': 30}), (5, 3): ([(100, 100)], {'bandwidth': 15}), (5, 8): ([(100, 100)], {'bandwidth': 2}), (4, 7): ([(100, 100)], {'bandwidth': 35}), (4, 5): ([(100, 100)], {'bandwidth': 32}), (4, 3): ([(100, 100)], {'bandwidth': 21}), (0, 8): ([(100, 100)], {'bandwidth': 34}), (0, 4): ([(100, 100)], {'bandwidth': 10}), (6, 0): ([(100, 100)], {'bandwidth': 39}), (6, 8): ([(100, 100)], {'bandwidth': 33}), (2, 6): ([(100, 100)], {'bandwidth': 29}), (2, 8): ([(100, 100)], {'bandwidth': 18}), (2, 0): ([(100, 100)], {'bandwidth': 10}), (1, 6): ([(100, 100)], {'bandwidth': 31}), (1, 4): ([(100, 100)], {'bandwidth': 16})}",234,720,3.076923076923077,7,0
7,arrival,10,7,True,True,"{0: (53, {'cpu': 5, 'gpu': 17, 'ram': 6}), 2: (53, {'cpu': 0, 'gpu': 15, 'ram': 3}), 1: (53, {'cpu': 18, 'gpu': 4, 'ram': 18}), 3: (53, {'cpu': 6, 'gpu': 13, 'ram': 2})}","{(2, 0): ([(53, 53)], {'bandwidth': 26}), (1, 0): ([(53, 53)], {'bandwidth': 31}), (3, 1): ([(53, 53)], {'bandwidth': 20})}",107,184,1.719626168224299,8,0
8,arrival,10,8,True,True,"{1: (86, {'cpu': 14, 'gpu': 20, 'ram': 18}), 2: (86, {'cpu': 5, 'gpu': 3, 'ram': 0}), 0: (86, {'cpu': 6, 'gpu': 17, 'ram': 3})}","{(2, 1): ([(86, 86)], {'bandwidth': 41}), (0, 1): ([(86, 86)], {'bandwidth': 39})}",86,166,1.930232558139535,9,0
9,arrival,11,9,True,True,"{4: (148, {'cpu': 6, 'gpu': 8, 'ram': 18}), 6: (148, {'cpu': 3, 'gpu': 9, 'ram': 17}), 0: (148, {'cpu': 6, 'gpu': 10, 'ram': 7}), 1: (148, {'cpu': 4, 'gpu': 6, 'ram': 5}), 5: (148, {'cpu': 7, 'gpu': 2, 'ram': 18}), 2: (148, {'cpu': 15, 'gpu': 7, 'ram': 6}), 3: (148, {'cpu': 17, 'gpu': 18, 'ram': 15})}","{(0, 6): ([(148, 148)], {'bandwidth': 40}), (0, 4): ([(148, 148)], {'bandwidth': 7}), (1, 6): ([(148, 148)], {'bandwidth': 28}), (1, 4): ([(148, 148)], {'bandwidth': 9}), (5, 4): ([(148, 148)], {'bandwidth': 8}), (5, 1): ([(148, 148)], {'bandwidth': 6}), (2, 5): ([(148, 148)], {'bandwidth': 27}), (2, 4): ([(148, 148)], {'bandwidth': 25}), (3, 4): ([(148, 148)], {'bandwidth': 21}), (3, 1): ([(148, 148)], {'bandwidth': 4})}",204,379,1.857843137254902,10,0
