event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,1,0,True,True,"{4: (70, {'cpu': 18, 'gpu': 6, 'ram': 3}), 3: (70, {'cpu': 3, 'gpu': 8, 'ram': 1}), 0: (70, {'cpu': 18, 'gpu': 8, 'ram': 19}), 2: (70, {'cpu': 0, 'gpu': 9, 'ram': 14}), 1: (283, {'cpu': 16, 'gpu': 9, 'ram': 7}), 5: (70, {'cpu': 6, 'gpu': 17, 'ram': 5})}","{(3, 4): ([(70, 70)], {'bandwidth': 43}), (0, 4): ([(70, 70)], {'bandwidth': 49}), (2, 4): ([(70, 70)], {'bandwidth': 1}), (1, 2): ([(70, 283)], {'bandwidth': 42}), (5, 0): ([(70, 70)], {'bandwidth': 36}), (5, 1): ([(70, 283)], {'bandwidth': 1})}",210,339,1.6142857142857143,1,0
1,arrival,1,1,True,True,"{3: (301, {'cpu': 12, 'gpu': 8, 'ram': 10}), 4: (301, {'cpu': 2, 'gpu': 5, 'ram': 11}), 1: (87, {'cpu': 2, 'gpu': 6, 'ram': 1}), 0: (341, {'cpu': 3, 'gpu': 19, 'ram': 8}), 2: (388, {'cpu': 0, 'gpu': 15, 'ram': 9}), 5: (391, {'cpu': 4, 'gpu': 11, 'ram': 7})}","{(4, 3): ([(301, 301)], {'bandwidth': 50}), (1, 4): ([(87, 301)], {'bandwidth': 33}), (0, 3): ([(301, 341)], {'bandwidth': 31}), (0, 1): ([(87, 341)], {'bandwidth': 1}), (2, 0): ([(341, 38), (38, 388)], {'bandwidth': 47}), (2, 1): ([(87, 443), (443, 388)], {'bandwidth': 36}), (5, 1): ([(87, 122), (122, 391)], {'bandwidth': 45}), (5, 0): ([(341, 58), (58, 391)], {'bandwidth': 6})}",466,382,0.8197424892703863,2,0
2,arrival,1,2,True,True,"{5: (415, {'cpu': 1, 'gpu': 19, 'ram': 6}), 0: (415, {'cpu': 1, 'gpu': 13, 'ram': 17}), 3: (415, {'cpu': 19, 'gpu': 13, 'ram': 12}), 4: (415, {'cpu': 15, 'gpu': 2, 'ram': 9}), 2: (415, {'cpu': 17, 'gpu': 6, 'ram': 0}), 1: (208, {'cpu': 4, 'gpu': 5, 'ram': 5})}","{(0, 5): ([(415, 415)], {'bandwidth': 50}), (3, 0): ([(415, 415)], {'bandwidth': 30}), (3, 5): ([(415, 415)], {'bandwidth': 30}), (4, 5): ([(415, 415)], {'bandwidth': 24}), (4, 3): ([(415, 415)], {'bandwidth': 10}), (2, 0): ([(415, 415)], {'bandwidth': 30}), (1, 2): ([(208, 415)], {'bandwidth': 22}), (1, 3): ([(208, 415)], {'bandwidth': 13})}",199,373,1.8743718592964824,3,0
3,arrival,1,3,True,True,"{0: (1, {'cpu': 9, 'gpu': 2, 'ram': 3}), 1: (1, {'cpu': 5, 'gpu': 6, 'ram': 15})}","{(1, 0): ([(1, 1)], {'bandwidth': 39})}",40,79,1.975,4,0
4,arrival,1,4,True,True,"{7: (31, {'cpu': 5, 'gpu': 10, 'ram': 0}), 9: (31, {'cpu': 16, 'gpu': 11, 'ram': 17}), 5: (347, {'cpu': 12, 'gpu': 0, 'ram': 8}), 4: (412, {'cpu': 2, 'gpu': 18, 'ram': 5}), 3: (31, {'cpu': 10, 'gpu': 5, 'ram': 16}), 1: (31, {'cpu': 9, 'gpu': 19, 'ram': 14}), 0: (31, {'cpu': 18, 'gpu': 4, 'ram': 7}), 8: (31, {'cpu': 20, 'gpu': 2, 'ram': 18}), 2: (450, {'cpu': 5, 'gpu': 7, 'ram': 18}), 6: (450, {'cpu': 4, 'gpu': 15, 'ram': 18})}","{(9, 7): ([(31, 31)], {'bandwidth': 38}), (5, 7): ([(31, 347)], {'bandwidth': 50}), (4, 5): ([(347, 412)], {'bandwidth': 35}), (4, 9): ([(31, 412)], {'bandwidth': 31}), (4, 7): ([(31, 412)], {'bandwidth': 15}), (3, 7): ([(31, 31)], {'bandwidth': 36}), (3, 9): ([(31, 31)], {'bandwidth': 31}), (3, 5): ([(31, 347)], {'bandwidth': 0}), (1, 7): ([(31, 31)], {'bandwidth': 43}), (1, 9): ([(31, 31)], {'bandwidth': 37}), (1, 3): ([(31, 31)], {'bandwidth': 0}), (1, 5): ([(31, 347)], {'bandwidth': 0}), (0, 9): ([(31, 31)], {'bandwidth': 39}), (0, 1): ([(31, 31)], {'bandwidth': 19}), (0, 3): ([(31, 31)], {'bandwidth': 16}), (8, 7): ([(31, 31)], {'bandwidth': 36}), (8, 0): ([(31, 31)], {'bandwidth': 29}), (8, 1): ([(31, 31)], {'bandwidth': 6}), (2, 9): ([(31, 450)], {'bandwidth': 29}), (2, 8): ([(31, 450)], {'bandwidth': 5}), (6, 0): ([(31, 450)], {'bandwidth': 25})}",503,833,1.6560636182902584,5,0
5,arrival,1,5,True,True,"{1: (373, {'cpu': 10, 'gpu': 19, 'ram': 15}), 2: (373, {'cpu': 18, 'gpu': 10, 'ram': 0}), 5: (373, {'cpu': 11, 'gpu': 18, 'ram': 17}), 4: (154, {'cpu': 5, 'gpu': 17, 'ram': 9}), 3: (444, {'cpu': 13, 'gpu': 8, 'ram': 6}), 0: (373, {'cpu': 2, 'gpu': 1, 'ram': 10})}","{(2, 1): ([(373, 373)], {'bandwidth': 41}), (5, 1): ([(373, 373)], {'bandwidth': 21}), (5, 2): ([(373, 373)], {'bandwidth': 8}), (4, 5): ([(154, 373)], {'bandwidth': 19}), (4, 2): ([(154, 373)], {'bandwidth': 5}), (3, 4): ([(154, 373), (373, 444)], {'bandwidth': 30}), (3, 2): ([(373, 444)], {'bandwidth': 20}), (0, 4): ([(154, 416), (416, 373)], {'bandwidth': 23})}",339,356,1.0501474926253687,6,0
6,arrival,3,6,True,True,"{2: (315, {'cpu': 13, 'gpu': 12, 'ram': 15}), 1: (315, {'cpu': 16, 'gpu': 14, 'ram': 8}), 0: (315, {'cpu': 3, 'gpu': 7, 'ram': 5})}","{(1, 2): ([(315, 315)], {'bandwidth': 12}), (0, 2): ([(315, 315)], {'bandwidth': 13}), (0, 1): ([(315, 315)], {'bandwidth': 6})}",93,124,1.3333333333333333,7,0
7,arrival,4,7,True,True,"{0: (120, {'cpu': 1, 'gpu': 10, 'ram': 8}), 1: (120, {'cpu': 2, 'gpu': 20, 'ram': 12})}","{(1, 0): ([(120, 120)], {'bandwidth': 8})}",53,61,1.150943396226415,8,0
8,arrival,4,8,True,True,"{2: (463, {'cpu': 10, 'gpu': 6, 'ram': 13}), 7: (463, {'cpu': 0, 'gpu': 3, 'ram': 17}), 1: (463, {'cpu': 19, 'gpu': 12, 'ram': 8}), 5: (44, {'cpu': 18, 'gpu': 10, 'ram': 20}), 3: (463, {'cpu': 14, 'gpu': 17, 'ram': 4}), 0: (463, {'cpu': 1, 'gpu': 8, 'ram': 1}), 4: (463, {'cpu': 14, 'gpu': 0, 'ram': 7}), 6: (463, {'cpu': 1, 'gpu': 12, 'ram': 7})}","{(7, 2): ([(463, 463)], {'bandwidth': 50}), (1, 2): ([(463, 463)], {'bandwidth': 29}), (1, 7): ([(463, 463)], {'bandwidth': 18}), (5, 7): ([(44, 463)], {'bandwidth': 24}), (5, 2): ([(44, 463)], {'bandwidth': 17}), (5, 1): ([(44, 463)], {'bandwidth': 16}), (3, 1): ([(463, 463)], {'bandwidth': 20}), (3, 5): ([(44, 463)], {'bandwidth': 5}), (0, 1): ([(463, 463)], {'bandwidth': 31}), (0, 3): ([(463, 463)], {'bandwidth': 29}), (4, 7): ([(463, 463)], {'bandwidth': 35}), (4, 1): ([(463, 463)], {'bandwidth': 11}), (4, 0): ([(463, 463)], {'bandwidth': 0}), (6, 7): ([(463, 463)], {'bandwidth': 21}), (6, 0): ([(463, 463)], {'bandwidth': 12})}",284,540,1.9014084507042253,9,0
9,arrival,4,9,True,True,"{1: (416, {'cpu': 15, 'gpu': 6, 'ram': 0}), 2: (416, {'cpu': 16, 'gpu': 8, 'ram': 12}), 0: (416, {'cpu': 17, 'gpu': 18, 'ram': 2})}","{(2, 1): ([(416, 416)], {'bandwidth': 23}), (0, 2): ([(416, 416)], {'bandwidth': 19})}",94,136,1.446808510638298,10,0
