event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,0,0,True,True,"{7: (355, {'cpu': 12, 'gpu': 8, 'storage': 17}), 6: (404, {'cpu': 3, 'gpu': 20, 'storage': 11}), 0: (267, {'cpu': 2, 'gpu': 6, 'storage': 14}), 1: (195, {'cpu': 5, 'gpu': 0, 'storage': 3}), 2: (354, {'cpu': 9, 'gpu': 19, 'storage': 11}), 8: (280, {'cpu': 0, 'gpu': 20, 'storage': 18}), 5: (112, {'cpu': 9, 'gpu': 0, 'storage': 8}), 4: (365, {'cpu': 2, 'gpu': 17, 'storage': 14}), 3: (493, {'cpu': 6, 'gpu': 19, 'storage': 1})}","{(0, 6): ([(267, 404)], {'bandwidth': 44}), (0, 7): ([(267, 355)], {'bandwidth': 24}), (1, 0): ([(195, 16), (16, 267)], {'bandwidth': 46}), (1, 6): ([(195, 404)], {'bandwidth': 32}), (1, 7): ([(195, 355)], {'bandwidth': 5}), (2, 6): ([(354, 31), (31, 404)], {'bandwidth': 4}), (2, 7): ([(354, 195), (195, 355)], {'bandwidth': 0}), (8, 6): ([(280, 160), (160, 404)], {'bandwidth': 37}), (8, 0): ([(267, 414), (414, 280)], {'bandwidth': 18}), (8, 2): ([(280, 185), (185, 354)], {'bandwidth': 12}), (5, 0): ([(112, 80), (80, 267)], {'bandwidth': 44}), (5, 7): ([(112, 195), (195, 355)], {'bandwidth': 32}), (5, 1): ([(112, 195)], {'bandwidth': 21}), (4, 2): ([(354, 167), (167, 365)], {'bandwidth': 43}), (4, 1): ([(195, 16), (16, 365)], {'bandwidth': 8}), (4, 8): ([(280, 302), (302, 365)], {'bandwidth': 1}), (3, 7): ([(355, 427), (427, 493)], {'bandwidth': 40}), (3, 6): ([(404, 135), (135, 493)], {'bandwidth': 32})}",346,1014,697,0.6873767258382643,1,0
1,arrival,1,1,True,True,"{2: (197, {'cpu': 16, 'gpu': 19, 'storage': 3}), 5: (136, {'cpu': 1, 'gpu': 10, 'storage': 20}), 4: (194, {'cpu': 9, 'gpu': 6, 'storage': 13}), 0: (367, {'cpu': 3, 'gpu': 11, 'storage': 9}), 3: (245, {'cpu': 7, 'gpu': 17, 'storage': 1}), 1: (130, {'cpu': 1, 'gpu': 14, 'storage': 15})}","{(5, 2): ([(136, 197)], {'bandwidth': 50}), (4, 5): ([(136, 194)], {'bandwidth': 33}), (4, 2): ([(194, 197)], {'bandwidth': 29}), (0, 2): ([(197, 93), (93, 367)], {'bandwidth': 2}), (0, 5): ([(136, 367)], {'bandwidth': 2}), (3, 4): ([(194, 245)], {'bandwidth': 18}), (1, 0): ([(130, 367)], {'bandwidth': 28}), (1, 3): ([(130, 245)], {'bandwidth': 22})}",764,361,359,0.9944598337950139,2,0
2,arrival,1,2,True,True,"{4: (21, {'cpu': 16, 'gpu': 13, 'storage': 6}), 0: (34, {'cpu': 16, 'gpu': 20, 'storage': 19}), 2: (496, {'cpu': 11, 'gpu': 13, 'storage': 7}), 3: (100, {'cpu': 14, 'gpu': 15, 'storage': 11}), 1: (461, {'cpu': 7, 'gpu': 0, 'storage': 20})}","{(2, 0): ([(34, 21), (21, 496)], {'bandwidth': 36}), (2, 4): ([(21, 58), (58, 496)], {'bandwidth': 28}), (3, 0): ([(34, 21), (21, 100)], {'bandwidth': 41}), (3, 2): ([(100, 496)], {'bandwidth': 20}), (3, 4): ([(21, 100)], {'bandwidth': 10}), (1, 0): ([(34, 43), (43, 461)], {'bandwidth': 31}), (1, 4): ([(21, 273), (273, 461)], {'bandwidth': 27})}",943,544,381,0.7003676470588235,3,0
3,arrival,1,3,True,True,"{2: (315, {'cpu': 0, 'gpu': 11, 'storage': 8}), 0: (289, {'cpu': 1, 'gpu': 9, 'storage': 3}), 4: (453, {'cpu': 14, 'gpu': 0, 'storage': 16}), 1: (476, {'cpu': 5, 'gpu': 12, 'storage': 5}), 3: (265, {'cpu': 7, 'gpu': 3, 'storage': 10})}","{(0, 2): ([(289, 315)], {'bandwidth': 44}), (4, 2): ([(315, 0), (0, 453)], {'bandwidth': 49}), (1, 0): ([(289, 291), (291, 476)], {'bandwidth': 36}), (3, 0): ([(265, 28), (28, 289)], {'bandwidth': 16}), (3, 2): ([(265, 13), (13, 315)], {'bandwidth': 14})}",596,378,263,0.6957671957671958,4,0
4,arrival,1,4,True,True,"{2: (107, {'cpu': 8, 'gpu': 14, 'storage': 18}), 1: (309, {'cpu': 2, 'gpu': 5, 'storage': 4}), 0: (220, {'cpu': 2, 'gpu': 12, 'storage': 10})}","{(1, 2): ([(107, 309)], {'bandwidth': 49}), (0, 1): ([(220, 309)], {'bandwidth': 14}), (0, 2): ([(107, 220)], {'bandwidth': 1})}",145,139,139,1.0,5,0
5,arrival,4,5,True,True,"{2: (25, {'cpu': 0, 'gpu': 1, 'storage': 2}), 4: (31, {'cpu': 5, 'gpu': 7, 'storage': 19}), 1: (3, {'cpu': 10, 'gpu': 10, 'storage': 3}), 5: (398, {'cpu': 13, 'gpu': 11, 'storage': 3}), 0: (126, {'cpu': 6, 'gpu': 14, 'storage': 11}), 3: (129, {'cpu': 0, 'gpu': 10, 'storage': 4})}","{(4, 2): ([(25, 31)], {'bandwidth': 42}), (1, 2): ([(3, 25)], {'bandwidth': 35}), (1, 4): ([(3, 31)], {'bandwidth': 27}), (5, 2): ([(25, 398)], {'bandwidth': 43}), (0, 2): ([(25, 3), (3, 126)], {'bandwidth': 36}), (3, 1): ([(3, 298), (298, 129)], {'bandwidth': 34}), (3, 4): ([(31, 25), (25, 129)], {'bandwidth': 3})}",383,422,349,0.8270142180094787,6,0
6,arrival,5,6,True,True,"{2: (325, {'cpu': 7, 'gpu': 16, 'storage': 4}), 1: (385, {'cpu': 6, 'gpu': 16, 'storage': 18}), 0: (289, {'cpu': 12, 'gpu': 7, 'storage': 4})}","{(1, 2): ([(325, 385)], {'bandwidth': 34}), (0, 2): ([(289, 325)], {'bandwidth': 17})}",343,141,141,1.0,7,0
7,arrival,5,7,True,True,"{0: (238, {'cpu': 17, 'gpu': 14, 'storage': 6}), 2: (71, {'cpu': 4, 'gpu': 14, 'storage': 15}), 1: (139, {'cpu': 12, 'gpu': 14, 'storage': 9}), 3: (188, {'cpu': 2, 'gpu': 3, 'storage': 4})}","{(2, 0): ([(71, 238)], {'bandwidth': 9}), (1, 2): ([(71, 139)], {'bandwidth': 2}), (3, 0): ([(188, 238)], {'bandwidth': 12})}",385,137,137,1.0,8,0
8,arrival,6,8,True,True,"{2: (385, {'cpu': 18, 'gpu': 7, 'storage': 7}), 1: (496, {'cpu': 9, 'gpu': 3, 'storage': 4}), 0: (277, {'cpu': 3, 'gpu': 11, 'storage': 2})}","{(1, 2): ([(385, 496)], {'bandwidth': 50}), (0, 2): ([(277, 385)], {'bandwidth': 27})}",210,141,141,1.0,9,0
9,arrival,6,9,True,True,"{2: (384, {'cpu': 13, 'gpu': 1, 'storage': 20}), 1: (451, {'cpu': 17, 'gpu': 17, 'storage': 9}), 0: (86, {'cpu': 12, 'gpu': 10, 'storage': 3})}","{(1, 2): ([(384, 451)], {'bandwidth': 29}), (0, 2): ([(86, 115), (115, 384)], {'bandwidth': 13})}",767,157,144,0.9171974522292994,10,0
