event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,2,0,True,True,"{3: (362, {'cpu': 16, 'gpu': 9, 'storage': 15}), 4: (144, {'cpu': 9, 'gpu': 17, 'storage': 15}), 6: (72, {'cpu': 15, 'gpu': 16, 'storage': 6}), 5: (4, {'cpu': 5, 'gpu': 8, 'storage': 14}), 2: (460, {'cpu': 17, 'gpu': 15, 'storage': 4}), 0: (300, {'cpu': 9, 'gpu': 3, 'storage': 4}), 1: (280, {'cpu': 19, 'gpu': 3, 'storage': 12})}","{(4, 3): ([(144, 362)], {'bandwidth': 38}), (6, 4): ([(72, 144)], {'bandwidth': 20}), (5, 3): ([(4, 46), (46, 362)], {'bandwidth': 41}), (5, 6): ([(4, 72)], {'bandwidth': 13}), (2, 5): ([(4, 72), (72, 460)], {'bandwidth': 35}), (2, 4): ([(144, 460)], {'bandwidth': 13}), (0, 2): ([(300, 460)], {'bandwidth': 46}), (0, 4): ([(144, 300)], {'bandwidth': 30}), (1, 0): ([(280, 4), (4, 300)], {'bandwidth': 34}), (1, 2): ([(280, 144), (144, 460)], {'bandwidth': 33}), (1, 5): ([(4, 280)], {'bandwidth': 2})}",321,679,536,0.7893961708394698,1,0
1,arrival,3,1,True,True,"{0: (112, {'cpu': 7, 'gpu': 17, 'storage': 17}), 2: (203, {'cpu': 12, 'gpu': 6, 'storage': 12}), 1: (240, {'cpu': 10, 'gpu': 8, 'storage': 16})}","{(2, 0): ([(112, 203)], {'bandwidth': 31}), (1, 2): ([(203, 240)], {'bandwidth': 35})}",544,171,171,1.0,2,0
2,arrival,3,2,True,True,"{9: (318, {'cpu': 2, 'gpu': 14, 'storage': 5}), 1: (144, {'cpu': 18, 'gpu': 5, 'storage': 0}), 7: (362, {'cpu': 5, 'gpu': 3, 'storage': 3}), 3: (460, {'cpu': 10, 'gpu': 2, 'storage': 4}), 4: (310, {'cpu': 17, 'gpu': 4, 'storage': 7}), 8: (196, {'cpu': 3, 'gpu': 16, 'storage': 14}), 5: (109, {'cpu': 2, 'gpu': 5, 'storage': 19}), 2: (372, {'cpu': 15, 'gpu': 4, 'storage': 13}), 6: (438, {'cpu': 5, 'gpu': 13, 'storage': 7}), 0: (231, {'cpu': 3, 'gpu': 3, 'storage': 6})}","{(1, 9): ([(144, 318)], {'bandwidth': 36}), (7, 9): ([(318, 23), (23, 362)], {'bandwidth': 29}), (7, 1): ([(144, 362)], {'bandwidth': 27}), (3, 9): ([(318, 460)], {'bandwidth': 36}), (3, 1): ([(144, 1), (1, 460)], {'bandwidth': 27}), (3, 7): ([(362, 460)], {'bandwidth': 5}), (4, 9): ([(310, 318)], {'bandwidth': 37}), (4, 7): ([(310, 362)], {'bandwidth': 32}), (4, 3): ([(310, 163), (163, 460)], {'bandwidth': 23}), (4, 1): ([(144, 26), (26, 310)], {'bandwidth': 17}), (8, 3): ([(196, 109), (109, 460)], {'bandwidth': 44}), (8, 7): ([(196, 26), (26, 362)], {'bandwidth': 33}), (8, 1): ([(144, 6), (6, 196)], {'bandwidth': 6}), (5, 8): ([(109, 51), (51, 196)], {'bandwidth': 46}), (5, 4): ([(109, 102), (102, 310)], {'bandwidth': 34}), (5, 3): ([(109, 460)], {'bandwidth': 22}), (2, 8): ([(196, 372)], {'bandwidth': 47}), (2, 7): ([(362, 38), (38, 372)], {'bandwidth': 46}), (2, 9): ([(318, 372)], {'bandwidth': 26}), (2, 1): ([(144, 30), (30, 372)], {'bandwidth': 15}), (6, 4): ([(310, 0), (0, 438)], {'bandwidth': 45}), (6, 5): ([(109, 182), (182, 438)], {'bandwidth': 34}), (6, 1): ([(144, 21), (21, 438)], {'bandwidth': 17}), (6, 9): ([(318, 175), (175, 438)], {'bandwidth': 4}), (0, 7): ([(231, 65), (65, 362)], {'bandwidth': 28}), (0, 3): ([(231, 1), (1, 460)], {'bandwidth': 14})}",316,1419,957,0.6744186046511628,3,0
3,arrival,5,3,True,True,"{0: (109, {'cpu': 15, 'gpu': 14, 'storage': 1}), 2: (102, {'cpu': 16, 'gpu': 2, 'storage': 11}), 3: (220, {'cpu': 2, 'gpu': 13, 'storage': 6}), 1: (68, {'cpu': 13, 'gpu': 6, 'storage': 0})}","{(2, 0): ([(102, 109)], {'bandwidth': 45}), (3, 2): ([(102, 220)], {'bandwidth': 20}), (1, 3): ([(68, 9), (9, 220)], {'bandwidth': 13})}",2,190,177,0.9315789473684211,4,0
4,arrival,5,4,True,True,"{5: (372, {'cpu': 8, 'gpu': 19, 'storage': 5}), 1: (297, {'cpu': 18, 'gpu': 8, 'storage': 3}), 3: (229, {'cpu': 20, 'gpu': 11, 'storage': 12}), 0: (196, {'cpu': 4, 'gpu': 12, 'storage': 5}), 2: (40, {'cpu': 8, 'gpu': 13, 'storage': 5}), 4: (438, {'cpu': 2, 'gpu': 2, 'storage': 4})}","{(1, 5): ([(297, 372)], {'bandwidth': 29}), (3, 5): ([(229, 372)], {'bandwidth': 40}), (3, 1): ([(229, 297)], {'bandwidth': 37}), (0, 3): ([(196, 229)], {'bandwidth': 41}), (0, 5): ([(196, 30), (30, 372)], {'bandwidth': 37}), (0, 1): ([(196, 297)], {'bandwidth': 17}), (2, 0): ([(40, 196)], {'bandwidth': 41}), (2, 3): ([(40, 229)], {'bandwidth': 36}), (4, 3): ([(229, 196), (196, 438)], {'bandwidth': 39}), (4, 0): ([(196, 51), (51, 438)], {'bandwidth': 37}), (4, 2): ([(40, 176), (176, 438)], {'bandwidth': 2})}",116,630,515,0.8174603174603174,5,0
5,arrival,5,5,True,True,"{2: (112, {'cpu': 10, 'gpu': 11, 'storage': 10}), 0: (121, {'cpu': 13, 'gpu': 4, 'storage': 16}), 1: (76, {'cpu': 7, 'gpu': 6, 'storage': 1})}","{(1, 2): ([(76, 112)], {'bandwidth': 24}), (1, 0): ([(76, 121)], {'bandwidth': 11})}",995,113,113,1.0,6,0
6,arrival,5,6,True,True,"{1: (427, {'cpu': 19, 'gpu': 9, 'storage': 20}), 2: (217, {'cpu': 2, 'gpu': 18, 'storage': 18}), 5: (232, {'cpu': 13, 'gpu': 5, 'storage': 10}), 4: (422, {'cpu': 18, 'gpu': 15, 'storage': 13}), 3: (143, {'cpu': 14, 'gpu': 4, 'storage': 5}), 0: (112, {'cpu': 10, 'gpu': 11, 'storage': 18})}","{(2, 1): ([(217, 427)], {'bandwidth': 41}), (5, 2): ([(217, 232)], {'bandwidth': 41}), (4, 2): ([(217, 422)], {'bandwidth': 46}), (4, 5): ([(232, 422)], {'bandwidth': 30}), (3, 2): ([(143, 217)], {'bandwidth': 20}), (3, 4): ([(143, 422)], {'bandwidth': 0}), (0, 3): ([(112, 37), (37, 143)], {'bandwidth': 37})}",479,474,437,0.9219409282700421,7,0
7,arrival,6,7,True,True,"{0: (215, {'cpu': 10, 'gpu': 0, 'storage': 13}), 4: (353, {'cpu': 18, 'gpu': 18, 'storage': 19}), 3: (112, {'cpu': 16, 'gpu': 16, 'storage': 6}), 2: (383, {'cpu': 13, 'gpu': 5, 'storage': 9}), 1: (4, {'cpu': 13, 'gpu': 3, 'storage': 17})}","{(4, 0): ([(215, 353)], {'bandwidth': 11}), (3, 4): ([(112, 4), (4, 353)], {'bandwidth': 43}), (3, 0): ([(112, 215)], {'bandwidth': 29}), (2, 4): ([(353, 4), (4, 383)], {'bandwidth': 10}), (2, 3): ([(112, 383)], {'bandwidth': 8}), (1, 2): ([(4, 383)], {'bandwidth': 13}), (1, 3): ([(4, 112)], {'bandwidth': 4})}",208,347,294,0.8472622478386167,8,0
8,arrival,6,8,True,True,"{1: (96, {'cpu': 1, 'gpu': 10, 'storage': 17}), 0: (150, {'cpu': 17, 'gpu': 11, 'storage': 16}), 2: (279, {'cpu': 10, 'gpu': 14, 'storage': 4}), 3: (70, {'cpu': 12, 'gpu': 12, 'storage': 9}), 4: (339, {'cpu': 7, 'gpu': 4, 'storage': 16})}","{(0, 1): ([(96, 150)], {'bandwidth': 44}), (2, 0): ([(150, 279)], {'bandwidth': 32}), (3, 0): ([(70, 148), (148, 150)], {'bandwidth': 45}), (3, 2): ([(70, 279)], {'bandwidth': 41}), (4, 3): ([(70, 339)], {'bandwidth': 16})}",203,383,338,0.8825065274151436,9,0
9,arrival,6,9,True,True,"{5: (362, {'cpu': 20, 'gpu': 14, 'storage': 18}), 6: (373, {'cpu': 8, 'gpu': 15, 'storage': 20}), 2: (197, {'cpu': 10, 'gpu': 13, 'storage': 4}), 0: (76, {'cpu': 11, 'gpu': 17, 'storage': 19}), 1: (211, {'cpu': 4, 'gpu': 3, 'storage': 5}), 4: (283, {'cpu': 5, 'gpu': 0, 'storage': 0}), 3: (306, {'cpu': 15, 'gpu': 10, 'storage': 6})}","{(6, 5): ([(362, 373)], {'bandwidth': 9}), (2, 5): ([(197, 362)], {'bandwidth': 47}), (2, 6): ([(197, 373)], {'bandwidth': 5}), (0, 6): ([(76, 373)], {'bandwidth': 32}), (0, 5): ([(76, 362)], {'bandwidth': 29}), (1, 2): ([(197, 211)], {'bandwidth': 15}), (1, 6): ([(211, 373)], {'bandwidth': 13}), (1, 0): ([(76, 211)], {'bandwidth': 1}), (4, 0): ([(76, 118), (118, 283)], {'bandwidth': 50}), (4, 1): ([(211, 283)], {'bandwidth': 0}), (3, 4): ([(283, 197), (197, 306)], {'bandwidth': 19}), (3, 2): ([(197, 306)], {'bandwidth': 6}), (3, 1): ([(211, 306)], {'bandwidth': 5}), (3, 0): ([(76, 306)], {'bandwidth': 3})}",877,520,451,0.8673076923076923,10,0
