event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,0,0,True,True,"{0: (70, {'cpu': 17, 'gpu': 10, 'storage': 2}), 3: (282, {'cpu': 12, 'gpu': 3, 'storage': 14}), 4: (346, {'cpu': 8, 'gpu': 3, 'storage': 20}), 1: (490, {'cpu': 6, 'gpu': 12, 'storage': 2}), 2: (311, {'cpu': 2, 'gpu': 14, 'storage': 4})}","{(3, 0): ([(70, 282)], {'bandwidth': 47}), (4, 0): ([(70, 346)], {'bandwidth': 41}), (1, 0): ([(70, 131), (131, 490)], {'bandwidth': 24}), (2, 1): ([(311, 490)], {'bandwidth': 15}), (2, 0): ([(70, 311)], {'bandwidth': 10})}",105,290,266,0.9172413793103448,1,0
1,arrival,0,1,True,True,"{1: (178, {'cpu': 8, 'gpu': 15, 'storage': 15}), 9: (40, {'cpu': 13, 'gpu': 10, 'storage': 13}), 7: (222, {'cpu': 11, 'gpu': 13, 'storage': 3}), 2: (161, {'cpu': 20, 'gpu': 6, 'storage': 0}), 6: (398, {'cpu': 20, 'gpu': 20, 'storage': 14}), 0: (12, {'cpu': 12, 'gpu': 1, 'storage': 11}), 3: (272, {'cpu': 1, 'gpu': 19, 'storage': 11}), 4: (246, {'cpu': 12, 'gpu': 11, 'storage': 1}), 8: (475, {'cpu': 12, 'gpu': 18, 'storage': 15}), 5: (256, {'cpu': 13, 'gpu': 8, 'storage': 11})}","{(7, 9): ([(40, 14), (14, 222)], {'bandwidth': 49}), (7, 1): ([(178, 222)], {'bandwidth': 43}), (2, 7): ([(161, 222)], {'bandwidth': 39}), (2, 9): ([(40, 178), (178, 161)], {'bandwidth': 32}), (2, 1): ([(161, 178)], {'bandwidth': 16}), (6, 9): ([(40, 125), (125, 398)], {'bandwidth': 1}), (0, 1): ([(12, 91), (91, 178)], {'bandwidth': 41}), (0, 9): ([(12, 184), (184, 40)], {'bandwidth': 37}), (3, 1): ([(178, 11), (11, 272)], {'bandwidth': 19}), (3, 0): ([(12, 91), (91, 272)], {'bandwidth': 13}), (4, 2): ([(161, 132), (132, 246)], {'bandwidth': 43}), (4, 3): ([(246, 272)], {'bandwidth': 33}), (4, 9): ([(40, 92), (92, 246)], {'bandwidth': 30}), (4, 7): ([(222, 178), (178, 246)], {'bandwidth': 16}), (8, 4): ([(246, 475)], {'bandwidth': 7}), (5, 4): ([(246, 228), (228, 256)], {'bandwidth': 40})}",150,1117,796,0.7126230975828111,2,0
2,arrival,0,2,True,True,"{7: (207, {'cpu': 10, 'gpu': 8, 'storage': 18}), 5: (302, {'cpu': 5, 'gpu': 15, 'storage': 4}), 6: (135, {'cpu': 10, 'gpu': 16, 'storage': 5}), 0: (229, {'cpu': 8, 'gpu': 17, 'storage': 1}), 2: (48, {'cpu': 6, 'gpu': 5, 'storage': 10}), 4: (311, {'cpu': 2, 'gpu': 20, 'storage': 2}), 1: (490, {'cpu': 10, 'gpu': 15, 'storage': 7}), 3: (187, {'cpu': 7, 'gpu': 18, 'storage': 15})}","{(6, 7): ([(135, 207)], {'bandwidth': 44}), (6, 5): ([(135, 302)], {'bandwidth': 10}), (0, 7): ([(207, 229)], {'bandwidth': 45}), (0, 6): ([(135, 22), (22, 229)], {'bandwidth': 41}), (0, 5): ([(229, 302)], {'bandwidth': 17}), (2, 0): ([(48, 229)], {'bandwidth': 23}), (4, 2): ([(48, 311)], {'bandwidth': 24}), (4, 0): ([(229, 4), (4, 311)], {'bandwidth': 0}), (1, 4): ([(311, 34), (34, 490)], {'bandwidth': 39}), (1, 0): ([(229, 131), (131, 490)], {'bandwidth': 11}), (3, 0): ([(187, 28), (28, 229)], {'bandwidth': 20}), (3, 4): ([(187, 43), (43, 311)], {'bandwidth': 16}), (3, 1): ([(187, 490)], {'bandwidth': 11})}",409,662,535,0.8081570996978852,3,0
3,arrival,2,3,True,True,"{1: (232, {'cpu': 3, 'gpu': 6, 'storage': 8}), 2: (374, {'cpu': 20, 'gpu': 19, 'storage': 5}), 0: (299, {'cpu': 16, 'gpu': 8, 'storage': 7}), 3: (118, {'cpu': 16, 'gpu': 11, 'storage': 1})}","{(2, 1): ([(232, 374)], {'bandwidth': 47}), (0, 1): ([(232, 10), (10, 299)], {'bandwidth': 31}), (3, 0): ([(118, 299)], {'bandwidth': 39}), (3, 1): ([(118, 232)], {'bandwidth': 35})}",184,303,272,0.8976897689768977,4,0
4,arrival,2,4,True,True,"{2: (462, {'cpu': 17, 'gpu': 13, 'storage': 7}), 1: (41, {'cpu': 3, 'gpu': 8, 'storage': 20}), 3: (170, {'cpu': 10, 'gpu': 5, 'storage': 15}), 7: (380, {'cpu': 20, 'gpu': 7, 'storage': 15}), 5: (217, {'cpu': 6, 'gpu': 12, 'storage': 20}), 6: (110, {'cpu': 18, 'gpu': 17, 'storage': 2}), 4: (429, {'cpu': 11, 'gpu': 16, 'storage': 0}), 0: (75, {'cpu': 19, 'gpu': 3, 'storage': 2})}","{(1, 2): ([(41, 462)], {'bandwidth': 46}), (3, 2): ([(170, 43), (43, 462)], {'bandwidth': 45}), (3, 1): ([(41, 152), (152, 170)], {'bandwidth': 31}), (7, 2): ([(380, 462)], {'bandwidth': 28}), (7, 1): ([(41, 61), (61, 380)], {'bandwidth': 26}), (7, 3): ([(170, 88), (88, 380)], {'bandwidth': 1}), (5, 3): ([(170, 12), (12, 217)], {'bandwidth': 16}), (5, 7): ([(217, 380)], {'bandwidth': 13}), (6, 3): ([(110, 170)], {'bandwidth': 37}), (6, 2): ([(110, 462)], {'bandwidth': 22}), (4, 5): ([(217, 429)], {'bandwidth': 22}), (4, 1): ([(41, 198), (198, 429)], {'bandwidth': 9}), (4, 6): ([(110, 40), (40, 429)], {'bandwidth': 2}), (0, 4): ([(75, 429)], {'bandwidth': 32}), (0, 5): ([(75, 217)], {'bandwidth': 25}), (0, 6): ([(75, 110)], {'bandwidth': 21})}",64,772,642,0.8316062176165803,5,0
5,arrival,2,5,True,True,"{0: (146, {'cpu': 2, 'gpu': 3, 'storage': 5}), 2: (323, {'cpu': 8, 'gpu': 3, 'storage': 3}), 1: (188, {'cpu': 16, 'gpu': 3, 'storage': 11})}","{(2, 0): ([(146, 323)], {'bandwidth': 30}), (1, 2): ([(188, 323)], {'bandwidth': 7})}",349,91,91,1.0,6,0
6,arrival,2,6,True,True,"{5: (465, {'cpu': 8, 'gpu': 16, 'storage': 16}), 3: (231, {'cpu': 4, 'gpu': 9, 'storage': 18}), 1: (472, {'cpu': 5, 'gpu': 15, 'storage': 13}), 0: (430, {'cpu': 8, 'gpu': 14, 'storage': 20}), 4: (499, {'cpu': 5, 'gpu': 6, 'storage': 20}), 2: (272, {'cpu': 6, 'gpu': 5, 'storage': 17})}","{(3, 5): ([(231, 465)], {'bandwidth': 48}), (1, 3): ([(231, 472)], {'bandwidth': 8}), (0, 3): ([(231, 11), (11, 430)], {'bandwidth': 42}), (0, 1): ([(430, 35), (35, 472)], {'bandwidth': 23}), (0, 5): ([(430, 465)], {'bandwidth': 19}), (4, 3): ([(231, 499)], {'bandwidth': 34}), (4, 5): ([(465, 60), (60, 499)], {'bandwidth': 20}), (4, 0): ([(430, 499)], {'bandwidth': 2}), (2, 3): ([(231, 11), (11, 272)], {'bandwidth': 17}), (2, 4): ([(272, 499)], {'bandwidth': 0})}",192,520,418,0.8038461538461539,7,0
7,arrival,2,7,True,True,"{7: (34, {'cpu': 9, 'gpu': 5, 'storage': 7}), 4: (111, {'cpu': 7, 'gpu': 7, 'storage': 17}), 8: (104, {'cpu': 3, 'gpu': 8, 'storage': 0}), 0: (326, {'cpu': 0, 'gpu': 7, 'storage': 10}), 5: (456, {'cpu': 8, 'gpu': 3, 'storage': 8}), 2: (311, {'cpu': 9, 'gpu': 1, 'storage': 12}), 3: (490, {'cpu': 1, 'gpu': 1, 'storage': 7}), 1: (107, {'cpu': 10, 'gpu': 4, 'storage': 13}), 9: (274, {'cpu': 10, 'gpu': 19, 'storage': 17}), 6: (98, {'cpu': 7, 'gpu': 14, 'storage': 12})}","{(8, 4): ([(104, 107), (107, 111)], {'bandwidth': 45}), (0, 8): ([(104, 326)], {'bandwidth': 46}), (0, 4): ([(111, 98), (98, 326)], {'bandwidth': 6}), (5, 8): ([(104, 42), (42, 456)], {'bandwidth': 19}), (5, 0): ([(326, 456)], {'bandwidth': 16}), (2, 4): ([(111, 34), (34, 311)], {'bandwidth': 38}), (2, 7): ([(34, 13), (13, 311)], {'bandwidth': 17}), (2, 8): ([(104, 311)], {'bandwidth': 16}), (2, 0): ([(311, 326)], {'bandwidth': 11}), (2, 5): ([(311, 20), (20, 456)], {'bandwidth': 1}), (3, 5): ([(456, 16), (16, 490)], {'bandwidth': 48}), (3, 0): ([(326, 18), (18, 490)], {'bandwidth': 15}), (3, 7): ([(34, 490)], {'bandwidth': 7}), (3, 4): ([(111, 17), (17, 490)], {'bandwidth': 2}), (1, 0): ([(107, 326)], {'bandwidth': 39}), (1, 7): ([(34, 146), (146, 107)], {'bandwidth': 30}), (1, 3): ([(107, 490)], {'bandwidth': 14}), (9, 3): ([(274, 34), (34, 490)], {'bandwidth': 27}), (9, 2): ([(274, 68), (68, 311)], {'bandwidth': 17}), (9, 7): ([(34, 274)], {'bandwidth': 14}), (9, 1): ([(107, 78), (78, 274)], {'bandwidth': 11}), (6, 7): ([(34, 110), (110, 98)], {'bandwidth': 22}), (6, 1): ([(98, 35), (35, 107)], {'bandwidth': 9}), (6, 3): ([(98, 35), (35, 490)], {'bandwidth': 9}), (6, 2): ([(98, 171), (171, 311)], {'bandwidth': 3})}",70,1037,718,0.6923818707810994,8,0
8,arrival,2,8,True,True,"{4: (254, {'cpu': 0, 'gpu': 15, 'storage': 6}), 3: (481, {'cpu': 15, 'gpu': 13, 'storage': 11}), 2: (319, {'cpu': 4, 'gpu': 0, 'storage': 20}), 0: (2, {'cpu': 7, 'gpu': 12, 'storage': 6}), 1: (348, {'cpu': 1, 'gpu': 4, 'storage': 9})}","{(3, 4): ([(254, 481)], {'bandwidth': 45}), (2, 4): ([(254, 319)], {'bandwidth': 31}), (2, 3): ([(319, 481)], {'bandwidth': 5}), (0, 4): ([(2, 56), (56, 254)], {'bandwidth': 2}), (1, 0): ([(2, 348)], {'bandwidth': 16})}",514,224,222,0.9910714285714286,9,0
9,arrival,2,9,True,True,"{1: (384, {'cpu': 15, 'gpu': 1, 'storage': 8}), 9: (319, {'cpu': 0, 'gpu': 6, 'storage': 20}), 7: (397, {'cpu': 8, 'gpu': 0, 'storage': 19}), 2: (361, {'cpu': 7, 'gpu': 3, 'storage': 3}), 4: (496, {'cpu': 6, 'gpu': 5, 'storage': 18}), 3: (333, {'cpu': 4, 'gpu': 9, 'storage': 9}), 6: (474, {'cpu': 7, 'gpu': 15, 'storage': 18}), 5: (470, {'cpu': 13, 'gpu': 5, 'storage': 19}), 0: (410, {'cpu': 1, 'gpu': 15, 'storage': 20}), 8: (314, {'cpu': 2, 'gpu': 1, 'storage': 10})}","{(9, 1): ([(319, 384)], {'bandwidth': 50}), (2, 9): ([(319, 361)], {'bandwidth': 5}), (4, 2): ([(361, 67), (67, 496)], {'bandwidth': 34}), (4, 7): ([(397, 305), (305, 496)], {'bandwidth': 1}), (3, 1): ([(333, 384)], {'bandwidth': 47}), (3, 9): ([(319, 333)], {'bandwidth': 27}), (3, 4): ([(333, 89), (89, 496)], {'bandwidth': 10}), (6, 7): ([(397, 69), (69, 474)], {'bandwidth': 42}), (6, 3): ([(333, 474)], {'bandwidth': 24}), (6, 2): ([(361, 65), (65, 474)], {'bandwidth': 21}), (5, 9): ([(319, 470)], {'bandwidth': 48}), (5, 3): ([(333, 470)], {'bandwidth': 17}), (5, 4): ([(470, 15), (15, 496)], {'bandwidth': 5}), (5, 6): ([(470, 49), (49, 474)], {'bandwidth': 2}), (0, 7): ([(397, 79), (79, 410)], {'bandwidth': 34}), (0, 3): ([(333, 101), (101, 410)], {'bandwidth': 24}), (0, 5): ([(410, 58), (58, 470)], {'bandwidth': 12}), (8, 7): ([(314, 397)], {'bandwidth': 23}), (8, 3): ([(314, 95), (95, 333)], {'bandwidth': 7}), (8, 6): ([(314, 474)], {'bandwidth': 4})}",482,896,704,0.7857142857142857,10,0
