event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,0,0,True,True,"{5: (176, {'cpu': 7, 'gpu': 6, 'storage': 10}), 1: (432, {'cpu': 2, 'gpu': 2, 'storage': 16}), 3: (115, {'cpu': 5, 'gpu': 18, 'storage': 2}), 2: (356, {'cpu': 18, 'gpu': 7, 'storage': 6}), 4: (321, {'cpu': 5, 'gpu': 7, 'storage': 0}), 0: (168, {'cpu': 18, 'gpu': 2, 'storage': 5})}","{(3, 5): ([(115, 81), (81, 176)], {'bandwidth': 35}), (2, 5): ([(176, 65), (65, 356)], {'bandwidth': 20}), (4, 1): ([(321, 37), (37, 432)], {'bandwidth': 45}), (4, 3): ([(115, 81), (81, 321)], {'bandwidth': 37}), (0, 5): ([(168, 19), (19, 176)], {'bandwidth': 48}), (0, 2): ([(168, 91), (91, 356)], {'bandwidth': 32}), (0, 4): ([(168, 154), (154, 321)], {'bandwidth': 16})}",363,602,369,0.6129568106312292,1,0
1,arrival,0,1,True,True,"{2: (241, {'cpu': 18, 'gpu': 9, 'storage': 15}), 1: (6, {'cpu': 1, 'gpu': 12, 'storage': 15}), 0: (1, {'cpu': 15, 'gpu': 5, 'storage': 2})}","{(0, 2): ([(1, 20), (20, 241)], {'bandwidth': 39}), (0, 1): ([(1, 12), (12, 6)], {'bandwidth': 36})}",1120,242,167,0.6900826446280992,2,0
2,arrival,0,2,True,True,"{9: (409, {'cpu': 8, 'gpu': 5, 'storage': 7}), 0: (250, {'cpu': 0, 'gpu': 9, 'storage': 17}), 5: (478, {'cpu': 4, 'gpu': 1, 'storage': 17}), 2: (290, {'cpu': 8, 'gpu': 0, 'storage': 11}), 4: (58, {'cpu': 17, 'gpu': 10, 'storage': 6}), 8: (12, {'cpu': 8, 'gpu': 5, 'storage': 15}), 3: (476, {'cpu': 18, 'gpu': 6, 'storage': 13}), 6: (419, {'cpu': 13, 'gpu': 6, 'storage': 14}), 7: (39, {'cpu': 1, 'gpu': 10, 'storage': 16}), 1: (255, {'cpu': 3, 'gpu': 5, 'storage': 5})}","{(0, 9): ([(250, 43), (43, 409)], {'bandwidth': 4}), (5, 0): ([(250, 429), (429, 478)], {'bandwidth': 13}), (4, 5): ([(58, 84), (84, 478)], {'bandwidth': 12}), (4, 9): ([(58, 75), (75, 409)], {'bandwidth': 10}), (8, 4): ([(12, 19), (19, 58)], {'bandwidth': 47}), (8, 0): ([(12, 49), (49, 250)], {'bandwidth': 38}), (8, 2): ([(12, 17), (17, 290)], {'bandwidth': 15}), (3, 4): ([(58, 107), (107, 476)], {'bandwidth': 47}), (6, 2): ([(290, 2), (2, 419)], {'bandwidth': 34}), (6, 4): ([(58, 20), (20, 419)], {'bandwidth': 28}), (6, 9): ([(409, 29), (29, 419)], {'bandwidth': 24}), (6, 5): ([(419, 85), (85, 478)], {'bandwidth': 13}), (7, 3): ([(39, 476)], {'bandwidth': 48}), (7, 5): ([(39, 326), (326, 478)], {'bandwidth': 40}), (7, 4): ([(39, 127), (127, 58)], {'bandwidth': 3}), (1, 6): ([(255, 419)], {'bandwidth': 49}), (1, 2): ([(255, 14), (14, 290)], {'bandwidth': 34}), (1, 3): ([(255, 147), (147, 476)], {'bandwidth': 10}), (1, 5): ([(255, 65), (65, 478)], {'bandwidth': 6})}",1092,1111,733,0.6597659765976598,3,0
3,arrival,0,3,True,True,"{7: (396, {'cpu': 2, 'gpu': 17, 'storage': 15}), 5: (123, {'cpu': 3, 'gpu': 18, 'storage': 19}), 6: (219, {'cpu': 3, 'gpu': 17, 'storage': 19}), 1: (453, {'cpu': 9, 'gpu': 14, 'storage': 5}), 0: (417, {'cpu': 1, 'gpu': 20, 'storage': 6}), 4: (133, {'cpu': 11, 'gpu': 8, 'storage': 11}), 3: (265, {'cpu': 5, 'gpu': 14, 'storage': 7}), 2: (230, {'cpu': 19, 'gpu': 8, 'storage': 4})}","{(6, 5): ([(123, 23), (23, 219)], {'bandwidth': 46}), (6, 7): ([(219, 396)], {'bandwidth': 40}), (1, 6): ([(219, 453)], {'bandwidth': 5}), (0, 1): ([(417, 47), (47, 453)], {'bandwidth': 46}), (0, 5): ([(123, 22), (22, 417)], {'bandwidth': 46}), (0, 6): ([(219, 6), (6, 417)], {'bandwidth': 13}), (0, 7): ([(396, 152), (152, 417)], {'bandwidth': 8}), (4, 5): ([(123, 306), (306, 133)], {'bandwidth': 50}), (4, 1): ([(133, 33), (33, 453)], {'bandwidth': 49}), (4, 0): ([(133, 155), (155, 417)], {'bandwidth': 48}), (3, 7): ([(265, 298), (298, 396)], {'bandwidth': 32}), (3, 5): ([(123, 22), (22, 265)], {'bandwidth': 31}), (2, 5): ([(123, 19), (19, 230)], {'bandwidth': 26}), (2, 4): ([(133, 72), (72, 230)], {'bandwidth': 16}), (2, 6): ([(219, 6), (6, 230)], {'bandwidth': 16}), (2, 1): ([(230, 72), (72, 453)], {'bandwidth': 0})}",578,1154,727,0.6299826689774697,4,0
4,arrival,0,4,True,True,"{2: (236, {'cpu': 8, 'gpu': 3, 'storage': 15}), 3: (461, {'cpu': 0, 'gpu': 10, 'storage': 19}), 0: (220, {'cpu': 16, 'gpu': 15, 'storage': 13}), 1: (282, {'cpu': 2, 'gpu': 13, 'storage': 3}), 4: (216, {'cpu': 9, 'gpu': 15, 'storage': 12}), 6: (190, {'cpu': 15, 'gpu': 2, 'storage': 11}), 7: (354, {'cpu': 8, 'gpu': 14, 'storage': 4}), 5: (217, {'cpu': 3, 'gpu': 20, 'storage': 3})}","{(3, 2): ([(236, 151), (151, 461)], {'bandwidth': 8}), (0, 3): ([(220, 18), (18, 461)], {'bandwidth': 27}), (0, 2): ([(220, 78), (78, 236)], {'bandwidth': 25}), (1, 0): ([(220, 173), (173, 282)], {'bandwidth': 10}), (4, 1): ([(216, 31), (31, 282)], {'bandwidth': 48}), (4, 0): ([(216, 48), (48, 220)], {'bandwidth': 17}), (6, 1): ([(190, 152), (152, 282)], {'bandwidth': 33}), (7, 1): ([(282, 173), (173, 354)], {'bandwidth': 31}), (7, 6): ([(190, 354)], {'bandwidth': 26}), (7, 2): ([(236, 168), (168, 354)], {'bandwidth': 21}), (7, 3): ([(354, 461)], {'bandwidth': 21}), (5, 6): ([(190, 0), (0, 217)], {'bandwidth': 40}), (5, 0): ([(217, 87), (87, 220)], {'bandwidth': 20}), (5, 2): ([(217, 116), (116, 236)], {'bandwidth': 9}), (5, 1): ([(217, 116), (116, 282)], {'bandwidth': 0})}",382,858,569,0.6631701631701632,5,0
5,arrival,1,5,True,True,"{6: (27, {'cpu': 15, 'gpu': 18, 'storage': 20}), 4: (72, {'cpu': 8, 'gpu': 13, 'storage': 1}), 7: (411, {'cpu': 3, 'gpu': 3, 'storage': 0}), 1: (256, {'cpu': 15, 'gpu': 6, 'storage': 6}), 5: (420, {'cpu': 16, 'gpu': 16, 'storage': 6}), 2: (42, {'cpu': 9, 'gpu': 0, 'storage': 6}), 3: (171, {'cpu': 7, 'gpu': 16, 'storage': 9}), 0: (382, {'cpu': 2, 'gpu': 1, 'storage': 3})}","{(1, 6): ([(27, 256)], {'bandwidth': 40}), (5, 1): ([(256, 69), (69, 420)], {'bandwidth': 38}), (5, 6): ([(27, 0), (0, 420)], {'bandwidth': 27}), (2, 6): ([(27, 98), (98, 42)], {'bandwidth': 40}), (2, 4): ([(42, 104), (104, 72)], {'bandwidth': 37}), (2, 5): ([(42, 420)], {'bandwidth': 20}), (2, 7): ([(42, 69), (69, 411)], {'bandwidth': 16}), (2, 1): ([(42, 49), (49, 256)], {'bandwidth': 1}), (3, 6): ([(27, 145), (145, 171)], {'bandwidth': 43}), (3, 1): ([(171, 75), (75, 256)], {'bandwidth': 39}), (3, 7): ([(171, 24), (24, 411)], {'bandwidth': 33}), (0, 4): ([(72, 411), (411, 382)], {'bandwidth': 44}), (0, 7): ([(382, 411)], {'bandwidth': 33}), (0, 6): ([(27, 382)], {'bandwidth': 30}), (0, 2): ([(42, 29), (29, 382)], {'bandwidth': 25})}",2303,1008,665,0.6597222222222222,6,0
6,arrival,1,6,True,True,"{8: (324, {'cpu': 8, 'gpu': 4, 'storage': 20}), 4: (173, {'cpu': 11, 'gpu': 19, 'storage': 18}), 0: (436, {'cpu': 5, 'gpu': 2, 'storage': 4}), 3: (272, {'cpu': 11, 'gpu': 8, 'storage': 9}), 2: (393, {'cpu': 13, 'gpu': 7, 'storage': 8}), 1: (25, {'cpu': 20, 'gpu': 17, 'storage': 15}), 6: (461, {'cpu': 10, 'gpu': 4, 'storage': 14}), 5: (132, {'cpu': 13, 'gpu': 18, 'storage': 4}), 7: (344, {'cpu': 19, 'gpu': 12, 'storage': 7})}","{(0, 8): ([(324, 75), (75, 436)], {'bandwidth': 17}), (2, 4): ([(173, 393)], {'bandwidth': 7}), (1, 3): ([(25, 49), (49, 272)], {'bandwidth': 11}), (1, 2): ([(25, 19), (19, 393)], {'bandwidth': 6}), (6, 2): ([(393, 11), (11, 461)], {'bandwidth': 46}), (6, 1): ([(25, 105), (105, 461)], {'bandwidth': 42}), (6, 0): ([(436, 18), (18, 461)], {'bandwidth': 30}), (6, 8): ([(324, 460), (460, 461)], {'bandwidth': 29}), (6, 4): ([(173, 170), (170, 461)], {'bandwidth': 6}), (5, 1): ([(25, 69), (69, 132)], {'bandwidth': 49}), (5, 8): ([(132, 33), (33, 324)], {'bandwidth': 1}), (7, 2): ([(344, 393)], {'bandwidth': 31}), (7, 6): ([(344, 87), (87, 461)], {'bandwidth': 29}), (7, 3): ([(272, 36), (36, 344)], {'bandwidth': 20}), (7, 0): ([(344, 471), (471, 436)], {'bandwidth': 16}), (7, 5): ([(132, 103), (103, 344)], {'bandwidth': 10}), (7, 8): ([(324, 37), (37, 344)], {'bandwidth': 5})}",25,972,655,0.6738683127572016,7,0
7,arrival,1,7,True,True,"{1: (228, {'cpu': 16, 'gpu': 4, 'storage': 13}), 6: (194, {'cpu': 10, 'gpu': 16, 'storage': 10}), 2: (121, {'cpu': 10, 'gpu': 19, 'storage': 20}), 0: (170, {'cpu': 0, 'gpu': 2, 'storage': 14}), 3: (415, {'cpu': 12, 'gpu': 0, 'storage': 11}), 7: (63, {'cpu': 5, 'gpu': 9, 'storage': 6}), 5: (380, {'cpu': 17, 'gpu': 12, 'storage': 3}), 4: (480, {'cpu': 15, 'gpu': 2, 'storage': 0})}","{(6, 1): ([(194, 35), (35, 228)], {'bandwidth': 27}), (2, 6): ([(121, 96), (96, 194)], {'bandwidth': 31}), (0, 1): ([(170, 82), (82, 228)], {'bandwidth': 44}), (0, 2): ([(121, 19), (19, 170)], {'bandwidth': 37}), (3, 0): ([(170, 148), (148, 415)], {'bandwidth': 40}), (3, 2): ([(121, 119), (119, 415)], {'bandwidth': 34}), (3, 6): ([(194, 415)], {'bandwidth': 34}), (7, 2): ([(63, 96), (96, 121)], {'bandwidth': 16}), (7, 3): ([(63, 88), (88, 415)], {'bandwidth': 7}), (7, 0): ([(63, 95), (95, 170)], {'bandwidth': 1}), (5, 6): ([(194, 18), (18, 380)], {'bandwidth': 31}), (5, 0): ([(170, 380)], {'bandwidth': 21}), (5, 2): ([(121, 199), (199, 380)], {'bandwidth': 10}), (4, 0): ([(170, 42), (42, 37), (37, 480)], {'bandwidth': 46}), (4, 3): ([(415, 57), (57, 480)], {'bandwidth': 4})}",431,983,609,0.6195320447609359,8,0
8,arrival,1,8,True,True,"{0: (282, {'cpu': 1, 'gpu': 1, 'storage': 2}), 3: (39, {'cpu': 12, 'gpu': 13, 'storage': 3}), 4: (445, {'cpu': 17, 'gpu': 9, 'storage': 9}), 1: (381, {'cpu': 6, 'gpu': 14, 'storage': 13}), 5: (224, {'cpu': 6, 'gpu': 7, 'storage': 18}), 2: (6, {'cpu': 3, 'gpu': 4, 'storage': 6})}","{(3, 0): ([(39, 169), (169, 282)], {'bandwidth': 34}), (1, 0): ([(282, 47), (47, 381)], {'bandwidth': 6}), (1, 3): ([(39, 325), (325, 381)], {'bandwidth': 2}), (5, 3): ([(39, 224)], {'bandwidth': 50}), (5, 1): ([(224, 10), (10, 381)], {'bandwidth': 32}), (5, 0): ([(224, 8), (8, 282)], {'bandwidth': 30}), (2, 4): ([(6, 445)], {'bandwidth': 26}), (2, 0): ([(6, 140), (140, 282)], {'bandwidth': 14}), (2, 3): ([(6, 118), (118, 39)], {'bandwidth': 3})}",476,462,341,0.7380952380952381,9,0
9,arrival,1,9,True,True,"{0: (310, {'cpu': 2, 'gpu': 4, 'storage': 11}), 4: (45, {'cpu': 18, 'gpu': 13, 'storage': 11}), 3: (207, {'cpu': 3, 'gpu': 0, 'storage': 2}), 6: (398, {'cpu': 13, 'gpu': 20, 'storage': 16}), 2: (181, {'cpu': 3, 'gpu': 4, 'storage': 3}), 5: (480, {'cpu': 15, 'gpu': 0, 'storage': 1}), 1: (110, {'cpu': 11, 'gpu': 16, 'storage': 18})}","{(4, 0): ([(45, 15), (15, 310)], {'bandwidth': 47}), (6, 3): ([(207, 65), (65, 398)], {'bandwidth': 24}), (6, 0): ([(310, 398)], {'bandwidth': 14}), (2, 4): ([(45, 16), (16, 181)], {'bandwidth': 12}), (2, 3): ([(181, 207)], {'bandwidth': 6}), (5, 6): ([(398, 192), (192, 480)], {'bandwidth': 39}), (1, 0): ([(110, 1), (1, 310)], {'bandwidth': 20}), (1, 2): ([(110, 108), (108, 181)], {'bandwidth': 15}), (1, 5): ([(110, 1), (1, 480)], {'bandwidth': 2}), (1, 6): ([(110, 296), (296, 398)], {'bandwidth': 2}), (1, 4): ([(45, 57), (57, 110)], {'bandwidth': 1})}",63,528,366,0.6931818181818182,10,0
