event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,1,0,True,True,"{5: (35, {'cpu': 11, 'gpu': 5, 'storage': 18}), 6: (65, {'cpu': 8, 'gpu': 10, 'storage': 8}), 2: (211, {'cpu': 13, 'gpu': 17, 'storage': 16}), 1: (445, {'cpu': 15, 'gpu': 1, 'storage': 11}), 3: (140, {'cpu': 16, 'gpu': 8, 'storage': 13}), 4: (301, {'cpu': 7, 'gpu': 0, 'storage': 5}), 0: (291, {'cpu': 10, 'gpu': 12, 'storage': 20})}","{(6, 5): ([(35, 65)], {'bandwidth': 33}), (1, 5): ([(35, 16), (16, 445)], {'bandwidth': 30}), (1, 6): ([(65, 445)], {'bandwidth': 8}), (3, 2): ([(140, 211)], {'bandwidth': 27}), (3, 6): ([(65, 11), (11, 140)], {'bandwidth': 24}), (4, 5): ([(35, 58), (58, 301)], {'bandwidth': 23}), (4, 2): ([(211, 301)], {'bandwidth': 5}), (0, 4): ([(291, 144), (144, 301)], {'bandwidth': 23}), (0, 5): ([(35, 54), (54, 291)], {'bandwidth': 3})}",508,503,400,0.7952286282306164,1,0
1,arrival,2,1,True,True,"{1: (166, {'cpu': 1, 'gpu': 0, 'storage': 11}), 2: (32, {'cpu': 9, 'gpu': 9, 'storage': 8}), 3: (440, {'cpu': 11, 'gpu': 20, 'storage': 2}), 0: (194, {'cpu': 5, 'gpu': 7, 'storage': 18})}","{(2, 1): ([(32, 166)], {'bandwidth': 10}), (3, 2): ([(32, 440)], {'bandwidth': 41}), (0, 1): ([(166, 194)], {'bandwidth': 44}), (0, 3): ([(194, 440)], {'bandwidth': 17}), (0, 2): ([(32, 194)], {'bandwidth': 6})}",710,219,219,1.0,2,0
2,arrival,2,2,True,True,"{1: (364, {'cpu': 9, 'gpu': 16, 'storage': 5}), 0: (125, {'cpu': 17, 'gpu': 7, 'storage': 6}), 2: (55, {'cpu': 18, 'gpu': 12, 'storage': 9})}","{(0, 1): ([(125, 364)], {'bandwidth': 19}), (2, 0): ([(55, 125)], {'bandwidth': 41})}",992,159,159,1.0,3,0
3,arrival,2,3,True,True,"{1: (136, {'cpu': 20, 'gpu': 11, 'storage': 0}), 2: (411, {'cpu': 17, 'gpu': 9, 'storage': 18}), 0: (31, {'cpu': 6, 'gpu': 17, 'storage': 5})}","{(0, 2): ([(31, 411)], {'bandwidth': 46}), (0, 1): ([(31, 136)], {'bandwidth': 1})}",495,150,150,1.0,4,0
4,arrival,2,4,True,True,"{0: (409, {'cpu': 8, 'gpu': 3, 'storage': 7}), 2: (211, {'cpu': 9, 'gpu': 7, 'storage': 10}), 1: (381, {'cpu': 11, 'gpu': 4, 'storage': 2})}","{(1, 0): ([(381, 409)], {'bandwidth': 40}), (1, 2): ([(211, 381)], {'bandwidth': 36})}",418,137,137,1.0,5,0
5,arrival,2,5,True,True,"{0: (104, {'cpu': 9, 'gpu': 3, 'storage': 17}), 1: (465, {'cpu': 19, 'gpu': 10, 'storage': 11})}","{(1, 0): ([(104, 465)], {'bandwidth': 22})}",605,91,91,1.0,6,0
6,arrival,2,6,True,True,"{1: (165, {'cpu': 1, 'gpu': 6, 'storage': 1}), 0: (189, {'cpu': 8, 'gpu': 5, 'storage': 18})}","{(0, 1): ([(165, 189)], {'bandwidth': 50})}",2385,89,89,1.0,7,0
7,arrival,2,7,True,True,"{2: (216, {'cpu': 20, 'gpu': 4, 'storage': 9}), 1: (464, {'cpu': 13, 'gpu': 11, 'storage': 6}), 0: (327, {'cpu': 0, 'gpu': 0, 'storage': 14})}","{(1, 2): ([(216, 464)], {'bandwidth': 47}), (0, 1): ([(327, 464)], {'bandwidth': 40})}",471,164,164,1.0,8,0
8,arrival,2,8,True,True,"{5: (426, {'cpu': 9, 'gpu': 20, 'storage': 7}), 1: (10, {'cpu': 9, 'gpu': 13, 'storage': 18}), 0: (250, {'cpu': 20, 'gpu': 7, 'storage': 15}), 6: (318, {'cpu': 10, 'gpu': 16, 'storage': 20}), 3: (33, {'cpu': 17, 'gpu': 2, 'storage': 18}), 2: (417, {'cpu': 14, 'gpu': 19, 'storage': 13}), 4: (113, {'cpu': 12, 'gpu': 0, 'storage': 2})}","{(1, 5): ([(10, 33), (33, 426)], {'bandwidth': 28}), (0, 5): ([(250, 83), (83, 426)], {'bandwidth': 14}), (6, 0): ([(250, 10), (10, 318)], {'bandwidth': 38}), (6, 5): ([(318, 426)], {'bandwidth': 30}), (3, 0): ([(33, 83), (83, 250)], {'bandwidth': 39}), (3, 5): ([(33, 426)], {'bandwidth': 13}), (2, 5): ([(417, 426)], {'bandwidth': 36}), (2, 1): ([(10, 417)], {'bandwidth': 30}), (4, 6): ([(113, 16), (16, 318)], {'bandwidth': 46}), (4, 2): ([(113, 10), (10, 417)], {'bandwidth': 32})}",181,764,567,0.7421465968586387,9,0
9,arrival,4,9,True,True,"{2: (355, {'cpu': 3, 'gpu': 1, 'storage': 2}), 5: (259, {'cpu': 8, 'gpu': 16, 'storage': 13}), 0: (400, {'cpu': 2, 'gpu': 8, 'storage': 10}), 4: (98, {'cpu': 1, 'gpu': 8, 'storage': 15}), 6: (390, {'cpu': 15, 'gpu': 5, 'storage': 4}), 3: (352, {'cpu': 20, 'gpu': 13, 'storage': 0}), 1: (36, {'cpu': 16, 'gpu': 9, 'storage': 0})}","{(5, 2): ([(259, 355)], {'bandwidth': 8}), (0, 2): ([(355, 2), (2, 400)], {'bandwidth': 35}), (4, 2): ([(98, 355)], {'bandwidth': 50}), (4, 5): ([(98, 259)], {'bandwidth': 23}), (6, 4): ([(98, 390)], {'bandwidth': 14}), (6, 2): ([(355, 98), (98, 390)], {'bandwidth': 4}), (6, 5): ([(259, 98), (98, 390)], {'bandwidth': 4}), (3, 0): ([(352, 39), (39, 400)], {'bandwidth': 41}), (3, 6): ([(352, 158), (158, 390)], {'bandwidth': 37}), (3, 2): ([(352, 355)], {'bandwidth': 23}), (3, 4): ([(98, 352)], {'bandwidth': 19}), (1, 3): ([(36, 58), (58, 352)], {'bandwidth': 50}), (1, 0): ([(36, 68), (68, 400)], {'bandwidth': 36}), (1, 2): ([(36, 1), (1, 355)], {'bandwidth': 19}), (1, 6): ([(36, 76), (76, 390)], {'bandwidth': 17})}",746,792,549,0.6931818181818182,10,0
10,arrival,4,10,True,True,"{1: (455, {'cpu': 0, 'gpu': 12, 'storage': 1}), 0: (491, {'cpu': 1, 'gpu': 8, 'storage': 19})}","{(0, 1): ([(455, 491)], {'bandwidth': 39})}",828,80,80,1.0,11,0
