event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,0,0,True,True,"{0: (44, {'cpu': 3, 'gpu': 15, 'storage': 9}), 5: (383, {'cpu': 6, 'gpu': 18, 'storage': 13}), 6: (257, {'cpu': 2, 'gpu': 18, 'storage': 13}), 7: (494, {'cpu': 16, 'gpu': 14, 'storage': 4}), 9: (242, {'cpu': 6, 'gpu': 7, 'storage': 15}), 2: (138, {'cpu': 2, 'gpu': 7, 'storage': 0}), 3: (169, {'cpu': 3, 'gpu': 14, 'storage': 2}), 8: (380, {'cpu': 18, 'gpu': 20, 'storage': 1}), 1: (350, {'cpu': 20, 'gpu': 7, 'storage': 4}), 4: (40, {'cpu': 16, 'gpu': 14, 'storage': 0})}","{(6, 5): ([(257, 383)], {'bandwidth': 5}), (7, 0): ([(44, 186), (186, 494)], {'bandwidth': 45}), (7, 6): ([(257, 494)], {'bandwidth': 44}), (7, 5): ([(383, 494)], {'bandwidth': 11}), (9, 0): ([(44, 242)], {'bandwidth': 32}), (9, 5): ([(242, 44), (44, 383)], {'bandwidth': 21}), (9, 6): ([(242, 44), (44, 257)], {'bandwidth': 2}), (2, 5): ([(138, 383)], {'bandwidth': 26}), (2, 6): ([(138, 40), (40, 257)], {'bandwidth': 6}), (2, 0): ([(44, 242), (242, 138)], {'bandwidth': 2}), (3, 6): ([(169, 193), (193, 257)], {'bandwidth': 18}), (3, 7): ([(169, 494)], {'bandwidth': 14}), (3, 0): ([(44, 252), (252, 169)], {'bandwidth': 0}), (8, 9): ([(242, 55), (55, 380)], {'bandwidth': 50}), (8, 0): ([(44, 257), (257, 380)], {'bandwidth': 30}), (8, 3): ([(169, 37), (37, 380)], {'bandwidth': 3}), (1, 2): ([(138, 93), (93, 350)], {'bandwidth': 50}), (1, 5): ([(350, 99), (99, 383)], {'bandwidth': 23}), (1, 0): ([(44, 329), (329, 350)], {'bandwidth': 8}), (4, 0): ([(40, 84), (84, 44)], {'bandwidth': 30}), (4, 7): ([(40, 135), (135, 494)], {'bandwidth': 12})}",1747,1019,719,0.7055937193326791,1,0
1,arrival,0,1,True,True,"{3: (451, {'cpu': 5, 'gpu': 11, 'storage': 20}), 4: (26, {'cpu': 11, 'gpu': 2, 'storage': 7}), 5: (376, {'cpu': 20, 'gpu': 14, 'storage': 16}), 6: (385, {'cpu': 4, 'gpu': 1, 'storage': 13}), 0: (299, {'cpu': 20, 'gpu': 13, 'storage': 15}), 1: (332, {'cpu': 9, 'gpu': 2, 'storage': 8}), 7: (472, {'cpu': 5, 'gpu': 14, 'storage': 18}), 2: (352, {'cpu': 19, 'gpu': 10, 'storage': 9})}","{(5, 4): ([(26, 376)], {'bandwidth': 30}), (5, 3): ([(376, 451)], {'bandwidth': 8}), (6, 3): ([(385, 451)], {'bandwidth': 33}), (6, 5): ([(376, 385)], {'bandwidth': 16}), (6, 4): ([(26, 38), (38, 385)], {'bandwidth': 9}), (0, 5): ([(299, 376)], {'bandwidth': 42}), (0, 3): ([(299, 451)], {'bandwidth': 32}), (0, 6): ([(299, 385)], {'bandwidth': 23}), (1, 4): ([(26, 15), (15, 332)], {'bandwidth': 50}), (1, 3): ([(332, 451)], {'bandwidth': 3}), (7, 3): ([(451, 472)], {'bandwidth': 29}), (7, 4): ([(26, 15), (15, 472)], {'bandwidth': 17}), (2, 1): ([(332, 352)], {'bandwidth': 33}), (2, 7): ([(352, 472)], {'bandwidth': 14}), (2, 3): ([(352, 26), (26, 451)], {'bandwidth': 6})}",64,693,611,0.8816738816738817,2,0
2,arrival,0,2,True,True,"{5: (151, {'cpu': 4, 'gpu': 10, 'storage': 6}), 3: (205, {'cpu': 2, 'gpu': 13, 'storage': 19}), 4: (122, {'cpu': 5, 'gpu': 18, 'storage': 17}), 1: (369, {'cpu': 0, 'gpu': 20, 'storage': 19}), 0: (221, {'cpu': 12, 'gpu': 5, 'storage': 18}), 2: (30, {'cpu': 2, 'gpu': 9, 'storage': 13})}","{(3, 5): ([(151, 205)], {'bandwidth': 8}), (4, 5): ([(122, 151)], {'bandwidth': 49}), (4, 3): ([(122, 205)], {'bandwidth': 7}), (1, 3): ([(205, 369)], {'bandwidth': 19}), (1, 4): ([(122, 369)], {'bandwidth': 18}), (1, 5): ([(151, 369)], {'bandwidth': 16}), (0, 4): ([(122, 221)], {'bandwidth': 3}), (0, 1): ([(221, 42), (42, 369)], {'bandwidth': 0}), (2, 0): ([(30, 221)], {'bandwidth': 3})}",85,315,315,1.0,3,0
3,arrival,0,3,True,True,"{4: (349, {'cpu': 8, 'gpu': 17, 'storage': 14}), 0: (230, {'cpu': 5, 'gpu': 1, 'storage': 5}), 1: (420, {'cpu': 12, 'gpu': 7, 'storage': 11}), 2: (274, {'cpu': 15, 'gpu': 17, 'storage': 19}), 3: (379, {'cpu': 4, 'gpu': 1, 'storage': 17})}","{(0, 4): ([(230, 349)], {'bandwidth': 50}), (1, 0): ([(230, 420)], {'bandwidth': 13}), (2, 1): ([(274, 63), (63, 420)], {'bandwidth': 15}), (3, 4): ([(349, 217), (217, 379)], {'bandwidth': 4})}",175,254,235,0.9251968503937008,4,0
4,arrival,0,4,True,True,"{5: (349, {'cpu': 5, 'gpu': 10, 'storage': 7}), 3: (341, {'cpu': 1, 'gpu': 12, 'storage': 20}), 8: (318, {'cpu': 8, 'gpu': 20, 'storage': 15}), 7: (368, {'cpu': 12, 'gpu': 6, 'storage': 14}), 2: (24, {'cpu': 15, 'gpu': 16, 'storage': 8}), 4: (263, {'cpu': 20, 'gpu': 5, 'storage': 2}), 1: (232, {'cpu': 6, 'gpu': 17, 'storage': 10}), 6: (245, {'cpu': 6, 'gpu': 12, 'storage': 20}), 0: (231, {'cpu': 12, 'gpu': 13, 'storage': 7})}","{(3, 5): ([(341, 349)], {'bandwidth': 26}), (8, 3): ([(318, 341)], {'bandwidth': 9}), (7, 5): ([(349, 368)], {'bandwidth': 3}), (7, 8): ([(318, 368)], {'bandwidth': 0}), (2, 7): ([(24, 368)], {'bandwidth': 46}), (2, 8): ([(24, 318)], {'bandwidth': 19}), (2, 3): ([(24, 318), (318, 341)], {'bandwidth': 2}), (4, 5): ([(263, 349)], {'bandwidth': 46}), (4, 8): ([(263, 0), (0, 318)], {'bandwidth': 16}), (4, 7): ([(263, 24), (24, 368)], {'bandwidth': 9}), (1, 5): ([(232, 54), (54, 349)], {'bandwidth': 43}), (1, 8): ([(232, 318)], {'bandwidth': 8}), (6, 3): ([(245, 9), (9, 341)], {'bandwidth': 37}), (6, 5): ([(245, 349)], {'bandwidth': 11}), (0, 3): ([(231, 318), (318, 341)], {'bandwidth': 6}), (0, 5): ([(231, 22), (22, 349)], {'bandwidth': 4})}",1149,701,584,0.833095577746077,5,0
5,arrival,0,5,True,True,"{1: (356, {'cpu': 15, 'gpu': 15, 'storage': 3}), 2: (292, {'cpu': 8, 'gpu': 1, 'storage': 0}), 3: (466, {'cpu': 15, 'gpu': 12, 'storage': 12}), 0: (440, {'cpu': 1, 'gpu': 0, 'storage': 4})}","{(2, 1): ([(292, 356)], {'bandwidth': 49}), (3, 1): ([(356, 466)], {'bandwidth': 49}), (0, 3): ([(440, 466)], {'bandwidth': 7})}",615,191,191,1.0,6,0
6,arrival,0,6,True,True,"{5: (44, {'cpu': 11, 'gpu': 17, 'storage': 7}), 9: (329, {'cpu': 20, 'gpu': 14, 'storage': 2}), 1: (330, {'cpu': 19, 'gpu': 7, 'storage': 4}), 0: (155, {'cpu': 11, 'gpu': 20, 'storage': 1}), 8: (440, {'cpu': 10, 'gpu': 4, 'storage': 2}), 4: (192, {'cpu': 17, 'gpu': 16, 'storage': 5}), 7: (201, {'cpu': 13, 'gpu': 15, 'storage': 12}), 3: (350, {'cpu': 1, 'gpu': 14, 'storage': 3}), 2: (143, {'cpu': 20, 'gpu': 14, 'storage': 13}), 6: (268, {'cpu': 11, 'gpu': 6, 'storage': 0})}","{(9, 5): ([(44, 329)], {'bandwidth': 0}), (1, 5): ([(44, 330)], {'bandwidth': 50}), (1, 9): ([(329, 330)], {'bandwidth': 31}), (0, 9): ([(155, 329)], {'bandwidth': 43}), (8, 1): ([(330, 440)], {'bandwidth': 37}), (8, 9): ([(329, 440)], {'bandwidth': 23}), (8, 5): ([(44, 213), (213, 440)], {'bandwidth': 15}), (4, 0): ([(155, 23), (23, 192)], {'bandwidth': 46}), (4, 8): ([(192, 440)], {'bandwidth': 20}), (4, 5): ([(44, 186), (186, 192)], {'bandwidth': 9}), (7, 5): ([(44, 186), (186, 201)], {'bandwidth': 21}), (7, 9): ([(201, 329)], {'bandwidth': 21}), (3, 1): ([(330, 17), (17, 350)], {'bandwidth': 30}), (3, 4): ([(192, 32), (32, 350)], {'bandwidth': 28}), (3, 5): ([(44, 329), (329, 350)], {'bandwidth': 25}), (2, 0): ([(143, 162), (162, 155)], {'bandwidth': 49}), (2, 7): ([(143, 238), (238, 201)], {'bandwidth': 8}), (6, 0): ([(155, 268)], {'bandwidth': 15})}",1056,1011,780,0.771513353115727,7,0
7,arrival,0,7,True,True,"{3: (122, {'cpu': 12, 'gpu': 9, 'storage': 0}), 5: (106, {'cpu': 4, 'gpu': 11, 'storage': 15}), 0: (325, {'cpu': 10, 'gpu': 7, 'storage': 12}), 8: (391, {'cpu': 10, 'gpu': 14, 'storage': 11}), 1: (406, {'cpu': 17, 'gpu': 19, 'storage': 14}), 2: (221, {'cpu': 12, 'gpu': 13, 'storage': 9}), 7: (52, {'cpu': 4, 'gpu': 17, 'storage': 9}), 9: (116, {'cpu': 7, 'gpu': 8, 'storage': 1}), 4: (454, {'cpu': 12, 'gpu': 17, 'storage': 0}), 6: (80, {'cpu': 3, 'gpu': 0, 'storage': 0})}","{(5, 3): ([(106, 122)], {'bandwidth': 31}), (0, 3): ([(122, 325)], {'bandwidth': 20}), (8, 0): ([(325, 391)], {'bandwidth': 26}), (8, 3): ([(122, 391)], {'bandwidth': 16}), (8, 5): ([(106, 391)], {'bandwidth': 13}), (1, 5): ([(106, 406)], {'bandwidth': 45}), (1, 3): ([(122, 12), (12, 406)], {'bandwidth': 44}), (1, 0): ([(325, 106), (106, 406)], {'bandwidth': 5}), (2, 0): ([(221, 122), (122, 325)], {'bandwidth': 41}), (2, 3): ([(122, 221)], {'bandwidth': 11}), (2, 5): ([(106, 122), (122, 221)], {'bandwidth': 2}), (7, 1): ([(52, 1), (1, 406)], {'bandwidth': 41}), (7, 3): ([(52, 106), (106, 122)], {'bandwidth': 30}), (7, 8): ([(52, 391)], {'bandwidth': 18}), (7, 5): ([(52, 106)], {'bandwidth': 7}), (9, 8): ([(116, 11), (11, 391)], {'bandwidth': 44}), (9, 7): ([(52, 116)], {'bandwidth': 35}), (9, 2): ([(116, 28), (28, 221)], {'bandwidth': 29}), (9, 5): ([(106, 116)], {'bandwidth': 19}), (4, 1): ([(406, 454)], {'bandwidth': 42}), (4, 2): ([(221, 453), (453, 454)], {'bandwidth': 41}), (4, 0): ([(325, 106), (106, 454)], {'bandwidth': 29}), (4, 3): ([(122, 75), (75, 454)], {'bandwidth': 18}), (6, 8): ([(80, 8), (8, 391)], {'bandwidth': 32}), (6, 9): ([(80, 116)], {'bandwidth': 23}), (6, 0): ([(80, 325)], {'bandwidth': 15})}",361,1310,954,0.7282442748091603,8,0
8,arrival,0,8,True,True,"{0: (221, {'cpu': 15, 'gpu': 8, 'storage': 6}), 8: (30, {'cpu': 2, 'gpu': 0, 'storage': 9}), 7: (453, {'cpu': 20, 'gpu': 9, 'storage': 11}), 6: (131, {'cpu': 13, 'gpu': 20, 'storage': 19}), 3: (32, {'cpu': 2, 'gpu': 4, 'storage': 5}), 1: (272, {'cpu': 8, 'gpu': 20, 'storage': 11}), 2: (192, {'cpu': 2, 'gpu': 12, 'storage': 19}), 5: (69, {'cpu': 5, 'gpu': 4, 'storage': 12}), 4: (169, {'cpu': 3, 'gpu': 20, 'storage': 10})}","{(8, 0): ([(30, 221)], {'bandwidth': 47}), (7, 8): ([(30, 453)], {'bandwidth': 6}), (6, 0): ([(131, 221)], {'bandwidth': 9}), (6, 7): ([(131, 453)], {'bandwidth': 9}), (3, 8): ([(30, 32)], {'bandwidth': 48}), (3, 6): ([(32, 131)], {'bandwidth': 47}), (3, 7): ([(32, 453)], {'bandwidth': 20}), (3, 0): ([(32, 30), (30, 221)], {'bandwidth': 1}), (1, 7): ([(272, 30), (30, 453)], {'bandwidth': 48}), (1, 8): ([(30, 51), (51, 272)], {'bandwidth': 34}), (1, 0): ([(221, 30), (30, 272)], {'bandwidth': 22}), (2, 8): ([(30, 192)], {'bandwidth': 50}), (2, 0): ([(192, 29), (29, 221)], {'bandwidth': 47}), (2, 6): ([(131, 3), (3, 192)], {'bandwidth': 36}), (5, 8): ([(30, 300), (300, 69)], {'bandwidth': 48}), (5, 7): ([(69, 453)], {'bandwidth': 47}), (5, 0): ([(69, 28), (28, 221)], {'bandwidth': 30}), (4, 0): ([(169, 190), (190, 221)], {'bandwidth': 49}), (4, 7): ([(169, 32), (32, 453)], {'bandwidth': 7})}",1052,1196,874,0.7307692307692307,9,0
9,arrival,0,9,True,True,"{0: (205, {'cpu': 12, 'gpu': 7, 'storage': 3}), 2: (207, {'cpu': 20, 'gpu': 5, 'storage': 9}), 3: (410, {'cpu': 8, 'gpu': 12, 'storage': 18}), 1: (292, {'cpu': 8, 'gpu': 1, 'storage': 16})}","{(2, 0): ([(205, 207)], {'bandwidth': 38}), (3, 0): ([(205, 410)], {'bandwidth': 50}), (1, 0): ([(205, 29), (29, 292)], {'bandwidth': 12}), (1, 2): ([(207, 292)], {'bandwidth': 2})}",405,233,221,0.9484978540772532,10,0
