event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,0,0,True,True,"{7: (381, {'cpu': 4, 'gpu': 5, 'storage': 14}), 0: (23, {'cpu': 3, 'gpu': 7, 'storage': 18}), 4: (420, {'cpu': 18, 'gpu': 12, 'storage': 4}), 2: (172, {'cpu': 1, 'gpu': 7, 'storage': 15}), 3: (120, {'cpu': 18, 'gpu': 7, 'storage': 4}), 5: (257, {'cpu': 17, 'gpu': 11, 'storage': 19}), 1: (418, {'cpu': 11, 'gpu': 17, 'storage': 14}), 8: (470, {'cpu': 1, 'gpu': 11, 'storage': 12}), 6: (229, {'cpu': 1, 'gpu': 15, 'storage': 3})}","{(0, 7): ([(23, 381)], {'bandwidth': 48}), (4, 7): ([(381, 23), (23, 420)], {'bandwidth': 21}), (2, 7): ([(172, 381)], {'bandwidth': 48}), (2, 4): ([(172, 420)], {'bandwidth': 39}), (3, 7): ([(120, 66), (66, 381)], {'bandwidth': 43}), (3, 0): ([(23, 120)], {'bandwidth': 41}), (3, 2): ([(120, 172)], {'bandwidth': 8}), (5, 0): ([(23, 127), (127, 257)], {'bandwidth': 40}), (5, 3): ([(120, 58), (58, 257)], {'bandwidth': 23}), (5, 2): ([(172, 257)], {'bandwidth': 22}), (5, 4): ([(257, 420)], {'bandwidth': 18}), (5, 7): ([(257, 381)], {'bandwidth': 17}), (1, 0): ([(23, 418)], {'bandwidth': 32}), (1, 5): ([(257, 29), (29, 418)], {'bandwidth': 17}), (8, 4): ([(420, 470)], {'bandwidth': 41}), (8, 3): ([(120, 23), (23, 470)], {'bandwidth': 12}), (8, 5): ([(257, 41), (41, 470)], {'bandwidth': 10}), (6, 3): ([(120, 168), (168, 229)], {'bandwidth': 43}), (6, 2): ([(172, 97), (97, 229)], {'bandwidth': 40}), (6, 8): ([(229, 470)], {'bandwidth': 19}), (6, 5): ([(229, 257)], {'bandwidth': 13})}",43,1113,864,0.7762803234501348,1,0
1,arrival,1,1,True,True,"{0: (235, {'cpu': 19, 'gpu': 13, 'storage': 7}), 1: (172, {'cpu': 0, 'gpu': 3, 'storage': 20})}","{(1, 0): ([(172, 235)], {'bandwidth': 28})}",1210,90,90,1.0,2,0
2,arrival,1,2,True,True,"{5: (381, {'cpu': 17, 'gpu': 13, 'storage': 2}), 7: (257, {'cpu': 14, 'gpu': 11, 'storage': 4}), 4: (23, {'cpu': 6, 'gpu': 4, 'storage': 13}), 6: (420, {'cpu': 9, 'gpu': 12, 'storage': 17}), 2: (172, {'cpu': 9, 'gpu': 14, 'storage': 5}), 0: (491, {'cpu': 8, 'gpu': 16, 'storage': 17}), 1: (71, {'cpu': 13, 'gpu': 13, 'storage': 11}), 3: (470, {'cpu': 18, 'gpu': 4, 'storage': 16})}","{(7, 5): ([(257, 381)], {'bandwidth': 40}), (4, 5): ([(23, 33), (33, 381)], {'bandwidth': 46}), (4, 7): ([(23, 171), (171, 257)], {'bandwidth': 46}), (6, 4): ([(23, 420)], {'bandwidth': 41}), (6, 5): ([(381, 71), (71, 420)], {'bandwidth': 41}), (6, 7): ([(257, 420)], {'bandwidth': 37}), (2, 6): ([(172, 420)], {'bandwidth': 33}), (2, 4): ([(23, 172)], {'bandwidth': 28}), (2, 7): ([(172, 257)], {'bandwidth': 12}), (0, 2): ([(172, 491)], {'bandwidth': 21}), (0, 6): ([(420, 23), (23, 491)], {'bandwidth': 5}), (1, 6): ([(71, 420)], {'bandwidth': 20}), (3, 1): ([(71, 470)], {'bandwidth': 30}), (3, 4): ([(23, 470)], {'bandwidth': 7})}",50,811,673,0.8298397040690506,3,0
3,arrival,1,3,True,True,"{1: (333, {'cpu': 11, 'gpu': 0, 'storage': 10}), 0: (46, {'cpu': 9, 'gpu': 0, 'storage': 9})}","{(0, 1): ([(46, 333)], {'bandwidth': 25})}",220,64,64,1.0,4,0
4,arrival,2,4,True,True,"{1: (72, {'cpu': 18, 'gpu': 4, 'storage': 15}), 6: (415, {'cpu': 12, 'gpu': 12, 'storage': 6}), 5: (7, {'cpu': 15, 'gpu': 14, 'storage': 7}), 2: (29, {'cpu': 10, 'gpu': 9, 'storage': 16}), 0: (282, {'cpu': 15, 'gpu': 17, 'storage': 7}), 8: (454, {'cpu': 2, 'gpu': 19, 'storage': 11}), 9: (418, {'cpu': 15, 'gpu': 4, 'storage': 16}), 3: (222, {'cpu': 8, 'gpu': 6, 'storage': 15}), 7: (441, {'cpu': 4, 'gpu': 7, 'storage': 16}), 4: (439, {'cpu': 4, 'gpu': 10, 'storage': 10})}","{(6, 1): ([(72, 415)], {'bandwidth': 22}), (2, 1): ([(29, 72)], {'bandwidth': 36}), (0, 1): ([(72, 282)], {'bandwidth': 41}), (0, 2): ([(29, 282)], {'bandwidth': 28}), (8, 2): ([(29, 454)], {'bandwidth': 50}), (8, 5): ([(7, 454)], {'bandwidth': 37}), (9, 6): ([(415, 418)], {'bandwidth': 36}), (9, 5): ([(7, 29), (29, 418)], {'bandwidth': 30}), (9, 0): ([(282, 418)], {'bandwidth': 26}), (9, 8): ([(418, 454)], {'bandwidth': 14}), (3, 0): ([(222, 7), (7, 282)], {'bandwidth': 39}), (3, 9): ([(222, 418)], {'bandwidth': 14}), (3, 2): ([(29, 7), (7, 222)], {'bandwidth': 10}), (7, 0): ([(282, 441)], {'bandwidth': 46}), (7, 5): ([(7, 21), (21, 441)], {'bandwidth': 14}), (4, 8): ([(439, 76), (76, 454)], {'bandwidth': 34}), (4, 3): ([(222, 439)], {'bandwidth': 12}), (4, 7): ([(439, 441)], {'bandwidth': 7})}",807,947,820,0.8658922914466737,5,0
5,arrival,2,5,True,True,"{5: (407, {'cpu': 18, 'gpu': 13, 'storage': 2}), 3: (121, {'cpu': 10, 'gpu': 5, 'storage': 18}), 4: (91, {'cpu': 1, 'gpu': 20, 'storage': 11}), 0: (333, {'cpu': 12, 'gpu': 19, 'storage': 4}), 8: (381, {'cpu': 20, 'gpu': 2, 'storage': 5}), 2: (82, {'cpu': 19, 'gpu': 8, 'storage': 12}), 6: (257, {'cpu': 10, 'gpu': 6, 'storage': 3}), 7: (232, {'cpu': 15, 'gpu': 4, 'storage': 17}), 1: (434, {'cpu': 8, 'gpu': 0, 'storage': 8})}","{(4, 5): ([(91, 407)], {'bandwidth': 39}), (0, 5): ([(333, 407)], {'bandwidth': 34}), (8, 4): ([(91, 381)], {'bandwidth': 34}), (8, 3): ([(121, 91), (91, 381)], {'bandwidth': 19}), (8, 5): ([(381, 407)], {'bandwidth': 8}), (2, 3): ([(82, 69), (69, 121)], {'bandwidth': 22}), (2, 5): ([(82, 407)], {'bandwidth': 12}), (2, 0): ([(82, 4), (4, 333)], {'bandwidth': 11}), (2, 8): ([(82, 381)], {'bandwidth': 0}), (6, 8): ([(257, 41), (41, 381)], {'bandwidth': 35}), (6, 2): ([(82, 159), (159, 257)], {'bandwidth': 33}), (6, 4): ([(91, 41), (41, 257)], {'bandwidth': 7}), (6, 0): ([(257, 333)], {'bandwidth': 0}), (7, 2): ([(82, 107), (107, 232)], {'bandwidth': 7}), (1, 6): ([(257, 29), (29, 434)], {'bandwidth': 5})}",878,675,536,0.794074074074074,6,0
6,arrival,2,6,True,True,"{1: (369, {'cpu': 18, 'gpu': 11, 'storage': 16}), 2: (266, {'cpu': 12, 'gpu': 0, 'storage': 2}), 0: (8, {'cpu': 19, 'gpu': 2, 'storage': 8})}","{(2, 1): ([(266, 369)], {'bandwidth': 28}), (0, 1): ([(8, 369)], {'bandwidth': 5})}",68,121,121,1.0,7,0
7,arrival,2,7,True,True,"{4: (9, {'cpu': 19, 'gpu': 9, 'storage': 13}), 1: (10, {'cpu': 9, 'gpu': 15, 'storage': 12}), 3: (243, {'cpu': 6, 'gpu': 12, 'storage': 7}), 0: (61, {'cpu': 16, 'gpu': 7, 'storage': 14}), 2: (499, {'cpu': 9, 'gpu': 15, 'storage': 10})}","{(1, 4): ([(9, 10)], {'bandwidth': 40}), (3, 4): ([(9, 243)], {'bandwidth': 35}), (0, 4): ([(9, 61)], {'bandwidth': 33}), (0, 1): ([(10, 61)], {'bandwidth': 32}), (2, 4): ([(9, 208), (208, 499)], {'bandwidth': 42}), (2, 0): ([(61, 499)], {'bandwidth': 0})}",119,397,355,0.8942065491183879,8,0
8,arrival,2,8,True,True,"{1: (46, {'cpu': 10, 'gpu': 18, 'storage': 18}), 4: (317, {'cpu': 20, 'gpu': 4, 'storage': 9}), 5: (443, {'cpu': 14, 'gpu': 17, 'storage': 18}), 3: (404, {'cpu': 8, 'gpu': 5, 'storage': 4}), 0: (446, {'cpu': 10, 'gpu': 0, 'storage': 6}), 2: (382, {'cpu': 7, 'gpu': 12, 'storage': 0})}","{(5, 1): ([(46, 443)], {'bandwidth': 47}), (5, 4): ([(317, 443)], {'bandwidth': 38}), (3, 1): ([(46, 118), (118, 404)], {'bandwidth': 49}), (3, 5): ([(404, 443)], {'bandwidth': 0}), (0, 4): ([(317, 446)], {'bandwidth': 42}), (0, 1): ([(46, 118), (118, 446)], {'bandwidth': 39}), (2, 0): ([(382, 2), (2, 446)], {'bandwidth': 35})}",1077,553,430,0.7775768535262206,9,0
9,arrival,4,9,True,True,"{0: (418, {'cpu': 8, 'gpu': 17, 'storage': 6}), 1: (23, {'cpu': 3, 'gpu': 0, 'storage': 17}), 2: (59, {'cpu': 8, 'gpu': 3, 'storage': 3})}","{(1, 0): ([(23, 418)], {'bandwidth': 31}), (2, 0): ([(59, 418)], {'bandwidth': 1})}",611,97,97,1.0,10,0
10,arrival,5,10,True,True,"{2: (407, {'cpu': 6, 'gpu': 18, 'storage': 12}), 1: (434, {'cpu': 4, 'gpu': 11, 'storage': 10}), 0: (381, {'cpu': 2, 'gpu': 1, 'storage': 11}), 3: (71, {'cpu': 2, 'gpu': 20, 'storage': 12})}","{(1, 2): ([(407, 434)], {'bandwidth': 45}), (0, 2): ([(381, 407)], {'bandwidth': 34}), (0, 1): ([(381, 434)], {'bandwidth': 14}), (3, 2): ([(71, 407)], {'bandwidth': 26})}",28,228,228,1.0,11,0
11,arrival,5,11,True,True,"{2: (206, {'cpu': 15, 'gpu': 3, 'storage': 16}), 0: (407, {'cpu': 14, 'gpu': 5, 'storage': 15}), 1: (329, {'cpu': 4, 'gpu': 10, 'storage': 1})}","{(0, 2): ([(206, 407)], {'bandwidth': 31}), (1, 0): ([(329, 407)], {'bandwidth': 27}), (1, 2): ([(206, 329)], {'bandwidth': 19})}",148,160,160,1.0,12,0
12,arrival,5,12,True,True,"{0: (257, {'cpu': 19, 'gpu': 11, 'storage': 8}), 1: (191, {'cpu': 19, 'gpu': 12, 'storage': 6})}","{(1, 0): ([(191, 257)], {'bandwidth': 8})}",775,83,83,1.0,13,0
