event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,0,0,True,True,"{9: (199, {'cpu': 18, 'gpu': 13, 'storage': 2}), 3: (178, {'cpu': 9, 'gpu': 5, 'storage': 6}), 4: (113, {'cpu': 20, 'gpu': 3, 'storage': 10}), 2: (153, {'cpu': 19, 'gpu': 15, 'storage': 13}), 1: (358, {'cpu': 12, 'gpu': 10, 'storage': 10}), 8: (238, {'cpu': 20, 'gpu': 13, 'storage': 16}), 6: (255, {'cpu': 3, 'gpu': 5, 'storage': 17}), 0: (307, {'cpu': 18, 'gpu': 13, 'storage': 3}), 7: (55, {'cpu': 2, 'gpu': 14, 'storage': 8}), 5: (392, {'cpu': 4, 'gpu': 5, 'storage': 7})}","{(3, 9): ([(178, 199)], {'bandwidth': 34}), (4, 3): ([(113, 178)], {'bandwidth': 6}), (4, 9): ([(113, 178), (178, 199)], {'bandwidth': 2}), (2, 9): ([(153, 178), (178, 199)], {'bandwidth': 29}), (2, 3): ([(153, 178)], {'bandwidth': 27}), (2, 4): ([(113, 55), (55, 153)], {'bandwidth': 20}), (1, 3): ([(178, 358)], {'bandwidth': 31}), (1, 9): ([(199, 178), (178, 358)], {'bandwidth': 30}), (1, 2): ([(153, 358)], {'bandwidth': 18}), (1, 4): ([(113, 17), (17, 358)], {'bandwidth': 16}), (8, 3): ([(178, 238)], {'bandwidth': 38}), (8, 9): ([(199, 157), (157, 238)], {'bandwidth': 35}), (8, 1): ([(238, 50), (50, 358)], {'bandwidth': 31}), (6, 8): ([(238, 255)], {'bandwidth': 47}), (6, 3): ([(178, 15), (15, 255)], {'bandwidth': 44}), (6, 4): ([(113, 255)], {'bandwidth': 3}), (6, 2): ([(153, 76), (76, 255)], {'bandwidth': 0}), (0, 8): ([(238, 307)], {'bandwidth': 40}), (0, 2): ([(153, 144), (144, 307)], {'bandwidth': 35}), (0, 9): ([(199, 307)], {'bandwidth': 12}), (7, 0): ([(55, 85), (85, 307)], {'bandwidth': 36}), (7, 9): ([(55, 249), (249, 199)], {'bandwidth': 34}), (7, 4): ([(55, 113)], {'bandwidth': 31}), (5, 7): ([(55, 392)], {'bandwidth': 49}), (5, 3): ([(178, 0), (0, 392)], {'bandwidth': 40}), (5, 1): ([(358, 104), (104, 392)], {'bandwidth': 33})}",241,1419,1034,0.7286821705426356,1,0
1,arrival,0,1,True,True,"{7: (126, {'cpu': 6, 'gpu': 11, 'storage': 4}), 5: (328, {'cpu': 7, 'gpu': 19, 'storage': 8}), 3: (434, {'cpu': 9, 'gpu': 20, 'storage': 15}), 2: (462, {'cpu': 4, 'gpu': 4, 'storage': 12}), 4: (382, {'cpu': 4, 'gpu': 4, 'storage': 20}), 6: (357, {'cpu': 17, 'gpu': 12, 'storage': 19}), 8: (349, {'cpu': 7, 'gpu': 3, 'storage': 9}), 0: (111, {'cpu': 4, 'gpu': 7, 'storage': 4}), 1: (268, {'cpu': 1, 'gpu': 5, 'storage': 15})}","{(3, 5): ([(328, 434)], {'bandwidth': 23}), (2, 5): ([(328, 462)], {'bandwidth': 50}), (4, 3): ([(382, 434)], {'bandwidth': 12}), (4, 2): ([(382, 462)], {'bandwidth': 9}), (4, 5): ([(328, 59), (59, 382)], {'bandwidth': 9}), (6, 7): ([(126, 266), (266, 357)], {'bandwidth': 31}), (6, 2): ([(357, 462)], {'bandwidth': 13}), (6, 3): ([(357, 434)], {'bandwidth': 6}), (8, 7): ([(126, 349)], {'bandwidth': 49}), (8, 4): ([(349, 87), (87, 382)], {'bandwidth': 11}), (8, 6): ([(349, 357)], {'bandwidth': 9}), (0, 8): ([(111, 87), (87, 349)], {'bandwidth': 26}), (0, 4): ([(111, 87), (87, 382)], {'bandwidth': 7}), (1, 2): ([(268, 462)], {'bandwidth': 32}), (1, 8): ([(268, 185), (185, 349)], {'bandwidth': 7})}",286,635,544,0.8566929133858268,2,0
2,arrival,0,2,True,True,"{1: (497, {'cpu': 15, 'gpu': 7, 'storage': 15}), 0: (445, {'cpu': 17, 'gpu': 1, 'storage': 5})}","{(0, 1): ([(445, 497)], {'bandwidth': 9})}",100,69,69,1.0,3,0
3,arrival,0,3,True,True,"{1: (444, {'cpu': 5, 'gpu': 13, 'storage': 18}), 0: (335, {'cpu': 0, 'gpu': 0, 'storage': 12})}","{(0, 1): ([(335, 444)], {'bandwidth': 50})}",203,98,98,1.0,4,0
4,arrival,0,4,True,True,"{2: (497, {'cpu': 14, 'gpu': 8, 'storage': 16}), 3: (266, {'cpu': 15, 'gpu': 7, 'storage': 12}), 0: (1, {'cpu': 2, 'gpu': 14, 'storage': 7}), 1: (41, {'cpu': 8, 'gpu': 7, 'storage': 6})}","{(3, 2): ([(266, 497)], {'bandwidth': 38}), (0, 3): ([(1, 266)], {'bandwidth': 36}), (0, 2): ([(1, 497)], {'bandwidth': 19}), (1, 2): ([(41, 497)], {'bandwidth': 21}), (1, 3): ([(41, 266)], {'bandwidth': 12}), (1, 0): ([(1, 41)], {'bandwidth': 5})}",90,247,247,1.0,5,0
5,arrival,0,5,True,True,"{1: (253, {'cpu': 8, 'gpu': 15, 'storage': 11}), 0: (256, {'cpu': 11, 'gpu': 14, 'storage': 11}), 4: (11, {'cpu': 10, 'gpu': 9, 'storage': 12}), 2: (318, {'cpu': 13, 'gpu': 1, 'storage': 3}), 3: (336, {'cpu': 7, 'gpu': 14, 'storage': 3})}","{(0, 1): ([(253, 256)], {'bandwidth': 40}), (4, 1): ([(11, 253)], {'bandwidth': 49}), (4, 0): ([(11, 256)], {'bandwidth': 35}), (2, 0): ([(256, 318)], {'bandwidth': 39}), (2, 1): ([(253, 318)], {'bandwidth': 25}), (3, 1): ([(253, 11), (11, 336)], {'bandwidth': 17})}",322,364,347,0.9532967032967034,6,0
6,arrival,0,6,True,True,"{6: (491, {'cpu': 16, 'gpu': 19, 'storage': 9}), 4: (298, {'cpu': 3, 'gpu': 5, 'storage': 20}), 0: (197, {'cpu': 17, 'gpu': 20, 'storage': 17}), 1: (126, {'cpu': 3, 'gpu': 9, 'storage': 13}), 7: (62, {'cpu': 19, 'gpu': 11, 'storage': 20}), 5: (387, {'cpu': 10, 'gpu': 20, 'storage': 8}), 8: (13, {'cpu': 15, 'gpu': 20, 'storage': 10}), 2: (371, {'cpu': 1, 'gpu': 4, 'storage': 11}), 3: (448, {'cpu': 7, 'gpu': 15, 'storage': 20})}","{(4, 6): ([(298, 491)], {'bandwidth': 30}), (0, 6): ([(197, 491)], {'bandwidth': 33}), (0, 4): ([(197, 298)], {'bandwidth': 29}), (1, 6): ([(126, 491)], {'bandwidth': 42}), (1, 4): ([(126, 81), (81, 298)], {'bandwidth': 15}), (7, 0): ([(62, 197)], {'bandwidth': 21}), (7, 4): ([(62, 298)], {'bandwidth': 18}), (5, 1): ([(126, 387)], {'bandwidth': 49}), (5, 0): ([(197, 387)], {'bandwidth': 34}), (5, 7): ([(62, 197), (197, 387)], {'bandwidth': 3}), (8, 6): ([(13, 303), (303, 491)], {'bandwidth': 31}), (8, 1): ([(13, 90), (90, 126)], {'bandwidth': 24}), (8, 4): ([(13, 298)], {'bandwidth': 1}), (2, 7): ([(62, 371)], {'bandwidth': 22}), (2, 1): ([(126, 371)], {'bandwidth': 21}), (3, 8): ([(13, 177), (177, 448)], {'bandwidth': 49}), (3, 2): ([(371, 251), (251, 448)], {'bandwidth': 30})}",373,946,794,0.8393234672304439,7,0
7,arrival,0,7,True,True,"{5: (468, {'cpu': 0, 'gpu': 3, 'storage': 3}), 4: (335, {'cpu': 11, 'gpu': 5, 'storage': 15}), 0: (389, {'cpu': 11, 'gpu': 16, 'storage': 14}), 2: (201, {'cpu': 19, 'gpu': 1, 'storage': 4}), 1: (38, {'cpu': 17, 'gpu': 13, 'storage': 5}), 6: (431, {'cpu': 4, 'gpu': 2, 'storage': 6}), 3: (113, {'cpu': 11, 'gpu': 5, 'storage': 18})}","{(4, 5): ([(335, 468)], {'bandwidth': 40}), (0, 4): ([(335, 389)], {'bandwidth': 33}), (0, 5): ([(389, 468)], {'bandwidth': 20}), (2, 0): ([(201, 389)], {'bandwidth': 43}), (1, 4): ([(38, 335)], {'bandwidth': 25}), (1, 2): ([(38, 201)], {'bandwidth': 3}), (6, 1): ([(38, 431)], {'bandwidth': 16}), (6, 0): ([(389, 431)], {'bandwidth': 3}), (3, 6): ([(113, 124), (124, 431)], {'bandwidth': 35}), (3, 2): ([(113, 201)], {'bandwidth': 20})}",817,456,421,0.9232456140350878,8,0
8,arrival,0,8,True,True,"{4: (491, {'cpu': 19, 'gpu': 1, 'storage': 9}), 2: (298, {'cpu': 6, 'gpu': 1, 'storage': 20}), 9: (197, {'cpu': 2, 'gpu': 18, 'storage': 14}), 1: (477, {'cpu': 17, 'gpu': 4, 'storage': 1}), 5: (448, {'cpu': 18, 'gpu': 4, 'storage': 17}), 0: (272, {'cpu': 1, 'gpu': 19, 'storage': 13}), 3: (72, {'cpu': 17, 'gpu': 12, 'storage': 10}), 8: (192, {'cpu': 11, 'gpu': 9, 'storage': 8}), 7: (129, {'cpu': 1, 'gpu': 5, 'storage': 3}), 6: (384, {'cpu': 18, 'gpu': 0, 'storage': 17})}","{(2, 4): ([(298, 13), (13, 376), (376, 491)], {'bandwidth': 45}), (9, 4): ([(197, 288), (288, 491)], {'bandwidth': 48}), (9, 2): ([(197, 298)], {'bandwidth': 30}), (1, 2): ([(298, 477)], {'bandwidth': 48}), (1, 9): ([(197, 16), (16, 477)], {'bandwidth': 47}), (1, 4): ([(477, 79), (79, 491)], {'bandwidth': 24}), (5, 2): ([(298, 15), (15, 103), (103, 448)], {'bandwidth': 45}), (5, 9): ([(197, 448)], {'bandwidth': 24}), (5, 4): ([(448, 491)], {'bandwidth': 7}), (0, 5): ([(272, 448)], {'bandwidth': 29}), (0, 2): ([(272, 72), (72, 298)], {'bandwidth': 24}), (0, 4): ([(272, 197), (197, 491)], {'bandwidth': 0}), (3, 2): ([(72, 298)], {'bandwidth': 13}), (3, 0): ([(72, 272)], {'bandwidth': 8}), (8, 9): ([(192, 197)], {'bandwidth': 49}), (8, 4): ([(192, 268), (268, 491)], {'bandwidth': 19}), (8, 1): ([(192, 80), (80, 477)], {'bandwidth': 5}), (7, 9): ([(129, 272), (272, 197)], {'bandwidth': 50}), (7, 5): ([(129, 41), (41, 448)], {'bandwidth': 42}), (7, 1): ([(129, 3), (3, 477)], {'bandwidth': 11}), (6, 8): ([(192, 129), (129, 384)], {'bandwidth': 27}), (6, 4): ([(384, 491)], {'bandwidth': 14})}",216,1381,904,0.6545981173062998,9,0
9,arrival,0,9,True,True,"{1: (210, {'cpu': 7, 'gpu': 19, 'storage': 15}), 3: (256, {'cpu': 13, 'gpu': 6, 'storage': 11}), 0: (154, {'cpu': 19, 'gpu': 19, 'storage': 17}), 2: (237, {'cpu': 7, 'gpu': 9, 'storage': 17})}","{(3, 1): ([(210, 256)], {'bandwidth': 41}), (0, 1): ([(154, 210)], {'bandwidth': 25}), (2, 1): ([(210, 237)], {'bandwidth': 7})}",349,232,232,1.0,10,0
