event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,0,0,True,True,"{4: (29, {'cpu': 11, 'gpu': 17, 'storage': 3}), 1: (91, {'cpu': 3, 'gpu': 6, 'storage': 12}), 6: (295, {'cpu': 0, 'gpu': 12, 'storage': 1}), 0: (399, {'cpu': 13, 'gpu': 15, 'storage': 3}), 5: (430, {'cpu': 16, 'gpu': 3, 'storage': 3}), 3: (222, {'cpu': 2, 'gpu': 5, 'storage': 17}), 2: (251, {'cpu': 2, 'gpu': 7, 'storage': 16}), 7: (96, {'cpu': 12, 'gpu': 8, 'storage': 8})}","{(1, 4): ([(29, 91)], {'bandwidth': 49}), (6, 1): ([(91, 295)], {'bandwidth': 45}), (6, 4): ([(29, 91), (91, 295)], {'bandwidth': 4}), (0, 1): ([(91, 29), (29, 399)], {'bandwidth': 32}), (0, 6): ([(295, 399)], {'bandwidth': 26}), (5, 0): ([(399, 430)], {'bandwidth': 45}), (5, 1): ([(91, 430)], {'bandwidth': 19}), (5, 6): ([(295, 91), (91, 430)], {'bandwidth': 9}), (3, 5): ([(222, 96), (96, 430)], {'bandwidth': 38}), (3, 4): ([(29, 19), (19, 222)], {'bandwidth': 22}), (3, 0): ([(222, 96), (96, 399)], {'bandwidth': 20}), (2, 5): ([(251, 172), (172, 430)], {'bandwidth': 39}), (2, 0): ([(251, 399)], {'bandwidth': 18}), (2, 3): ([(222, 251)], {'bandwidth': 3}), (7, 6): ([(96, 165), (165, 295)], {'bandwidth': 28}), (7, 1): ([(91, 155), (155, 96)], {'bandwidth': 24}), (7, 3): ([(96, 222)], {'bandwidth': 0})}",96,832,616,0.7403846153846154,1,0
1,arrival,0,1,True,True,"{3: (282, {'cpu': 2, 'gpu': 19, 'storage': 9}), 0: (322, {'cpu': 14, 'gpu': 0, 'storage': 11}), 1: (146, {'cpu': 19, 'gpu': 11, 'storage': 12}), 4: (407, {'cpu': 19, 'gpu': 13, 'storage': 16}), 2: (275, {'cpu': 5, 'gpu': 3, 'storage': 5})}","{(0, 3): ([(282, 322)], {'bandwidth': 1}), (1, 3): ([(146, 282)], {'bandwidth': 39}), (4, 0): ([(322, 407)], {'bandwidth': 33}), (2, 0): ([(275, 146), (146, 322)], {'bandwidth': 10})}",186,251,241,0.9601593625498008,2,0
2,arrival,0,2,True,True,"{5: (29, {'cpu': 4, 'gpu': 13, 'storage': 6}), 0: (254, {'cpu': 4, 'gpu': 5, 'storage': 9}), 7: (260, {'cpu': 17, 'gpu': 20, 'storage': 13}), 3: (301, {'cpu': 10, 'gpu': 15, 'storage': 14}), 1: (177, {'cpu': 17, 'gpu': 15, 'storage': 6}), 4: (438, {'cpu': 16, 'gpu': 18, 'storage': 15}), 6: (222, {'cpu': 17, 'gpu': 14, 'storage': 13}), 2: (55, {'cpu': 1, 'gpu': 2, 'storage': 3})}","{(0, 5): ([(29, 254)], {'bandwidth': 50}), (7, 5): ([(29, 260)], {'bandwidth': 0}), (3, 7): ([(260, 301)], {'bandwidth': 26}), (1, 3): ([(177, 301)], {'bandwidth': 50}), (1, 7): ([(177, 179), (179, 260)], {'bandwidth': 3}), (4, 7): ([(260, 438)], {'bandwidth': 50}), (4, 3): ([(301, 73), (73, 438)], {'bandwidth': 12}), (6, 0): ([(222, 38), (38, 254)], {'bandwidth': 24}), (6, 3): ([(222, 301)], {'bandwidth': 22}), (6, 1): ([(177, 301), (301, 222)], {'bandwidth': 16}), (6, 4): ([(222, 55), (55, 438)], {'bandwidth': 4}), (2, 1): ([(55, 42), (42, 177)], {'bandwidth': 45}), (2, 4): ([(55, 438)], {'bandwidth': 30}), (2, 0): ([(55, 42), (42, 254)], {'bandwidth': 12})}",143,727,611,0.8404401650618982,3,0
3,arrival,0,3,True,True,"{3: (411, {'cpu': 3, 'gpu': 15, 'storage': 15}), 1: (469, {'cpu': 11, 'gpu': 19, 'storage': 5}), 0: (496, {'cpu': 4, 'gpu': 19, 'storage': 7}), 4: (310, {'cpu': 16, 'gpu': 15, 'storage': 8}), 5: (22, {'cpu': 10, 'gpu': 1, 'storage': 4}), 2: (374, {'cpu': 2, 'gpu': 10, 'storage': 8})}","{(1, 3): ([(411, 469)], {'bandwidth': 38}), (0, 3): ([(411, 496)], {'bandwidth': 25}), (4, 0): ([(310, 496)], {'bandwidth': 35}), (4, 1): ([(310, 469)], {'bandwidth': 2}), (5, 4): ([(22, 310)], {'bandwidth': 22}), (5, 1): ([(22, 469)], {'bandwidth': 21}), (5, 0): ([(22, 496)], {'bandwidth': 16}), (2, 3): ([(374, 411)], {'bandwidth': 19}), (2, 1): ([(374, 22), (22, 469)], {'bandwidth': 2})}",197,354,352,0.9943502824858758,4,0
4,arrival,0,4,True,True,"{4: (383, {'cpu': 18, 'gpu': 16, 'storage': 9}), 2: (165, {'cpu': 19, 'gpu': 3, 'storage': 7}), 3: (436, {'cpu': 15, 'gpu': 17, 'storage': 15}), 0: (284, {'cpu': 4, 'gpu': 13, 'storage': 19}), 1: (130, {'cpu': 20, 'gpu': 18, 'storage': 0}), 5: (251, {'cpu': 15, 'gpu': 12, 'storage': 4})}","{(2, 4): ([(165, 383)], {'bandwidth': 50}), (0, 2): ([(165, 284)], {'bandwidth': 45}), (0, 3): ([(284, 436)], {'bandwidth': 42}), (1, 3): ([(130, 436)], {'bandwidth': 45}), (1, 0): ([(130, 284)], {'bandwidth': 21}), (1, 2): ([(130, 134), (134, 165)], {'bandwidth': 4}), (5, 3): ([(251, 436)], {'bandwidth': 40}), (5, 0): ([(251, 120), (120, 284)], {'bandwidth': 9}), (5, 2): ([(165, 251)], {'bandwidth': 1})}",5,494,481,0.9736842105263158,5,0
5,arrival,0,5,True,True,"{2: (409, {'cpu': 8, 'gpu': 17, 'storage': 13}), 1: (216, {'cpu': 13, 'gpu': 2, 'storage': 5}), 0: (223, {'cpu': 19, 'gpu': 2, 'storage': 9})}","{(1, 2): ([(216, 409)], {'bandwidth': 31}), (0, 1): ([(216, 223)], {'bandwidth': 23}), (0, 2): ([(223, 409)], {'bandwidth': 22})}",87,164,164,1.0,6,0
6,arrival,1,6,True,True,"{9: (29, {'cpu': 14, 'gpu': 10, 'storage': 11}), 2: (186, {'cpu': 19, 'gpu': 2, 'storage': 19}), 0: (221, {'cpu': 18, 'gpu': 11, 'storage': 7}), 1: (367, {'cpu': 16, 'gpu': 9, 'storage': 18}), 5: (176, {'cpu': 17, 'gpu': 2, 'storage': 10}), 4: (286, {'cpu': 19, 'gpu': 13, 'storage': 9}), 7: (314, {'cpu': 18, 'gpu': 0, 'storage': 13}), 6: (319, {'cpu': 5, 'gpu': 1, 'storage': 6}), 3: (55, {'cpu': 16, 'gpu': 18, 'storage': 17}), 8: (343, {'cpu': 5, 'gpu': 16, 'storage': 11})}","{(2, 9): ([(29, 186)], {'bandwidth': 44}), (0, 9): ([(29, 178), (178, 221)], {'bandwidth': 33}), (0, 2): ([(186, 221)], {'bandwidth': 15}), (1, 0): ([(221, 181), (181, 367)], {'bandwidth': 48}), (1, 2): ([(186, 125), (125, 367)], {'bandwidth': 40}), (5, 2): ([(176, 186)], {'bandwidth': 39}), (5, 0): ([(176, 163), (163, 221)], {'bandwidth': 5}), (4, 2): ([(186, 29), (29, 286)], {'bandwidth': 17}), (4, 0): ([(221, 36), (36, 286)], {'bandwidth': 9}), (7, 4): ([(286, 121), (121, 314)], {'bandwidth': 29}), (7, 1): ([(314, 367)], {'bandwidth': 25}), (7, 5): ([(176, 123), (123, 314)], {'bandwidth': 23}), (6, 7): ([(314, 319)], {'bandwidth': 26}), (6, 1): ([(319, 164), (164, 367)], {'bandwidth': 19}), (6, 5): ([(176, 319)], {'bandwidth': 3}), (3, 4): ([(55, 179), (179, 286)], {'bandwidth': 28}), (3, 5): ([(55, 15), (15, 176)], {'bandwidth': 3}), (3, 6): ([(55, 80), (80, 319)], {'bandwidth': 3}), (8, 1): ([(343, 286), (286, 367)], {'bandwidth': 49}), (8, 7): ([(314, 276), (276, 343)], {'bandwidth': 11})}",233,1136,819,0.7209507042253521,7,0
7,arrival,1,7,True,True,"{9: (29, {'cpu': 20, 'gpu': 2, 'storage': 10}), 3: (196, {'cpu': 19, 'gpu': 12, 'storage': 3}), 4: (444, {'cpu': 14, 'gpu': 3, 'storage': 6}), 2: (59, {'cpu': 2, 'gpu': 6, 'storage': 16}), 0: (222, {'cpu': 17, 'gpu': 15, 'storage': 11}), 6: (404, {'cpu': 14, 'gpu': 19, 'storage': 19}), 5: (82, {'cpu': 12, 'gpu': 5, 'storage': 4}), 7: (450, {'cpu': 3, 'gpu': 19, 'storage': 18}), 8: (55, {'cpu': 19, 'gpu': 6, 'storage': 9}), 1: (109, {'cpu': 17, 'gpu': 14, 'storage': 5})}","{(2, 3): ([(59, 196)], {'bandwidth': 48}), (0, 9): ([(29, 19), (19, 222)], {'bandwidth': 10}), (0, 3): ([(196, 38), (38, 222)], {'bandwidth': 9}), (0, 4): ([(222, 16), (16, 100), (100, 444)], {'bandwidth': 6}), (6, 9): ([(29, 254), (254, 404)], {'bandwidth': 30}), (6, 4): ([(404, 59), (59, 444)], {'bandwidth': 19}), (6, 0): ([(222, 158), (158, 404)], {'bandwidth': 13}), (6, 3): ([(196, 33), (33, 404)], {'bandwidth': 8}), (5, 0): ([(82, 158), (158, 222)], {'bandwidth': 29}), (5, 2): ([(59, 147), (147, 82)], {'bandwidth': 20}), (5, 4): ([(82, 212), (212, 444)], {'bandwidth': 12}), (5, 3): ([(82, 29), (29, 196)], {'bandwidth': 11}), (7, 2): ([(59, 83), (83, 450)], {'bandwidth': 33}), (7, 4): ([(444, 450)], {'bandwidth': 11}), (7, 6): ([(404, 450)], {'bandwidth': 8}), (7, 5): ([(82, 450)], {'bandwidth': 6}), (8, 3): ([(55, 196)], {'bandwidth': 48}), (8, 4): ([(55, 250), (250, 444)], {'bandwidth': 32}), (8, 2): ([(55, 102), (102, 59)], {'bandwidth': 18}), (8, 7): ([(55, 109), (109, 450)], {'bandwidth': 7}), (1, 4): ([(109, 450), (450, 444)], {'bandwidth': 25}), (1, 3): ([(109, 55), (55, 196)], {'bandwidth': 21}), (1, 2): ([(59, 179), (179, 109)], {'bandwidth': 8})}",321,1088,771,0.7086397058823529,8,0
8,arrival,2,8,True,True,"{0: (2, {'cpu': 12, 'gpu': 16, 'storage': 16}), 3: (478, {'cpu': 17, 'gpu': 11, 'storage': 11}), 4: (462, {'cpu': 5, 'gpu': 4, 'storage': 11}), 2: (64, {'cpu': 16, 'gpu': 4, 'storage': 3}), 1: (275, {'cpu': 5, 'gpu': 14, 'storage': 10})}","{(3, 0): ([(2, 478)], {'bandwidth': 45}), (4, 3): ([(462, 478)], {'bandwidth': 26}), (2, 4): ([(64, 462)], {'bandwidth': 30}), (2, 3): ([(64, 478)], {'bandwidth': 3}), (2, 0): ([(2, 40), (40, 64)], {'bandwidth': 1}), (1, 0): ([(2, 133), (133, 275)], {'bandwidth': 13}), (1, 4): ([(275, 462)], {'bandwidth': 7})}",306,294,280,0.9523809523809523,9,0
9,arrival,2,9,True,True,"{1: (161, {'cpu': 7, 'gpu': 14, 'storage': 2}), 2: (116, {'cpu': 12, 'gpu': 20, 'storage': 7}), 3: (312, {'cpu': 0, 'gpu': 18, 'storage': 15}), 0: (105, {'cpu': 4, 'gpu': 14, 'storage': 9})}","{(2, 1): ([(116, 161)], {'bandwidth': 12}), (3, 1): ([(161, 312)], {'bandwidth': 27}), (0, 2): ([(105, 116)], {'bandwidth': 26})}",903,187,187,1.0,10,0
