event_id,event_type,event_time,v_net_id,place_result,route_result,node_mapping,link_mapping,lifetime,cost,revenue,r2c_ratio,running_request,elapsed_time
0,arrival,0,0,True,True,"{0: (496, {'cpu': 13, 'gpu': 17, 'storage': 13}), 1: (250, {'cpu': 11, 'gpu': 0, 'storage': 1})}","{(1, 0): ([(250, 496)], {'bandwidth': 29})}",270,84,84,1.0,1,0
1,arrival,0,1,True,True,"{0: (496, {'cpu': 4, 'gpu': 18, 'storage': 20}), 1: (429, {'cpu': 2, 'gpu': 8, 'storage': 2}), 2: (499, {'cpu': 16, 'gpu': 13, 'storage': 10})}","{(1, 0): ([(429, 496)], {'bandwidth': 24}), (2, 0): ([(496, 499)], {'bandwidth': 10}), (2, 1): ([(429, 499)], {'bandwidth': 10})}",612,137,137,1.0,2,0
2,arrival,0,2,True,True,"{0: (429, {'cpu': 7, 'gpu': 15, 'storage': 11}), 1: (280, {'cpu': 13, 'gpu': 1, 'storage': 10}), 2: (348, {'cpu': 0, 'gpu': 9, 'storage': 2})}","{(1, 0): ([(280, 429)], {'bandwidth': 40}), (2, 1): ([(280, 348)], {'bandwidth': 40}), (2, 0): ([(348, 429)], {'bandwidth': 16})}",12,164,164,1.0,3,0
3,arrival,0,3,True,True,"{2: (458, {'cpu': 6, 'gpu': 7, 'storage': 2}), 0: (69, {'cpu': 7, 'gpu': 6, 'storage': 3}), 6: (389, {'cpu': 11, 'gpu': 0, 'storage': 2}), 1: (346, {'cpu': 19, 'gpu': 8, 'storage': 11}), 5: (408, {'cpu': 18, 'gpu': 6, 'storage': 1}), 3: (156, {'cpu': 17, 'gpu': 6, 'storage': 18}), 4: (98, {'cpu': 13, 'gpu': 19, 'storage': 5})}","{(0, 2): ([(69, 458)], {'bandwidth': 47}), (6, 2): ([(389, 458)], {'bandwidth': 47}), (1, 6): ([(346, 389)], {'bandwidth': 20}), (5, 6): ([(389, 281), (281, 408)], {'bandwidth': 27}), (5, 1): ([(346, 408)], {'bandwidth': 22}), (3, 1): ([(156, 389), (389, 346)], {'bandwidth': 48}), (4, 5): ([(98, 3), (3, 408)], {'bandwidth': 7}), (4, 3): ([(98, 123), (123, 156)], {'bandwidth': 6})}",602,497,409,0.8229376257545271,4,0
4,arrival,0,4,True,True,"{0: (349, {'cpu': 6, 'gpu': 19, 'storage': 4}), 1: (184, {'cpu': 14, 'gpu': 6, 'storage': 2})}","{(1, 0): ([(184, 349)], {'bandwidth': 46})}",287,97,97,1.0,5,0
5,arrival,0,5,True,True,"{3: (183, {'cpu': 14, 'gpu': 15, 'storage': 5}), 1: (359, {'cpu': 18, 'gpu': 7, 'storage': 12}), 8: (273, {'cpu': 8, 'gpu': 13, 'storage': 20}), 5: (426, {'cpu': 12, 'gpu': 17, 'storage': 4}), 2: (458, {'cpu': 13, 'gpu': 20, 'storage': 4}), 4: (55, {'cpu': 0, 'gpu': 17, 'storage': 19}), 7: (477, {'cpu': 5, 'gpu': 3, 'storage': 9}), 0: (148, {'cpu': 14, 'gpu': 11, 'storage': 8}), 9: (8, {'cpu': 8, 'gpu': 8, 'storage': 16}), 6: (360, {'cpu': 18, 'gpu': 15, 'storage': 6})}","{(1, 3): ([(183, 359)], {'bandwidth': 29}), (8, 3): ([(183, 273)], {'bandwidth': 37}), (5, 1): ([(359, 426)], {'bandwidth': 48}), (5, 8): ([(273, 29), (29, 426)], {'bandwidth': 23}), (5, 3): ([(183, 426)], {'bandwidth': 11}), (2, 1): ([(359, 148), (148, 458)], {'bandwidth': 24}), (2, 3): ([(183, 458)], {'bandwidth': 15}), (4, 3): ([(55, 183)], {'bandwidth': 29}), (4, 5): ([(55, 131), (131, 426)], {'bandwidth': 27}), (4, 2): ([(55, 458)], {'bandwidth': 14}), (4, 1): ([(55, 56), (56, 359)], {'bandwidth': 5}), (7, 3): ([(183, 122), (122, 477)], {'bandwidth': 37}), (7, 8): ([(273, 477)], {'bandwidth': 20}), (7, 1): ([(359, 477)], {'bandwidth': 19}), (0, 2): ([(148, 458)], {'bandwidth': 44}), (0, 8): ([(148, 29), (29, 273)], {'bandwidth': 31}), (9, 0): ([(8, 242), (242, 148)], {'bandwidth': 36}), (9, 3): ([(8, 202), (202, 183)], {'bandwidth': 27}), (6, 7): ([(360, 111), (111, 477)], {'bandwidth': 9}), (6, 4): ([(55, 144), (144, 360)], {'bandwidth': 0})}",3304,1043,824,0.7900287631831256,6,0
6,arrival,0,6,True,True,"{0: (496, {'cpu': 17, 'gpu': 14, 'storage': 0}), 2: (429, {'cpu': 0, 'gpu': 1, 'storage': 13}), 3: (499, {'cpu': 4, 'gpu': 3, 'storage': 5}), 1: (132, {'cpu': 13, 'gpu': 11, 'storage': 0})}","{(2, 0): ([(429, 496)], {'bandwidth': 21}), (3, 2): ([(429, 499)], {'bandwidth': 25}), (1, 3): ([(132, 499)], {'bandwidth': 17})}",73,144,144,1.0,7,0
7,arrival,0,7,True,True,"{2: (276, {'cpu': 13, 'gpu': 1, 'storage': 7}), 4: (234, {'cpu': 17, 'gpu': 5, 'storage': 14}), 3: (130, {'cpu': 9, 'gpu': 12, 'storage': 15}), 5: (397, {'cpu': 11, 'gpu': 19, 'storage': 13}), 0: (469, {'cpu': 10, 'gpu': 16, 'storage': 1}), 1: (15, {'cpu': 4, 'gpu': 10, 'storage': 16})}","{(4, 2): ([(234, 276)], {'bandwidth': 33}), (3, 2): ([(130, 276)], {'bandwidth': 41}), (3, 4): ([(130, 326), (326, 234)], {'bandwidth': 38}), (5, 2): ([(276, 397)], {'bandwidth': 9}), (5, 4): ([(234, 134), (134, 397)], {'bandwidth': 7}), (5, 3): ([(130, 397)], {'bandwidth': 6}), (0, 2): ([(276, 469)], {'bandwidth': 23}), (0, 5): ([(397, 469)], {'bandwidth': 12}), (1, 3): ([(15, 227), (227, 130)], {'bandwidth': 4}), (1, 5): ([(15, 397)], {'bandwidth': 2})}",314,417,368,0.882494004796163,8,0
8,arrival,2,8,True,True,"{0: (174, {'cpu': 2, 'gpu': 5, 'storage': 17}), 2: (103, {'cpu': 3, 'gpu': 20, 'storage': 13}), 1: (283, {'cpu': 15, 'gpu': 10, 'storage': 14}), 3: (219, {'cpu': 13, 'gpu': 6, 'storage': 4})}","{(2, 0): ([(103, 174)], {'bandwidth': 46}), (1, 2): ([(103, 283)], {'bandwidth': 32}), (3, 2): ([(103, 219)], {'bandwidth': 7})}",1154,207,207,1.0,9,0
9,arrival,3,9,True,True,"{3: (142, {'cpu': 5, 'gpu': 16, 'storage': 20}), 2: (477, {'cpu': 9, 'gpu': 18, 'storage': 12}), 0: (346, {'cpu': 8, 'gpu': 14, 'storage': 11}), 1: (8, {'cpu': 18, 'gpu': 5, 'storage': 12})}","{(0, 2): ([(346, 477)], {'bandwidth': 13}), (0, 3): ([(142, 346)], {'bandwidth': 8}), (1, 2): ([(8, 477)], {'bandwidth': 16}), (1, 0): ([(8, 41), (41, 346)], {'bandwidth': 15})}",96,215,200,0.9302325581395349,10,0
